,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
584,-9,-27,-12,1,-2,-19,-29,-23,-15,-22,-32,0,-10,-9,18,-3,-17,-1,-1,-3,-29,-24,-3,-32,-18,-24,-5,-2,-23,-15,-5,-15,-25,-7,-10,-8,0
585,-3,-26,-8,2,4,-12,-26,-18,-13,-18,-34,4,-3,-5,25,0,-11,3,2,-4,-22,-20,2,-24,-17,-20,0,4,-16,-11,-2,-12,-21,-3,-7,-5,4
586,-1,-16,-4,2,7,-8,-22,-13,-6,-10,-31,7,4,-3,28,5,-6,6,6,-2,-19,-14,6,-20,-15,-15,5,9,-12,-7,3,-11,-16,-1,-3,-2,7
587,3,-13,0,4,10,-1,-16,-8,1,-8,-27,13,7,3,28,11,0,12,10,1,-14,-9,9,-17,-11,-9,7,13,-5,-5,9,-8,-8,2,4,2,12
588,6,-8,4,5,16,3,-10,-2,7,-3,-25,17,12,8,25,13,7,17,12,3,-4,-4,13,-12,-7,-3,13,17,-1,1,12,-6,-1,8,8,5,15
589,10,1,8,6,17,6,-4,3,13,2,-19,18,14,12,24,20,11,18,14,5,2,2,15,-4,-5,2,16,19,4,7,15,-2,4,9,12,8,18
590,14,5,13,7,21,12,3,8,17,9,-12,20,19,16,22,22,17,20,16,4,4,8,18,3,-3,9,19,20,10,12,19,0,9,12,17,12,21
591,16,10,19,5,20,17,8,11,22,12,-7,21,19,20,19,21,19,20,16,6,11,13,19,9,1,11,20,24,16,17,20,1,14,16,18,16,21
592,18,13,21,5,22,21,14,13,23,15,0,19,19,22,14,21,20,20,16,6,15,17,20,13,5,19,21,25,20,19,22,6,19,16,21,17,22
593,21,17,22,5,23,22,15,20,25,18,5,16,18,24,8,17,22,20,17,8,18,18,20,18,7,21,22,22,20,22,20,8,22,17,21,19,20
594,21,21,23,5,21,24,20,21,25,20,10,14,18,23,2,16,22,17,13,7,22,23,17,19,12,21,21,19,22,22,18,10,22,19,22,19,19
595,19,21,22,5,17,24,22,19,23,22,17,9,16,22,-3,11,18,11,13,6,25,24,16,23,14,23,17,16,23,23,13,9,25,18,18,18,15
596,15,23,20,5,16,22,22,19,23,20,21,6,15,20,-7,11,17,12,10,7,24,19,14,22,15,23,14,14,22,23,11,8,24,18,18,14,13
597,13,21,17,4,10,19,23,17,21,18,21,4,11,16,-11,8,15,4,7,6,23,18,9,23,15,21,11,11,20,21,9,9,21,15,15,11,8
598,11,20,12,-1,6,15,20,14,14,17,22,-1,7,14,-15,3,11,1,4,6,20,18,8,19,16,20,9,7,17,17,5,7,16,10,10,9,4
599,5,17,10,2,3,10,15,13,9,14,23,-5,3,9,-17,-2,10,-2,1,4,15,16,3,17,14,16,4,1,14,14,0,4,13,5,5,5,0
600,1,14,5,2,-2,8,15,9,6,10,22,-7,0,5,-17,-5,5,-7,-3,5,12,13,-3,14,10,11,1,-1,8,10,-4,5,9,1,-1,1,-4
601,-2,9,-1,1,-9,3,11,5,1,8,20,-10,1,0,-14,-10,3,-11,-7,3,8,7,-5,12,6,8,-6,-7,4,7,-10,3,6,-3,-4,-1,-8
602,-7,6,-3,0,-13,-1,8,2,1,5,16,-13,-2,-6,-13,-9,-2,-14,-12,5,5,2,-8,6,2,4,-9,-8,1,1,-11,1,4,-8,-7,-4,-13
603,-12,3,-7,0,-16,-6,6,-1,-4,2,15,-15,-3,-9,-11,-16,-4,-17,-14,4,3,-2,-10,4,-3,1,-13,-11,-4,-4,-15,1,-1,-10,-11,-9,-16
604,-12,0,-11,0,-19,-6,3,-3,-6,-2,10,-15,-4,-11,-6,-16,-6,-19,-16,2,-6,-5,-14,0,-5,-4,-14,-16,-8,-7,-18,-3,-3,-10,-14,-12,-18
605,-17,-4,-14,2,-21,-7,0,-4,-6,-4,8,-14,-5,-16,-3,-18,-7,-18,-17,1,-5,-7,-14,-3,-5,-6,-18,-15,-8,-9,-20,-6,-3,-12,-16,-14,-19
606,-16,-8,-17,1,-20,-10,-5,-4,-9,-7,4,-15,-7,-17,-1,-14,-5,-18,-17,0,-7,-9,-14,-6,-11,-8,-17,-17,-10,-13,-19,-8,-4,-18,-18,-16,-18
607,-18,-7,-19,0,-18,-7,-7,-3,-9,-6,0,-13,-1,-17,2,-15,-4,-14,-17,-3,-5,-8,-16,-7,-11,-11,-18,-16,-12,-15,-18,-8,-6,-17,-19,-15,-17
608,-17,-8,-19,0,-18,-6,-9,-8,-6,-6,-2,-9,0,-17,6,-13,-3,-11,-16,-4,-7,-6,-15,-7,-14,-11,-19,-13,-13,-15,-16,-7,-7,-14,-19,-16,-17
609,-15,-7,-17,-1,-13,-4,-9,-3,-6,-5,-4,-6,3,-17,6,-12,-1,-10,-16,-3,-7,-6,-13,-5,-15,-11,-17,-10,-12,-14,-15,-9,-4,-12,-14,-12,-13
610,-15,-8,-14,-1,-12,-2,-10,-1,-2,-3,-7,-3,6,-13,9,-10,2,-8,-12,-3,-7,-4,-10,-6,-13,-9,-12,-8,-7,-15,-10,-10,-1,-10,-11,-10,-11
611,-12,-5,-12,-1,-6,-2,-10,2,1,-3,-10,0,8,-10,10,-6,6,-6,-8,-4,-4,-4,-5,-3,-12,-5,-7,-5,-6,-12,-8,-7,0,-10,-12,-11,-7
612,-7,-3,-8,1,-3,1,-5,2,4,2,-8,4,7,-9,9,-2,6,-3,-6,-3,-1,-1,-3,-2,-9,-3,-5,-3,-3,-9,-4,-4,0,-6,-7,-6,-6
613,-2,1,-4,0,0,5,-2,6,6,1,-5,4,10,-4,8,1,10,0,-3,-2,2,3,-1,1,-9,1,-4,0,2,-8,-2,-3,4,-3,-4,-4,-3
614,1,3,-1,0,5,7,1,8,10,7,-4,4,11,-3,7,3,11,4,1,-2,5,4,2,4,-4,2,-1,2,5,-2,1,0,5,-1,0,-1,2
615,4,6,0,-1,4,9,0,10,9,8,-2,7,9,0,6,7,11,7,3,-4,7,6,4,9,-2,4,3,6,8,-4,6,5,7,3,1,3,4
616,8,8,4,1,6,11,3,12,9,7,1,7,7,3,2,10,12,11,6,-3,10,9,6,10,3,8,4,6,9,1,10,6,8,4,4,5,8
617,9,9,6,-2,6,7,5,9,10,11,4,8,6,6,-1,13,12,9,7,-4,11,10,8,9,5,9,8,7,13,3,11,5,8,9,7,7,10
618,13,10,7,0,10,5,8,8,9,10,4,7,4,8,-4,11,7,11,9,-3,9,11,11,12,5,8,11,7,13,5,9,9,8,11,9,11,11
619,11,10,8,0,10,6,10,8,6,10,6,6,1,9,-8,13,6,10,11,-1,11,10,9,12,6,9,10,8,13,7,10,9,9,13,9,12,13
620,12,9,10,-3,11,3,10,9,3,7,8,5,-3,12,-10,13,3,9,10,0,10,10,9,9,8,9,10,8,11,7,10,9,7,14,10,9,10
621,11,6,11,-4,10,0,7,3,1,4,7,2,-5,8,-12,8,-2,9,10,-4,5,11,9,8,13,8,12,7,6,8,10,8,3,15,10,9,9
622,11,3,11,-3,5,-4,7,-1,-2,2,7,1,-10,8,-15,7,-7,8,6,-5,3,5,10,9,15,5,11,5,4,7,10,10,-1,15,10,7,8
623,7,-2,8,-5,5,-10,6,-4,-7,-5,8,1,-14,6,-16,7,-11,6,6,-4,1,1,4,5,16,2,9,3,3,5,7,9,-4,11,8,5,7
624,6,-4,7,-7,3,-13,2,-10,-10,-8,4,-2,-15,8,-17,5,-13,3,6,-5,-5,-3,4,0,11,-2,7,2,-2,6,5,8,-8,10,7,4,3
625,3,-8,5,-8,0,-16,-4,-13,-15,-12,4,-4,-15,6,-17,0,-17,1,3,-6,-9,-6,2,-4,11,-6,5,-2,-6,4,2,6,-10,5,5,3,2
626,0,-12,6,-10,-3,-17,-7,-14,-18,-14,0,-5,-20,4,-14,0,-22,-1,0,-6,-11,-11,-1,-5,10,-10,4,-4,-11,1,-1,6,-14,1,4,3,-2
627,-3,-15,3,-10,-5,-19,-11,-18,-19,-18,-4,-7,-18,1,-12,-1,-22,-4,-4,-8,-15,-14,-2,-12,9,-13,-2,-5,-13,-1,0,4,-18,-2,1,0,-3
628,-4,-16,0,-13,-7,-22,-15,-20,-17,-19,-6,-8,-18,-1,-11,-6,-19,-7,-3,-10,-18,-16,-6,-15,8,-15,-3,-5,-17,-3,-3,2,-18,-7,-4,-1,-3
629,-6,-17,-3,-9,-7,-20,-17,-21,-21,-20,-11,-9,-16,-2,-8,-7,-19,-6,-6,-11,-20,-19,-5,-17,5,-18,-4,-5,-19,-5,-5,1,-18,-9,-3,-5,-7
630,-9,-17,-4,-13,-8,-21,-18,-20,-20,-20,-11,-6,-13,-7,-5,-9,-17,-8,-7,-11,-19,-20,-7,-19,4,-18,-7,-5,-17,-5,-5,1,-18,-6,-5,-6,-8
631,-9,-17,-8,-14,-8,-18,-17,-21,-16,-19,-14,-4,-10,-7,2,-9,-13,-8,-4,-11,-20,-19,-6,-18,3,-16,-7,-5,-20,-5,-5,-1,-17,-9,-8,-10,-9
632,-10,-17,-7,-11,-10,-16,-19,-20,-11,-17,-18,-4,-5,-9,8,-7,-10,-9,-6,-10,-21,-16,-7,-19,4,-15,-7,-3,-17,-5,-7,-1,-15,-12,-7,-9,-8
633,-10,-15,-8,-10,-8,-10,-20,-15,-11,-16,-19,-3,0,-8,11,-9,-6,-9,-5,-9,-17,-17,-8,-17,2,-13,-8,-3,-15,-6,-6,-1,-13,-9,-8,-10,-9
634,-9,-12,-10,-7,-6,-3,-18,-11,-6,-13,-17,-1,4,-8,13,-9,0,-6,-2,-7,-14,-12,-6,-16,0,-9,-9,-2,-10,-8,-6,-2,-11,-9,-8,-8,-8
635,-8,-9,-11,-5,-5,0,-15,-8,0,-7,-13,-1,10,-9,17,-6,3,-5,-2,-7,-9,-9,-5,-10,-2,-6,-7,1,-5,-6,-7,-3,-4,-9,-7,-7,-8
636,-7,-3,-9,-1,-3,4,-10,-1,3,-2,-13,0,13,-6,18,-3,8,-4,2,-1,-5,-5,-2,-9,-4,-1,-3,1,-3,-3,-5,0,-1,-5,-5,-5,-2
637,-6,1,-8,4,-1,11,-9,5,6,1,-11,4,16,-1,18,-2,11,-2,1,-1,2,-1,0,-6,-5,3,-2,4,0,-2,-3,-1,5,-3,-2,-4,-2
638,-4,5,-5,7,-1,15,-2,9,9,6,-8,6,18,-2,18,2,15,2,2,5,7,5,1,1,-4,10,1,4,7,-1,-2,-3,10,-2,0,-3,0
639,-2,11,-4,12,2,19,4,13,16,12,-5,9,20,-2,14,5,19,3,6,8,12,8,4,5,-2,14,1,4,13,2,1,-5,14,0,0,1,0
640,-2,13,-1,16,3,22,10,19,18,18,0,8,22,2,13,5,21,5,7,13,12,15,7,9,-4,16,2,2,14,4,4,-3,21,2,2,2,3
641,1,16,2,16,4,24,13,20,20,19,6,11,23,4,11,5,21,6,6,15,18,18,7,13,-5,18,3,3,17,1,7,-4,20,4,5,3,3
642,5,21,4,21,6,23,18,23,22,20,8,12,20,6,8,7,22,7,9,19,22,21,10,16,-5,18,7,5,22,1,6,-2,21,7,4,6,5
643,5,21,5,23,8,23,20,24,18,23,9,12,19,6,6,8,22,8,10,23,21,23,9,19,-3,20,10,4,25,1,7,-4,21,8,8,9,6
644,9,21,8,26,10,24,22,21,19,24,13,10,15,8,2,9,20,10,9,26,21,22,10,22,-1,23,10,3,22,3,8,-1,20,9,8,10,6
645,7,21,8,27,8,19,23,22,18,22,15,10,12,9,1,10,16,9,9,27,22,22,10,22,-2,21,11,3,20,5,9,-2,21,8,8,9,7
646,8,22,9,25,8,17,22,20,17,20,16,10,7,9,-3,12,13,10,7,25,19,21,11,22,-3,20,10,4,19,5,8,0,17,10,9,12,9
647,10,19,9,24,7,14,19,16,11,21,14,11,3,9,-6,12,10,10,9,26,17,18,9,19,-1,17,11,4,16,4,7,2,15,10,11,12,7
648,11,16,10,21,8,12,19,13,7,18,14,10,-1,11,-7,11,6,9,9,24,13,16,10,16,-2,15,10,3,13,7,10,1,9,9,12,13,9
649,9,11,10,18,8,7,15,10,8,11,14,5,-4,10,-7,9,4,7,9,21,9,14,9,15,-3,12,8,6,9,6,8,0,6,8,11,12,6
650,7,7,8,14,8,5,11,6,3,8,14,4,-7,8,-9,7,-2,6,8,17,4,10,8,10,-2,6,8,5,6,5,6,-1,2,8,10,11,7
651,5,5,8,9,7,-3,8,1,-3,2,12,4,-5,7,-6,5,-5,6,6,12,4,4,3,7,-3,4,7,7,4,5,6,-1,-2,7,9,11,6
652,5,3,6,5,7,-7,3,-3,-6,0,9,2,-10,7,-6,7,-9,5,4,9,0,0,7,2,-2,-1,2,4,-1,4,5,-1,-4,7,10,10,2
653,4,0,5,-2,5,-10,-2,-7,-8,-5,6,1,-12,5,-5,5,-11,3,2,4,-5,-4,3,-1,-2,-7,5,3,-5,8,4,-4,-8,7,9,9,2
654,5,-7,2,-8,4,-12,-3,-10,-12,-8,3,0,-12,5,-4,3,-11,1,1,0,-11,-7,0,-4,-4,-10,2,3,-8,5,3,-6,-9,5,7,5,3
655,3,-12,2,-12,1,-16,-5,-12,-11,-12,0,-1,-11,7,-6,3,-10,2,0,-4,-10,-10,-1,-8,-3,-10,0,3,-9,8,1,-4,-10,2,5,2,2
656,2,-14,2,-21,-1,-15,-9,-13,-13,-14,-4,-3,-11,5,-2,2,-13,3,1,-12,-15,-11,-1,-8,-6,-11,-3,4,-11,4,0,-6,-13,1,4,0,1
657,3,-15,3,-25,1,-14,-12,-13,-11,-14,-6,-2,-9,3,-1,-1,-13,2,-1,-17,-15,-11,-2,-12,-8,-12,-2,0,-11,6,-2,-8,-13,-3,2,-2,0
658,0,-14,1,-31,-1,-13,-12,-12,-8,-14,-7,-4,-8,-2,1,-3,-10,-1,0,-22,-16,-15,-4,-13,-8,-13,-4,0,-12,5,-1,-9,-13,-5,1,-5,-1
659,-2,-13,-1,-30,-3,-11,-10,-13,-8,-10,-11,-5,-6,-3,3,-4,-10,0,-2,-24,-13,-14,-5,-12,-8,-10,-5,-1,-11,6,-3,-11,-10,-3,-2,-4,-1
660,-3,-10,-2,-33,-2,-10,-12,-9,-7,-14,-10,-7,-3,-2,5,-2,-6,-2,-2,-29,-11,-11,-3,-11,-7,-9,-3,-4,-8,3,-3,-10,-6,-5,-6,-3,-4
661,-2,-7,-1,-31,-2,-6,-11,-7,-4,-10,-10,-5,-2,-1,6,-2,-3,-5,-3,-29,-11,-9,-6,-10,-9,-8,-4,-6,-8,1,-3,-10,-4,-5,-4,-4,-2
662,-2,-7,-1,-31,-3,-2,-9,-5,-1,-7,-9,-5,1,-4,8,-2,-2,-4,-4,-30,-8,-7,-5,-8,-8,-6,-3,-6,-5,2,-2,-8,-3,-5,-5,-5,-2
663,-4,-6,-3,-27,-2,-1,-7,-6,0,-4,-6,-5,3,-5,8,-4,3,-4,-5,-29,-7,-5,-5,-9,-7,-4,-5,-8,-3,0,-3,-8,-1,-5,-6,-5,-6
664,-4,-1,-2,-24,-5,4,-4,-2,2,-2,-6,-6,4,-6,7,-4,3,-6,-3,-28,-3,-3,-4,-5,-6,0,-4,-7,0,-4,-4,-4,4,-4,-3,-3,-3
665,-3,-3,-3,-17,-5,5,-4,1,6,-4,-2,-4,6,-6,9,-4,5,-4,-2,-27,2,-1,-6,-1,-5,3,-3,-8,1,-7,-3,-2,3,-3,-2,-4,-3
666,-4,1,-3,-14,-3,5,0,6,5,0,-1,-1,4,-10,9,-3,6,-4,-1,-20,1,1,-4,-2,-1,4,-2,-11,3,-9,-3,1,3,-4,-5,-4,-4
667,-4,3,-2,-7,-5,6,2,8,4,3,1,-3,7,-7,5,-3,8,-5,-1,-16,5,3,-4,1,6,5,-4,-11,4,-9,-4,5,2,-4,-4,-1,-6
668,-3,6,-3,-3,-4,5,4,7,7,2,3,-4,5,-7,9,-1,5,-4,-1,-9,7,6,0,4,7,7,-1,-10,6,-12,-5,7,4,-5,-4,1,-4
669,-4,6,-3,4,-2,9,4,10,6,5,4,-3,3,-8,8,-5,4,-5,0,-5,9,5,-3,6,8,8,-2,-11,7,-13,-4,17,5,-4,0,0,-2
670,-3,6,-2,9,0,8,7,8,4,5,6,-2,3,-6,4,-2,6,-4,0,3,8,5,-2,5,13,8,-1,-8,6,-12,-4,18,3,-3,-3,-1,-3
671,-4,5,-2,13,-3,5,7,9,1,7,8,-1,4,-7,2,-3,4,-4,-1,11,8,5,2,6,18,6,-2,-7,8,-12,-2,21,3,-3,0,1,-2
672,-2,6,-4,19,-4,4,6,6,4,6,8,-2,-1,-6,2,-3,3,-6,0,15,5,4,-2,6,19,3,-1,-2,8,-12,-4,23,0,-1,-2,-2,-1
673,-1,3,-2,24,-3,3,4,4,1,5,7,-1,-1,-3,-2,-3,2,-4,-2,18,4,1,-1,4,23,3,0,1,5,-8,-4,27,-1,0,-2,-3,-4
674,-5,1,-2,25,-3,1,2,3,-1,5,6,-2,-3,-3,-4,-4,1,-4,-1,20,5,2,-3,4,23,3,-1,4,2,-9,-2,27,-4,1,-2,-1,-5
675,-4,2,-2,26,-4,-1,2,1,-3,2,3,-2,-4,0,-4,-3,-1,-6,-3,21,3,1,-3,2,24,-1,-2,5,0,-7,-3,25,-7,0,-4,-2,-2
676,-3,-2,-3,25,-6,-2,2,1,-2,1,4,-1,-6,0,-8,-4,-4,-8,-6,22,-1,-5,-2,1,25,-3,-2,9,-2,-3,-3,25,-8,0,-5,-4,-4
677,-3,-3,-4,24,-8,-3,2,-1,-5,-1,2,-4,-8,-2,-9,-5,-4,-6,-6,19,-1,-2,-5,-1,22,-2,-5,13,-2,0,-6,24,-8,-1,-5,-5,-4
678,-3,-4,-4,19,-7,-4,-2,-2,-5,0,0,-6,-8,-4,-11,-5,-3,-7,-7,18,-1,-4,-7,-2,20,-3,-4,14,-2,4,-7,19,-8,-2,-6,-7,-6
679,-5,-7,-4,14,-9,-7,-3,-3,-4,-4,0,-6,-6,-5,-11,-10,-5,-9,-9,14,-3,-5,-6,-3,18,-5,-6,16,-5,8,-9,15,-9,-4,-7,-7,-7
680,-6,-8,-5,11,-8,-4,-5,-5,-8,-5,-2,-8,-7,-5,-12,-9,-6,-10,-10,11,-2,-4,-6,-4,15,-6,-7,15,-7,12,-9,11,-6,-9,-9,-9,-10
681,-6,-5,-6,5,-8,-4,-5,-7,-4,-4,-3,-6,-6,-5,-12,-9,-3,-8,-12,6,-3,-5,-9,-4,8,-3,-9,17,-6,15,-9,5,-6,-8,-9,-11,-9
682,-9,-7,-5,1,-7,-5,-5,-7,-3,-5,-5,-7,-5,-9,-12,-9,-4,-8,-13,2,-4,-5,-8,-4,3,-8,-8,16,-2,17,-12,0,-6,-8,-11,-12,-11
683,-10,-8,-8,-5,-6,-5,-6,-6,-2,-4,-5,-8,-5,-7,-11,-7,-4,-8,-11,-2,-5,-3,-10,-2,-3,-8,-7,16,-3,17,-10,-6,-3,-9,-10,-12,-9
684,-11,-7,-9,-8,-5,-2,-4,-5,-2,-2,-7,-6,-5,-8,-10,-6,-3,-7,-13,-3,-4,-3,-11,-2,-8,-4,-8,13,-2,18,-10,-14,0,-8,-9,-13,-8
685,-9,-4,-9,-8,-6,-2,-4,-4,0,2,-4,-5,0,-8,-7,-8,-4,-7,-9,-7,-5,-2,-11,-3,-11,-3,-9,9,0,20,-8,-16,1,-10,-8,-11,-8
686,-9,-4,-9,-10,-5,-2,-1,-4,3,-1,-4,-5,1,-8,-5,-6,1,-6,-6,-6,-3,0,-8,-3,-17,-4,-7,4,1,17,-3,-23,3,-9,-10,-12,-6
687,-8,-2,-6,-12,-4,3,-1,-3,1,0,-3,-2,1,-6,-1,-3,2,-2,0,-6,0,1,-6,0,-19,-2,-2,-1,-1,15,-3,-26,1,-7,-8,-9,-4
688,-3,-2,-5,-10,0,4,-2,-2,1,1,-1,4,2,-3,0,3,1,2,2,-5,2,0,-3,2,-22,-2,-1,-5,0,11,0,-29,5,-4,-6,-7,-1
689,-2,-1,-5,-7,2,3,-3,1,1,1,-1,8,4,-3,6,4,4,8,5,-6,4,1,1,1,-27,0,1,-12,1,9,2,-30,5,-2,-4,-4,3
690,1,3,-1,-7,5,6,0,1,3,0,-3,7,5,1,7,7,2,8,7,-6,4,1,2,3,-26,0,5,-16,-1,1,8,-30,5,-1,1,-1,7
691,5,2,1,-3,9,4,3,2,1,1,-1,13,5,4,8,10,0,10,11,-3,3,1,6,5,-29,2,6,-18,1,-3,10,-30,7,2,6,4,10
692,8,2,7,-1,12,3,1,3,4,0,3,17,4,9,11,17,2,17,15,0,5,0,10,3,-28,2,10,-23,1,-8,14,-28,6,8,10,10,15
693,12,4,10,5,15,2,3,1,3,2,4,19,5,11,13,18,2,18,18,4,5,0,15,4,-25,2,12,-23,1,-15,16,-22,8,11,10,14,17
694,15,4,11,6,18,3,3,0,4,1,3,22,5,14,18,19,1,22,16,6,3,0,19,2,-23,4,15,-25,0,-18,18,-18,6,15,17,15,22
695,17,4,15,6,20,2,7,2,3,1,4,24,5,18,17,23,4,25,19,8,4,3,23,1,-18,4,19,-27,-1,-21,21,-14,4,18,18,20,23
696,21,2,17,8,22,2,4,2,2,1,3,24,8,22,14,23,2,26,23,10,0,2,22,4,-13,4,23,-27,-2,-22,25,-9,3,20,21,21,24
697,22,5,20,8,26,3,7,3,3,2,4,27,3,22,12,24,4,24,24,10,1,1,26,2,-11,2,24,-22,-2,-26,24,-3,3,21,25,23,28
698,22,3,19,8,24,0,8,1,3,0,2,26,5,24,12,23,3,22,23,10,1,1,25,3,-6,2,24,-17,-1,-26,23,3,2,24,26,24,26
699,23,4,23,9,22,2,6,4,0,0,5,24,5,22,10,22,3,23,22,10,-2,2,24,6,-1,4,23,-15,0,-25,22,9,0,23,27,24,24
700,25,4,22,6,20,3,4,3,1,2,5,20,4,24,7,21,2,18,17,9,0,1,26,4,1,1,23,-10,1,-23,20,14,3,25,24,23,22
701,23,3,23,5,17,5,3,3,2,3,7,14,4,24,4,16,3,13,12,8,2,-1,22,1,7,3,22,-5,-1,-19,16,19,1,25,19,24,17
702,21,4,21,1,15,4,2,5,3,4,4,9,3,22,-3,15,3,9,9,6,2,1,20,3,13,3,17,1,3,-14,15,18,3,23,20,23,13
703,18,2,20,-4,9,5,3,4,4,4,4,6,4,19,-5,10,3,4,6,2,3,1,15,5,15,4,14,7,4,-10,10,22,5,17,14,19,10
704,12,5,15,-6,3,8,3,5,3,7,4,-1,4,14,-11,4,6,-2,3,-1,5,5,9,3,19,5,9,11,4,-3,3,22,1,13,11,12,4
705,9,1,7,-10,-3,10,2,5,2,4,2,-9,4,9,-15,-4,7,-9,-2,-5,5,5,5,3,19,5,4,16,4,4,-3,20,2,10,5,8,-4
706,3,3,3,-13,-5,6,1,7,5,5,1,-14,0,5,-15,-9,3,-14,-8,-10,5,5,-2,4,17,4,-1,21,7,9,-7,18,3,2,1,3,-10
707,-3,5,-2,-17,-15,6,2,5,2,6,2,-21,1,-1,-17,-15,4,-18,-12,-12,4,4,-5,4,15,2,-6,25,6,14,-12,16,1,-2,-5,-3,-14
708,-8,3,-5,-18,-20,4,2,2,1,5,3,-25,-1,-9,-20,-19,2,-21,-16,-14,7,1,-15,5,15,2,-14,26,4,20,-18,13,2,-8,-11,-11,-18
709,-15,2,-12,-20,-24,5,3,5,0,3,3,-30,0,-11,-18,-25,0,-28,-21,-18,6,3,-20,4,12,3,-17,28,5,22,-23,9,2,-14,-15,-15,-21
710,-17,2,-17,-18,-28,1,0,5,1,4,2,-32,-2,-17,-18,-26,0,-31,-26,-18,3,2,-23,3,9,2,-23,26,5,25,-28,5,-2,-18,-20,-20,-27
711,-23,2,-22,-18,-30,-1,0,2,-1,2,4,-33,-4,-22,-16,-28,-2,-32,-29,-19,2,3,-28,2,5,-1,-27,24,4,24,-29,4,-4,-22,-26,-25,-30
712,-24,0,-23,-16,-31,-2,0,-2,-4,-1,3,-33,-5,-25,-13,-29,-4,-32,-29,-19,-1,2,-30,1,2,-1,-29,20,-2,23,-32,2,-2,-27,-29,-28,-32
713,-29,-2,-28,-11,-31,-5,-1,-1,-5,-2,2,-31,-7,-29,-8,-30,-5,-32,-30,-19,-2,-1,-32,-1,3,-3,-29,13,1,23,-33,-3,-6,-29,-32,-30,-34
714,-27,-3,-30,-8,-27,-7,-2,-4,-6,-4,1,-29,-7,-30,-5,-29,-7,-26,-26,-16,-3,-2,-31,-1,0,-5,-30,10,0,21,-32,-4,-6,-30,-33,-32,-31
715,-31,-4,-30,-4,-26,-8,-5,-9,-7,-6,-3,-24,-8,-30,0,-27,-9,-25,-24,-14,-4,-5,-30,-3,-2,-6,-28,5,-3,17,-29,-4,-7,-28,-30,-30,-28
716,-27,-7,-27,-1,-23,-10,-5,-8,-10,-10,-3,-17,-9,-25,5,-24,-12,-20,-20,-8,-8,-7,-25,-5,-2,-6,-26,-2,-6,11,-24,-5,-9,-26,-30,-26,-24
717,-26,-9,-26,3,-17,-12,-9,-10,-10,-10,-5,-13,-10,-26,11,-17,-13,-16,-16,-4,-12,-9,-22,-5,-3,-11,-22,-6,-5,5,-19,-4,-8,-24,-25,-25,-19
718,-22,-10,-23,10,-12,-13,-9,-12,-6,-11,-8,-8,-9,-24,14,-12,-8,-12,-12,2,-13,-7,-18,-8,-1,-10,-17,-10,-7,2,-14,-4,-9,-19,-20,-24,-12
719,-18,-11,-19,10,-7,-12,-9,-12,-9,-10,-9,-1,-7,-17,18,-7,-8,-3,-7,7,-12,-9,-13,-8,2,-10,-12,-9,-11,-6,-6,-1,-10,-15,-14,-16,-6
720,-12,-10,-13,17,-1,-10,-10,-11,-6,-10,-11,7,-4,-12,25,-2,-9,2,-3,11,-10,-9,-5,-9,1,-9,-4,-11,-10,-7,-4,0,-8,-11,-10,-10,0
721,-6,-8,-6,19,6,-9,-10,-10,-6,-12,-11,13,0,-5,25,4,-6,6,4,13,-10,-8,2,-10,2,-9,0,-10,-7,-10,5,4,-7,-6,-3,-7,7
722,1,-7,0,22,11,-8,-9,-8,-2,-12,-12,16,4,0,28,10,-2,13,10,19,-9,-7,5,-8,6,-8,6,-11,-7,-14,9,7,-5,-2,2,0,11
723,5,-4,3,20,15,-5,-8,-6,-3,-10,-11,18,6,7,29,16,-1,19,14,20,-8,-4,12,-8,6,-5,10,-13,-5,-15,15,6,-4,4,7,5,15
724,11,-3,9,23,21,-1,-8,-1,2,-7,-9,19,7,9,28,19,1,20,18,22,-7,-2,18,-7,11,-2,15,-10,-2,-16,17,8,-1,8,15,12,17
725,14,0,15,20,22,0,-6,-1,5,-3,-7,23,13,14,26,20,5,21,19,21,-6,-1,18,-3,11,0,17,-7,2,-14,20,9,1,14,17,15,19
726,17,2,16,16,21,6,-2,2,7,0,-5,23,13,16,22,20,9,23,20,21,0,2,18,-1,11,4,20,0,4,-11,22,6,7,16,21,18,20
727,18,4,19,13,21,5,0,6,12,4,-2,23,17,19,16,20,12,21,19,21,4,4,20,2,12,7,20,4,8,-9,19,8,10,17,24,23,20
728,21,6,20,11,22,9,4,11,14,4,0,22,18,19,10,21,16,20,18,18,5,6,19,4,10,12,22,7,9,-6,21,9,12,22,23,23,20
729,21,11,20,6,20,13,8,13,16,11,3,18,17,19,4,20,17,17,17,13,8,11,19,8,9,12,21,8,14,-2,19,6,15,20,21,22,19
730,19,14,19,4,16,14,9,14,19,13,8,13,17,21,-1,18,19,13,15,10,12,13,18,11,6,17,19,12,14,3,17,1,15,20,19,18,17
731,16,16,17,0,14,13,12,16,17,13,10,11,14,18,-8,12,20,11,10,6,18,14,17,16,1,18,17,13,15,5,14,-2,16,15,18,18,12
732,15,16,16,-7,9,15,17,16,18,17,11,9,14,13,-15,9,18,8,8,3,16,14,10,14,-2,18,13,12,16,7,9,-5,17,14,15,15,7
