,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
718,3,1,-2,-1,-1,-5,2,-4,-3,6,-5,-1,-1,-2,-2,-2,3,-2,-7,-5,2,0,3,2,-1,-1,2,2,-1,-1,-3,3,2,4,-2,-2,0,-6,-2,2,-4,-1,5,0,2,6
719,5,6,1,-2,3,6,6,1,-1,8,3,2,2,4,2,1,5,5,-2,3,3,5,4,6,5,6,5,3,6,4,3,1,5,5,2,3,5,1,2,5,0,7,5,6,5,10
720,7,7,5,-2,6,3,9,5,3,7,6,4,4,7,5,7,4,3,3,8,7,6,7,2,6,9,6,4,6,1,5,2,5,3,6,5,6,3,7,6,-1,10,6,7,4,9
721,10,9,6,4,8,3,10,6,6,9,5,2,4,4,4,7,8,2,4,5,9,7,7,5,9,9,10,6,6,3,6,6,8,8,5,5,10,2,5,7,2,6,10,7,6,11
722,7,10,4,8,7,7,19,9,4,7,9,7,4,7,11,9,13,5,3,5,4,9,6,12,7,7,13,10,7,7,8,12,13,13,8,10,7,3,9,7,5,7,5,11,10,13
723,3,5,5,9,1,12,19,5,8,4,12,12,0,12,16,12,16,12,8,10,3,15,1,15,4,2,16,12,13,12,13,14,14,13,12,14,6,6,5,5,11,14,2,15,14,17
724,-3,-3,-3,9,-3,16,17,1,2,-3,16,12,-2,16,15,17,14,11,16,17,-1,19,-5,16,-2,-5,15,14,16,14,17,14,14,13,15,14,-1,14,-2,-3,15,16,-2,17,13,12
725,-5,-7,-9,8,-7,12,11,-5,-6,-6,18,10,-9,12,14,14,9,8,15,14,-9,13,-7,10,-5,-9,6,12,15,12,17,10,7,9,17,13,-6,12,-7,-7,12,13,-2,14,11,6
726,-8,-7,-10,5,-9,7,10,-4,-10,-5,14,4,-12,4,10,7,7,7,11,11,-8,9,-10,9,-4,-10,3,6,12,7,15,6,6,4,14,9,-6,9,-9,-5,7,9,-5,11,5,5
727,-9,-10,-7,-1,-7,1,6,-7,-8,-8,6,4,-10,3,8,5,3,1,7,9,-7,4,-9,6,-5,-9,1,4,8,2,10,2,0,-1,7,5,-7,5,-9,-8,2,6,-7,4,2,1
728,-7,-11,-6,-5,-5,-2,-2,-7,-6,-10,3,-1,-10,-1,3,1,-3,-1,5,4,-6,1,-7,-1,-7,-7,-5,-1,6,-1,6,-5,-6,-2,5,0,-8,2,-10,-7,1,2,-9,1,-4,-7
729,-7,-8,-9,-8,-7,-6,-8,-6,-11,-7,-2,-8,-7,-6,-6,-4,-8,-5,0,1,-8,-6,-12,-6,-6,-8,-11,-7,2,-5,1,-11,-9,-10,2,-5,-9,-3,-11,-4,-1,-6,-7,-1,-9,-13
730,-4,-5,-3,-8,-2,-13,-13,-3,-7,-1,-9,-13,-5,-11,-8,-11,-10,-10,-8,-9,-3,-12,-8,-11,-2,-5,-12,-11,-6,-12,-5,-11,-10,-14,-5,-11,-5,-9,-4,2,-8,-10,-2,-12,-11,-11
731,2,-3,4,0,4,-15,-6,3,-3,4,-12,-11,1,-13,-9,-12,-6,-12,-10,-12,0,-8,0,-11,5,0,-5,-7,-12,-9,-11,-7,-2,-6,-13,-13,1,-12,0,4,-12,-12,1,-13,-12,-9
732,7,0,5,3,8,-10,-2,6,2,6,-9,-3,4,-4,-3,-10,0,-4,-7,-11,3,-3,4,-4,8,3,-2,1,-7,-3,-10,0,4,0,-9,-8,4,-10,5,4,-7,-6,3,-9,-2,-2
733,10,3,8,6,6,0,1,6,3,7,-1,0,4,-2,2,-6,2,3,-2,-3,0,-2,3,3,6,5,1,3,-1,3,-3,1,4,3,1,0,7,-2,6,5,1,-2,2,-1,6,2
734,10,1,8,9,6,4,3,7,3,6,-1,4,8,3,4,1,6,3,4,3,4,3,6,3,8,6,6,4,1,7,3,7,7,4,5,5,7,1,8,7,4,1,6,1,7,5
735,14,6,13,13,10,4,7,13,6,12,2,8,13,4,9,4,10,6,4,1,13,4,11,6,14,12,7,11,3,9,3,10,12,9,7,8,11,6,11,12,5,4,11,2,9,7
736,16,11,16,14,15,10,11,16,13,17,5,14,16,6,11,6,14,15,9,7,13,9,16,14,17,15,11,13,7,15,6,13,11,12,11,14,19,11,15,14,11,7,13,9,13,11
737,11,14,16,11,15,13,9,16,20,13,9,13,17,11,13,11,9,14,12,11,12,11,14,14,11,12,11,10,11,13,12,9,5,10,15,17,18,13,16,13,13,11,12,13,14,8
738,6,9,16,2,9,8,2,9,14,8,8,4,11,10,6,14,0,11,13,11,8,5,9,4,8,10,2,3,11,7,10,-1,0,3,13,12,14,15,10,6,10,10,5,7,6,-2
739,2,2,7,-4,6,1,-8,4,8,6,-1,1,8,3,-2,2,-8,2,8,4,3,-7,7,-3,8,5,-6,-3,3,-2,6,-5,-6,-6,6,3,9,9,6,2,0,-1,-1,0,-2,-11
740,-1,2,4,-10,3,-5,-13,0,4,4,-10,-9,3,-9,-11,-6,-14,-5,-3,-6,1,-12,4,-10,3,3,-11,-10,-4,-9,-5,-11,-16,-10,-3,-7,5,-2,4,2,-6,-7,2,-7,-9,-14
741,-8,-4,2,-15,-4,-12,-15,-3,3,-3,-16,-11,-2,-10,-17,-12,-18,-10,-10,-10,-3,-14,-2,-14,-2,-1,-18,-17,-10,-13,-11,-14,-18,-14,-13,-11,0,-7,1,-6,-11,-12,-8,-14,-9,-17
742,-12,-10,-8,-20,-8,-16,-18,-10,-3,-11,-20,-17,-9,-13,-17,-15,-24,-14,-13,-16,-9,-18,-8,-19,-9,-9,-20,-20,-14,-20,-16,-20,-20,-18,-17,-14,-7,-12,-6,-12,-18,-15,-11,-20,-17,-20
743,-12,-11,-12,-18,-13,-18,-21,-14,-11,-11,-21,-19,-12,-20,-22,-19,-20,-16,-19,-19,-11,-22,-11,-20,-11,-12,-18,-20,-20,-23,-20,-19,-19,-18,-21,-20,-10,-17,-13,-11,-20,-19,-9,-20,-20,-19
744,-6,-10,-9,-12,-9,-15,-14,-12,-12,-8,-20,-17,-9,-16,-19,-19,-13,-14,-21,-19,-9,-17,-7,-16,-6,-7,-13,-16,-20,-22,-19,-15,-11,-14,-22,-18,-8,-21,-10,-9,-20,-17,-6,-19,-14,-14
745,-2,-5,-2,-5,-6,-13,-7,-7,-4,-3,-15,-11,-4,-13,-10,-14,-9,-10,-19,-13,-1,-9,0,-14,0,1,-4,-9,-17,-15,-16,-7,-5,-7,-19,-14,-1,-15,-2,-1,-17,-13,2,-17,-9,-8
746,1,0,1,1,0,-5,2,1,2,2,-7,-2,4,-5,-3,-9,-1,-4,-10,-5,4,-4,5,-3,3,4,4,-2,-10,-8,-10,3,3,2,-12,-8,1,-5,1,0,-9,-7,2,-8,-4,1
747,2,7,3,10,2,1,8,2,3,5,1,5,3,2,4,0,8,2,-6,-2,5,2,5,4,2,3,9,6,-2,2,-3,10,10,9,-3,0,3,0,0,5,-1,3,8,1,5,9
748,6,9,9,15,4,10,17,4,6,11,10,10,4,8,11,8,15,9,3,8,9,14,9,12,6,10,16,13,8,10,8,14,15,15,3,10,10,7,4,9,8,12,11,9,13,16
749,10,12,11,15,9,14,16,11,11,13,16,15,11,17,18,17,14,13,11,16,13,16,13,17,10,18,15,16,17,16,16,16,15,19,11,16,10,13,10,11,14,16,10,16,14,17
750,8,14,13,7,10,15,11,14,12,10,18,13,11,17,14,16,11,14,16,16,11,12,14,14,9,14,11,11,15,15,18,12,10,14,15,15,9,17,10,7,13,17,8,18,12,10
751,-1,9,5,4,0,13,8,7,9,4,15,7,2,12,8,12,6,10,15,14,4,9,2,13,0,6,4,4,15,12,16,5,4,8,12,12,3,13,4,0,11,14,-5,15,7,9
752,-11,-2,-4,-1,-8,3,3,-3,1,-5,7,2,-7,8,4,10,0,3,10,9,-6,4,-1,7,-13,-5,1,1,10,5,11,0,0,0,7,7,-6,5,-3,-6,5,10,-9,10,2,2
753,-14,-8,-10,-7,-13,-1,-1,-11,-7,-8,6,-2,-12,1,-2,3,-5,-3,4,5,-10,-3,-11,-3,-14,-10,-4,-5,6,0,5,-7,-4,-7,3,-1,-11,2,-11,-10,0,4,-14,2,-5,-5
754,-17,-11,-13,-10,-17,-7,-8,-12,-15,-13,-1,-9,-16,-7,-6,-5,-9,-8,-3,-4,-13,-9,-13,-5,-18,-17,-11,-10,-3,-8,-1,-8,-8,-10,0,-6,-14,-2,-15,-16,-7,-3,-18,-2,-9,-11
755,-18,-14,-15,-11,-23,-12,-8,-20,-18,-17,-8,-13,-22,-9,-10,-7,-11,-14,-8,-8,-18,-9,-18,-8,-21,-21,-11,-11,-4,-11,-6,-14,-7,-9,-8,-9,-18,-10,-18,-19,-9,-7,-21,-8,-8,-10
756,-16,-20,-18,-8,-21,-12,-5,-19,-21,-17,-8,-10,-20,-11,-7,-9,-7,-13,-12,-9,-20,-8,-19,-8,-21,-18,-6,-9,-7,-9,-9,-9,-2,-7,-8,-9,-21,-7,-20,-18,-14,-10,-19,-8,-10,-5
757,-9,-15,-14,-2,-15,-13,-4,-14,-19,-11,-5,-5,-14,-7,-6,-12,-2,-9,-9,-10,-13,-6,-10,-7,-15,-16,-2,-3,-7,-5,-5,-3,3,-4,-6,-10,-15,-8,-17,-13,-10,-7,-10,-6,-8,-1
758,-4,-8,-7,5,-12,-5,2,-9,-15,-5,1,-2,-8,-4,-2,-5,4,-3,-6,-7,-8,2,-5,-1,-8,-8,3,2,-1,0,-2,0,4,5,-3,-3,-8,-5,-12,-5,-1,-3,-8,1,4,5
759,3,-3,-1,6,-3,2,9,-4,-8,3,4,2,-1,-1,4,1,8,5,-2,0,-1,6,3,3,0,-3,4,8,4,4,3,4,7,7,2,4,-2,-2,-2,2,1,1,1,4,8,10
760,11,5,7,9,8,5,11,5,1,12,7,6,6,4,8,6,7,5,5,5,11,9,11,5,11,7,8,9,7,9,8,8,11,11,5,8,9,8,5,10,6,6,11,7,8,10
761,18,10,14,12,14,6,12,16,6,15,11,6,14,6,8,5,11,8,7,6,12,12,17,7,18,12,8,10,9,8,10,5,9,11,10,11,16,8,10,17,9,8,18,10,8,12
762,16,15,19,9,14,6,11,18,15,16,12,7,15,5,9,7,11,10,8,7,15,9,17,9,18,16,6,12,12,7,12,5,7,9,11,12,19,9,16,17,10,8,16,9,11,8
763,9,12,15,6,13,7,10,14,15,12,12,8,10,9,9,9,5,8,8,7,12,9,12,7,15,13,5,9,10,7,12,1,4,4,10,8,15,10,14,15,9,7,10,9,9,6
764,5,6,9,2,11,3,3,12,11,8,7,3,8,4,5,7,2,3,9,3,6,4,8,5,12,8,0,5,6,1,10,-1,-4,1,8,6,9,9,8,10,5,5,6,7,4,1
765,0,4,3,-4,2,0,-3,5,2,4,5,-3,2,-2,-1,2,2,2,4,0,-2,0,1,1,5,3,-4,-1,1,-3,4,-7,-7,-2,2,0,4,0,5,2,3,2,0,1,3,-2
766,-5,-4,-1,-6,-2,-2,-2,-2,-2,-5,-1,-2,-3,-5,-2,-1,-3,-4,1,-2,-9,-2,-4,-2,-5,-4,-6,-3,0,-5,1,-8,-10,-7,0,-3,-1,-1,1,-4,-2,-2,-8,-3,-1,-5
767,-10,-9,-4,-9,-6,-7,-5,-6,-5,-10,-5,-7,-8,-3,-5,-2,-7,-7,-1,-7,-11,-8,-9,-5,-7,-9,-7,-6,-5,-7,-4,-9,-9,-10,-5,-7,-8,-3,-5,-8,-7,-5,-8,-7,-5,-11
768,-9,-10,-7,-6,-8,-6,-5,-8,-10,-11,-10,-6,-10,-11,-8,-8,-4,-8,-6,-8,-11,-10,-8,-7,-8,-12,-6,-8,-8,-8,-7,-6,-6,-10,-8,-9,-12,-6,-11,-9,-7,-7,-9,-8,-8,-8
769,-8,-9,-6,-3,-10,-5,-4,-8,-9,-10,-11,-5,-9,-8,-5,-9,-1,-6,-9,-9,-9,-8,-9,-3,-9,-9,-7,-5,-8,-9,-11,-3,-6,-7,-6,-7,-11,-8,-8,-8,-9,-6,-6,-6,-6,-4
770,0,-7,-1,-3,-5,-1,0,-6,-7,-5,-6,-2,-3,-4,-3,-6,0,-4,-5,-6,-2,-6,-5,0,-3,-2,-1,-1,-6,-5,-6,-2,-2,-3,-5,-5,-6,-2,-8,-6,-6,-4,0,-5,-2,-2
771,5,-2,4,0,1,0,-2,2,-3,1,-5,2,5,-1,-1,0,1,-2,1,-3,5,-6,2,1,3,1,0,1,-4,-1,-5,2,-4,-4,-3,-2,-1,2,-3,-1,-4,-1,4,-2,-3,-1
772,6,4,7,-2,7,1,-3,4,3,7,-5,-1,8,-2,-4,-1,1,-1,-1,-3,8,-8,7,-1,6,4,-2,-1,-1,0,-3,-1,-4,-1,0,-2,6,-1,4,6,-1,-1,8,-2,-1,-2
773,7,9,9,0,9,3,0,10,6,8,-2,0,10,0,0,-3,-1,1,-2,-1,6,-6,6,1,5,12,0,-1,1,1,-2,2,-2,0,-3,-2,8,-1,7,9,-1,1,7,-2,1,1
774,8,6,10,0,9,4,0,9,10,7,-2,0,11,1,2,1,-2,0,-1,0,9,0,9,2,9,11,3,2,0,3,-4,5,-3,-1,0,1,9,0,7,8,1,1,10,0,4,1
775,10,10,8,-7,9,4,-5,9,12,9,-2,-2,12,0,-1,-1,-5,2,1,-1,12,-3,10,-1,11,13,-2,-2,1,4,-3,0,-6,-2,-2,0,12,3,8,4,1,1,6,1,-1,-5
776,2,10,5,-8,6,-1,-7,9,7,8,-4,-8,8,-2,-7,-5,-10,-2,-4,-4,8,-6,6,-5,2,9,-7,-8,-2,-3,-3,-2,-8,-8,-1,-2,11,-1,7,4,-4,-2,4,-4,-6,-8
777,-2,6,4,-6,1,-6,-8,2,6,1,-9,-10,5,-6,-9,-7,-10,-5,-11,-9,3,-8,1,-8,-1,4,-5,-8,-8,-8,-9,0,-7,-6,-7,-9,6,-7,2,0,-10,-6,2,-8,-9,-6
778,0,-1,-4,-2,-2,-5,-5,0,3,-3,-10,-7,1,-4,-8,-6,-7,-4,-11,-10,-1,-6,-3,-4,-2,2,-2,-7,-7,-6,-10,2,-3,-4,-8,-5,-2,-7,0,-7,-7,-7,-3,-8,-5,-2
779,-4,-2,-5,-5,-7,-2,-4,-5,-3,-4,-7,-6,-3,-1,-4,-6,-5,2,-6,-7,-6,-6,-5,0,-6,-2,-4,-1,-4,-4,-8,2,-5,-5,-3,0,-3,-6,-4,-7,-4,-2,-6,-6,-2,-1
780,-5,-5,-7,-7,-9,-1,-7,-7,-7,-7,-5,-10,-8,-4,-2,-1,-8,2,-6,-1,-7,-6,-8,-3,-9,-3,-4,-5,-1,-6,-3,-3,-5,-3,-3,-1,-4,-3,-6,-8,-5,1,-7,-2,-3,-6
781,-6,-8,-7,-6,-8,-7,-5,-7,-9,-10,-7,-11,-8,-4,-5,-3,-9,-2,-4,-1,-9,-7,-8,-5,-9,-5,-7,-6,-2,-8,-3,-3,-5,-7,-2,-3,-9,-1,-7,-7,-7,-1,-5,-4,-6,-5
782,-4,-5,-6,-4,-8,-6,-5,-7,-7,-4,-7,-11,-6,-5,-5,-6,-8,-5,-6,-6,-4,-10,-3,-7,-3,-4,-7,-3,-3,-5,-7,-3,-1,-5,-4,-1,-4,-4,-7,-2,-6,-1,0,-4,-7,-3
783,-4,0,-3,-4,-4,-5,-1,-1,-6,1,-6,-5,-3,-6,-6,-6,-3,2,-8,-2,-4,-4,-1,-6,0,-2,-6,-3,-2,-6,-2,-3,-3,-2,-1,-2,-1,-6,-4,0,-4,0,-2,-3,-6,-1
784,-5,-2,-3,-2,-3,-6,0,0,-5,-1,-6,-6,-3,-4,-2,-3,-1,0,-6,-1,-2,-3,0,-3,-1,-1,-3,1,1,-3,0,-1,0,-2,-1,-3,-2,-5,-2,-1,-6,4,-2,-1,-2,0
785,0,-2,-2,2,-5,-4,3,-1,-4,-2,-1,-1,-1,-3,-1,-1,2,3,0,-1,-1,-2,0,-2,1,-2,-1,0,2,-1,2,0,7,2,-1,-1,-6,-2,-5,-3,-2,3,-2,2,0,4
786,1,-2,-3,4,-1,1,7,4,-5,2,1,3,-1,2,1,1,7,5,1,1,-1,1,1,3,2,-2,3,5,5,0,2,5,9,6,3,3,-5,2,-3,1,2,3,1,6,0,7
787,-1,2,0,10,0,9,14,2,-1,3,7,8,-2,6,7,4,16,7,2,5,0,7,2,6,2,1,11,11,7,6,6,9,11,10,4,7,0,2,-2,0,7,13,-1,8,8,13
788,-6,-2,-2,13,-1,12,15,3,-2,-5,11,13,-1,11,12,12,19,11,8,12,-5,12,0,8,-1,-4,15,14,15,12,11,13,14,12,8,10,-3,7,-4,-4,13,13,-8,12,11,14
789,-7,-6,-7,14,-8,13,13,-3,-9,-5,12,15,-8,13,17,14,16,12,13,13,-7,10,-6,10,-6,-6,11,16,14,12,14,11,12,10,14,12,-10,12,-6,-7,14,14,-8,17,13,11
790,-5,-8,-5,9,-7,13,12,-6,-11,-5,13,10,-9,9,13,11,15,13,13,17,-8,6,-4,8,-7,-7,8,11,13,8,16,8,10,8,16,12,-9,12,-12,-5,11,12,-7,16,8,11
791,-2,-6,-2,10,-4,8,10,-4,-10,-5,7,7,-5,10,10,9,12,7,10,12,-6,7,-2,7,-2,-6,5,10,11,4,13,9,7,5,12,6,-5,10,-8,-4,9,13,-3,15,9,8
792,-4,-3,0,7,-1,6,7,-2,-2,-3,8,10,-1,9,10,8,8,7,10,10,-3,9,-1,3,-2,-2,6,8,10,7,10,8,4,5,8,5,-4,6,-5,-4,8,8,-5,13,8,6
793,-2,-3,-3,2,-2,6,2,-1,-5,-3,6,8,-4,5,6,7,5,6,11,8,-7,3,-2,1,-3,-4,-1,3,8,4,10,3,-3,0,9,6,-3,7,-5,-3,8,5,-6,11,3,1
794,-7,-6,-5,-1,-3,2,-4,-3,-7,-3,0,2,-6,0,1,1,0,0,5,4,-7,-1,-4,-3,-4,-7,-3,1,5,-1,3,-2,-4,-5,7,0,-4,0,-5,-4,3,1,-8,5,2,-3
795,-5,-7,-3,0,-4,-3,-5,-5,-7,-3,-4,-2,-6,-5,-2,-6,-3,-4,0,-2,-7,2,-3,-5,-4,-3,-4,-1,-2,-3,-3,-4,-2,-2,0,-5,-3,0,-6,-6,1,-5,-9,-1,-2,-3
796,-3,-6,-3,2,0,-4,0,-3,-5,-1,-4,0,-3,-3,0,-5,-1,-3,-2,-5,-4,1,0,-5,-1,-2,-3,5,-4,-1,-4,1,2,-1,-1,0,-1,-1,-3,-3,0,-5,-4,-2,0,0
797,1,0,-2,4,0,0,1,-1,-2,1,1,1,-2,-1,1,-4,4,0,0,-4,-3,4,1,-2,1,0,0,3,-1,3,0,3,4,0,2,2,0,0,-1,0,4,-1,-2,-1,4,3
798,1,1,1,6,2,3,2,-2,-2,-1,1,3,1,0,2,-2,6,2,0,-3,-2,8,0,3,3,2,2,3,1,3,2,6,8,2,5,5,1,0,2,3,8,2,-1,0,6,7
799,5,3,4,7,6,4,9,0,3,4,4,4,4,4,5,3,8,4,4,-2,5,9,5,4,6,6,6,8,2,6,0,9,11,6,6,3,5,4,5,6,8,4,7,4,10,8
800,13,9,10,9,13,7,10,6,7,10,5,8,10,6,9,5,7,11,9,5,8,10,10,11,12,9,8,10,5,8,6,7,11,9,10,8,11,7,10,11,13,5,12,5,9,8
801,12,13,17,6,16,7,6,11,12,15,8,5,12,6,6,6,5,11,8,8,12,8,12,11,14,12,4,9,8,7,8,4,5,7,11,11,16,7,15,15,12,9,13,5,11,4
802,7,14,17,0,14,2,-1,8,16,11,4,2,11,3,1,5,3,7,8,4,11,5,8,6,10,13,-1,4,8,2,9,-2,0,2,8,6,14,8,15,12,9,6,11,1,8,-1
803,8,10,11,-4,10,-1,-4,5,10,9,0,-1,11,0,-2,2,-4,1,6,3,8,-5,9,1,11,12,-7,-2,3,-3,4,-6,-4,0,3,1,11,6,11,9,2,0,12,-1,2,-5
804,9,12,11,-7,11,-4,-10,6,10,8,-5,-5,8,-8,-8,-4,-7,-3,2,-7,7,-8,11,-3,9,9,-11,-6,1,-7,-2,-9,-8,-5,-2,-5,10,-1,11,8,-4,-6,12,-7,-3,-12
805,5,8,11,-7,10,-9,-11,4,9,5,-10,-11,9,-13,-12,-7,-7,-9,-5,-9,4,-11,5,-5,6,9,-11,-12,-5,-12,-4,-13,-12,-8,-9,-9,11,-8,11,6,-9,-8,7,-12,-8,-13
806,-2,5,6,-8,4,-13,-10,0,5,0,-12,-10,1,-12,-11,-9,-12,-13,-11,-12,4,-12,2,-9,0,4,-11,-11,-11,-13,-10,-7,-10,-11,-15,-9,4,-10,5,3,-14,-13,-1,-14,-8,-11
807,-4,0,2,-5,1,-9,-10,-4,2,-3,-12,-11,-2,-10,-10,-13,-9,-10,-10,-12,-1,-10,-4,-6,-2,-2,-9,-8,-12,-11,-10,-5,-5,-6,-15,-12,-2,-12,0,-3,-12,-9,-2,-11,-8,-6
808,-4,-5,-2,-3,-1,-6,-4,-7,-3,-5,-8,-5,-3,-7,-7,-8,-4,-8,-10,-10,-2,-7,-4,-2,-4,-4,-3,-4,-10,-6,-6,-3,-4,-4,-10,-5,-3,-12,-2,-2,-10,-8,1,-7,-6,-2
809,-3,-4,-1,0,-2,-3,-1,-7,-1,-3,-6,-3,-1,-4,-2,-3,-2,-8,-7,-5,1,-3,-1,1,-3,-1,2,1,-6,-2,-3,-3,1,0,-9,-4,-1,-7,0,-2,-8,-2,0,-6,-1,1
810,0,-1,-1,0,1,1,4,-3,1,-1,-3,6,2,2,1,2,1,-1,-4,0,4,2,2,5,0,1,6,1,0,2,1,2,3,5,-3,1,0,0,0,1,-3,-1,4,3,1,5
811,5,3,2,0,4,3,2,1,4,4,-1,6,4,6,4,9,1,-2,0,2,7,-1,7,5,4,3,4,3,2,3,4,3,2,5,0,3,4,4,4,5,-3,4,6,2,2,4
812,7,6,4,-1,6,6,-1,4,5,7,0,4,7,3,2,5,3,1,2,5,9,1,8,6,7,8,5,1,4,4,5,1,1,3,1,6,9,2,7,9,2,5,7,5,2,4
813,7,8,5,1,7,4,3,7,8,8,-2,6,9,5,3,5,2,0,1,5,9,3,10,2,8,10,7,2,5,3,4,3,3,6,3,6,9,4,11,8,0,3,6,2,2,6
814,6,8,4,0,7,7,4,10,9,8,3,7,7,7,5,5,4,3,2,4,9,5,5,3,7,5,8,1,3,6,0,3,3,5,4,2,8,5,9,4,1,4,5,3,1,6
815,2,4,-1,-3,3,6,1,5,5,2,5,3,1,4,1,5,1,3,4,5,1,3,0,4,3,1,3,1,6,3,6,1,1,2,5,5,6,6,2,4,3,4,0,6,-1,1
816,-7,-2,-7,-6,-5,3,2,-1,-1,-2,3,-2,-5,3,2,5,-1,0,1,4,-5,1,-6,1,-5,-5,0,-1,5,0,4,0,-2,-2,3,2,-2,5,1,-1,0,4,-6,3,-1,0
817,-9,-4,-10,-4,-10,-1,5,-5,-5,-5,3,-1,-12,0,-2,3,-2,-1,-3,2,-8,0,-10,-2,-8,-6,2,-2,4,0,1,-2,0,-1,-1,-1,-9,3,-5,-7,-1,-2,-6,1,-3,-1
818,-12,-9,-15,0,-13,0,6,-7,-11,-10,1,1,-11,4,1,1,3,0,1,-2,-13,2,-10,0,-10,-10,3,0,0,2,0,0,4,1,1,1,-12,2,-12,-10,-1,-1,-7,5,-1,0
819,-12,-10,-13,0,-16,0,4,-7,-13,-8,5,1,-13,1,-2,1,5,2,0,-2,-11,6,-11,-1,-11,-14,4,3,2,4,1,0,5,1,3,3,-12,3,-11,-10,3,2,-7,6,5,3
820,-8,-8,-8,-1,-13,0,11,-7,-13,-6,4,4,-11,1,0,3,5,4,2,2,-7,7,-11,2,-7,-8,4,3,5,7,4,1,9,3,3,6,-10,4,-10,-6,2,2,-4,3,4,6
821,-4,-4,-5,3,-5,1,11,-5,-7,-2,5,4,-7,4,3,3,5,6,2,1,-3,6,-3,0,-1,-4,5,5,4,7,2,2,10,5,6,3,-6,3,-8,-2,2,5,-1,2,6,7
822,3,-2,1,2,-1,3,8,1,-7,1,5,6,-5,5,3,3,8,10,4,5,-2,8,-3,3,2,-2,10,8,7,8,4,3,8,6,7,6,-3,5,-7,1,7,7,3,4,6,5
823,3,1,4,6,1,6,10,4,-2,2,5,6,-3,7,9,3,9,10,6,7,1,7,1,6,5,2,7,9,9,7,10,6,9,7,9,8,2,5,0,8,5,8,1,6,7,8
824,5,2,7,8,1,4,8,6,3,3,7,7,1,7,7,4,9,11,8,9,4,7,1,5,3,2,7,8,8,7,7,7,12,9,5,10,3,5,-1,3,7,9,3,8,7,7
825,4,-2,5,7,3,4,8,6,2,2,9,7,-2,6,6,3,11,12,9,8,2,6,3,5,3,0,5,10,8,5,7,6,8,10,8,8,4,9,-1,3,8,9,2,8,6,5
826,4,-1,7,5,4,6,4,7,0,6,6,5,-1,6,7,3,6,9,7,6,3,4,6,7,3,2,3,8,9,6,8,4,7,3,7,8,2,6,1,4,4,8,3,7,6,5
827,7,-1,8,5,6,3,5,9,1,5,4,4,2,4,6,3,4,7,6,7,4,5,5,6,5,5,3,5,8,5,9,5,4,1,6,7,4,5,2,5,4,6,-1,4,4,5
828,2,-3,6,7,6,1,2,8,7,2,2,2,2,8,6,5,2,4,7,4,3,2,5,4,4,1,-1,6,1,1,7,4,1,1,7,7,1,3,1,2,3,4,-1,2,2,0
829,3,-2,2,-1,1,0,-4,3,1,-1,3,-1,-2,2,3,2,0,3,5,2,0,-2,2,0,4,-2,-4,0,1,0,3,-2,-6,-5,7,4,0,0,-2,0,4,3,-2,0,0,-6
830,5,-4,2,-5,1,-1,-7,0,-1,0,-3,-6,-2,-2,-4,-1,-8,-1,-1,-1,-2,-6,1,-1,2,-3,-8,-5,-1,-7,2,-6,-10,-9,4,1,1,-3,1,0,-2,0,-5,-3,-3,-8
831,3,-1,6,-6,3,-7,-11,3,2,4,-8,-11,3,-5,-7,-5,-12,-7,-3,-4,2,-10,5,-9,2,2,-10,-9,-8,-11,-5,-8,-12,-12,-2,-8,3,-6,2,1,-9,-3,-2,-9,-8,-11
832,5,-2,6,-9,4,-9,-14,0,5,5,-11,-14,4,-10,-12,-11,-14,-10,-7,-10,3,-16,6,-12,4,5,-12,-13,-12,-11,-10,-11,-13,-13,-4,-10,5,-6,1,2,-11,-11,1,-12,-12,-13
833,3,0,6,-11,5,-10,-15,0,2,7,-12,-16,5,-12,-13,-14,-13,-13,-12,-14,1,-18,7,-12,4,5,-13,-13,-14,-15,-13,-11,-12,-15,-6,-12,5,-13,5,4,-15,-12,3,-14,-11,-13
834,5,0,8,-4,5,-12,-9,0,5,8,-10,-14,4,-11,-12,-14,-6,-11,-12,-13,2,-13,8,-11,9,6,-9,-10,-12,-12,-15,-8,-8,-8,-10,-14,8,-12,8,4,-13,-9,5,-16,-7,-7
835,6,2,8,6,10,-9,-2,1,7,6,-9,-4,7,-5,-2,-9,2,-7,-7,-11,6,-5,9,-5,11,11,1,-2,-11,-4,-14,2,2,-1,-9,-8,9,-7,8,6,-7,-12,5,-9,-3,4
836,7,7,5,12,7,2,5,3,8,7,-1,7,7,1,6,-4,10,3,-2,-7,6,3,10,4,9,9,8,9,-5,5,-6,12,11,8,-2,2,10,-2,10,8,1,0,8,0,7,9
837,7,11,5,13,8,11,13,4,7,7,9,12,9,10,9,5,14,13,6,6,3,11,6,12,12,10,12,12,7,13,5,14,14,12,7,11,10,9,9,10,10,6,7,11,14,14
838,7,8,7,14,10,13,13,2,10,4,13,16,11,20,14,17,13,15,12,14,6,15,5,16,8,10,16,16,14,14,13,15,13,14,10,14,8,14,6,7,14,12,8,12,18,16
839,5,8,5,10,6,14,11,3,7,3,15,15,7,18,12,16,14,15,18,14,6,13,5,13,7,9,14,15,14,16,12,13,12,16,12,14,7,18,5,2,18,15,7,14,14,14
