,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
873,14,28,35,25,2,-4,10,1,-31,17,20,6,21,57,14,18,28,51,7,18,26,-1,2,25,54,14,62,20,26,21,7,16,64,1,20,14,17,26,24,35,15,23,23,25,18,18,20,25,22,19,40,18,14,29,17,17,30,17,16,18,23,26,15,30,19,31,23,25,31,31,23,20,11,27,11,10,23,14,60,28,50,16,18,15,20,22,27,14,15,13,24,14,11,59,22,10,20,56,25,26,25,15,27,24,19,22,24,16,24,17,24,16,15,30,16,59,23,54,10,28,25,22,14,51,13,58,10,26,19,14,17,21,58,9,61,20,28,12,15,22,28,14,21,21,22,50,17,33,20,18,22,19,12,21,29,22,25,3,23,33,55,59,32,5,62,23,23,23,23,29,16,27,-8,12,14,14,18,24,17,20,13,13,3,5,-1,62,3,2,9,12,3,0,17,15,8,5,11,14,12,0,4,13
874,-4,11,22,11,1,-5,9,1,-28,27,35,3,35,69,23,26,31,66,-3,28,37,-8,-5,37,69,26,71,34,35,32,18,29,66,25,27,10,28,35,31,28,25,34,37,31,28,27,30,37,34,29,59,29,10,29,23,29,30,24,24,29,36,38,24,31,32,29,31,37,28,31,33,28,25,40,19,19,31,25,70,29,68,26,29,24,31,33,39,24,24,23,35,23,1,67,34,21,32,68,32,32,35,25,31,32,27,32,32,24,34,28,38,22,25,40,27,68,34,65,21,35,33,29,10,64,8,65,20,34,29,23,24,32,70,30,71,31,38,22,24,31,42,20,31,34,32,66,27,31,31,25,34,30,22,30,24,36,37,-5,33,30,67,70,26,-4,66,34,33,32,33,29,25,39,-11,5,0,-5,6,2,-2,2,4,13,-2,3,2,87,0,6,13,3,3,-2,15,4,14,2,13,15,3,-3,1,3
875,-15,-3,4,-5,2,-4,4,3,-25,38,44,1,40,61,37,39,23,65,-8,40,31,-13,-9,41,64,39,57,40,41,42,29,39,48,33,41,3,39,27,22,20,36,44,39,21,35,38,38,41,39,41,68,38,0,22,35,37,23,37,36,40,42,41,35,22,41,22,39,42,20,22,42,39,36,41,32,31,39,37,61,18,70,34,37,36,39,42,42,36,37,31,44,35,-7,58,40,31,40,60,21,25,24,35,23,41,37,42,43,34,41,38,42,35,38,39,35,60,40,64,35,38,37,39,4,62,2,53,28,39,39,35,32,41,63,28,57,41,28,33,35,21,40,32,41,43,39,66,36,21,42,39,39,39,31,41,18,40,43,-11,42,18,64,65,21,-7,50,41,42,38,41,22,38,43,-13,5,-16,-11,6,-12,-10,-8,8,13,-3,5,0,115,-5,0,7,-5,0,-4,14,-4,13,0,9,6,-10,-4,-1,-5
876,-25,-18,-9,-13,6,-6,5,3,-21,40,35,-7,32,35,40,42,24,44,-10,41,26,-15,-10,30,40,40,28,35,32,37,37,37,14,21,44,-5,41,24,20,27,41,34,31,21,36,42,37,33,29,37,55,36,-7,22,44,44,27,39,41,39,30,32,47,23,32,24,38,27,26,22,31,43,42,29,41,43,31,42,34,21,55,44,41,38,38,34,30,42,44,40,35,36,-8,29,30,41,31,35,20,24,21,41,20,37,37,33,38,35,36,37,29,35,42,24,38,29,31,44,38,23,25,35,-6,35,-5,23,38,30,33,40,41,39,38,18,27,39,25,39,42,20,23,36,33,34,32,46,37,25,36,38,27,42,39,36,22,30,32,-9,34,22,37,39,24,-8,20,29,41,28,37,22,38,30,-20,8,-20,-18,10,-15,-15,-14,4,10,0,4,2,144,-5,-3,-3,-16,-1,-4,13,-14,-3,0,-2,-6,-17,-4,-2,-13
877,-47,-31,-21,-30,6,-4,2,4,-16,23,16,-10,14,4,31,27,26,10,-10,24,31,-14,-10,7,10,30,-5,19,7,17,32,20,-12,22,32,-9,26,27,25,19,28,12,13,23,19,28,17,10,11,18,25,20,-13,24,33,33,24,24,31,22,9,8,32,25,14,25,18,6,22,22,13,28,34,9,35,40,13,35,1,22,24,34,27,27,20,15,9,30,32,35,17,24,-8,-3,12,37,11,3,24,27,23,31,23,18,26,15,20,21,15,19,12,20,29,1,32,-1,11,12,28,4,11,18,-9,4,-8,-8,37,11,16,27,31,23,5,20,-3,22,28,31,37,27,7,26,18,15,12,15,25,27,18,22,8,29,33,16,18,8,12,-8,16,20,4,7,26,-7,-8,11,25,8,17,23,21,9,-20,-5,-25,-27,-1,-23,-25,-24,-7,6,-3,5,-1,175,1,-1,-15,-19,2,-2,1,-16,-14,2,-11,-13,-21,-2,-3,-19
878,-54,-43,-37,-41,6,0,2,4,-12,5,-2,-10,-1,-15,12,9,10,-12,-8,6,21,-12,-10,-7,-14,12,-23,-3,-8,-2,18,2,-29,24,11,-10,5,16,13,-9,8,-5,-6,13,-1,8,-2,-6,-2,1,-4,-2,-13,2,17,10,-4,5,9,3,-6,-7,13,1,-6,0,0,-8,-8,3,-3,8,12,-2,20,24,-6,17,-19,-1,-6,14,9,10,0,-2,-7,9,11,18,-1,2,-9,-22,-5,18,-5,-18,11,9,12,14,9,-1,7,-2,3,-1,-5,0,-5,4,11,-13,12,-22,-7,-13,11,-10,-6,1,-10,-19,-8,-28,17,-7,-1,10,13,1,-16,20,-19,2,17,13,15,14,-10,12,0,-4,-4,-11,5,4,0,3,-8,9,12,1,-8,-8,-3,-9,-1,-4,-13,-18,2,-8,-22,-3,6,-7,4,4,3,-6,-16,-18,-31,-29,-19,-28,-28,-30,-20,3,-4,4,-3,203,1,0,-10,-24,3,2,-11,-20,-12,3,-8,-9,-25,1,3,-20
879,-31,-40,-41,-33,7,0,3,6,-4,-8,-13,-10,-12,-33,-2,-7,-24,-27,-1,-9,-8,-7,-3,-16,-30,-5,-39,-12,-17,-11,1,-11,-45,7,-5,-10,-11,-14,-21,-34,-6,-15,-17,-20,-12,-5,-13,-18,-15,-7,-21,-16,-11,-28,-3,-6,-31,-11,-7,-9,-17,-18,-4,-28,-17,-31,-11,-20,-37,-29,-17,-6,-3,-16,0,5,-17,-3,-34,-32,-21,-3,-6,-4,-9,-15,-17,-8,-4,-1,-11,-12,-4,-38,-12,2,-16,-33,-22,-18,-21,-5,-22,-12,-8,-13,-11,-15,-16,-13,-13,-9,-7,-24,-6,-33,-15,-29,-4,-21,-18,-13,-8,-32,-10,-42,-1,-19,-12,-7,-5,-11,-31,-1,-36,-10,-12,-6,0,-20,-19,-7,-13,-16,-13,-27,-10,-27,-12,-10,-19,-7,-4,-13,-33,-19,-16,-6,-12,-32,-32,-35,-28,0,-40,-15,-9,-18,-12,-25,-10,-19,-8,-19,-19,-14,-19,-20,-14,-19,-18,2,-3,5,-3,230,0,0,-8,-18,-1,-1,-20,-20,-9,0,-7,-9,-21,1,0,-20
880,-3,-26,-29,-19,8,0,2,4,2,-20,-25,-8,-29,-51,-13,-17,-40,-46,6,-20,-32,3,3,-28,-46,-16,-56,-24,-33,-24,-13,-23,-59,-23,-17,-5,-19,-38,-39,-39,-17,-29,-29,-39,-24,-16,-25,-30,-25,-20,-34,-24,-12,-38,-15,-19,-38,-21,-18,-23,-30,-30,-16,-38,-28,-36,-23,-30,-40,-38,-30,-17,-14,-30,-13,-8,-28,-13,-50,-41,-35,-15,-19,-15,-21,-26,-31,-19,-16,-13,-22,-22,3,-50,-26,-10,-29,-50,-40,-36,-40,-15,-37,-21,-20,-24,-18,-24,-27,-21,-27,-19,-17,-35,-15,-50,-24,-46,-12,-32,-28,-26,-8,-48,-7,-55,-15,-30,-23,-18,-16,-24,-48,-32,-51,-19,-35,-16,-11,-38,-33,-18,-23,-28,-23,-44,-20,-37,-25,-23,-31,-18,-16,-23,-39,-28,-31,5,-24,-41,-47,-51,-37,6,-55,-31,-21,-32,-24,-38,-20,-31,0,-9,6,6,-7,3,5,4,-5,2,-2,4,-1,260,-7,-7,-11,-14,-5,-5,-17,-13,-13,-2,-8,-12,-18,-6,-6,-16
881,11,-8,-13,0,5,0,1,4,7,-37,-41,0,-41,-56,-28,-31,-34,-56,11,-34,-33,6,7,-41,-55,-30,-51,-35,-46,-38,-24,-37,-49,-41,-29,1,-35,-33,-33,-26,-28,-41,-42,-35,-38,-31,-38,-44,-38,-35,-51,-39,-7,-30,-28,-33,-28,-34,-32,-34,-44,-42,-29,-30,-41,-29,-35,-44,-29,-32,-44,-31,-29,-43,-25,-21,-43,-27,-56,-32,-47,-26,-31,-29,-35,-42,-43,-30,-26,-26,-37,-37,8,-53,-38,-24,-41,-54,-33,-30,-34,-26,-35,-36,-33,-39,-35,-35,-37,-33,-39,-34,-29,-46,-24,-57,-38,-55,-28,-46,-43,-38,-7,-54,-3,-54,-26,-44,-37,-28,-26,-35,-56,-38,-54,-32,-31,-28,-24,-33,-41,-29,-37,-41,-38,-55,-31,-30,-38,-36,-43,-29,-27,-38,-28,-40,-43,8,-39,-31,-53,-60,-27,7,-48,-42,-35,-44,-39,-33,-32,-44,7,0,14,11,-2,14,12,13,-3,2,-6,2,-2,284,-7,-6,-9,-4,-4,-8,-17,-7,-14,-8,-6,-9,-10,-7,-7,-7
882,14,8,2,16,6,-2,-4,5,11,-47,-47,4,-46,-33,-43,-45,-26,-44,12,-47,-24,7,9,-44,-39,-41,-27,-45,-52,-46,-39,-46,-18,-34,-42,9,-48,-26,-25,-24,-41,-48,-44,-27,-51,-44,-47,-49,-43,-45,-51,-51,2,-23,-43,-45,-24,-46,-44,-46,-46,-46,-43,-25,-49,-23,-45,-50,-26,-25,-48,-44,-42,-46,-38,-36,-48,-41,-38,-26,-45,-41,-42,-43,-42,-49,-46,-42,-39,-37,-46,-46,11,-31,-44,-36,-48,-36,-25,-21,-26,-42,-25,-44,-43,-46,-45,-47,-45,-46,-42,-45,-42,-48,-39,-33,-42,-42,-41,-47,-47,-45,4,-39,7,-32,-38,-51,-47,-40,-40,-46,-40,-29,-32,-44,-22,-40,-40,-24,-41,-43,-45,-47,-44,-44,-45,-23,-46,-47,-47,-41,-41,-45,-23,-47,-48,10,-46,-26,-40,-44,-22,11,-25,-46,-46,-50,-48,-25,-44,-48,21,3,10,10,-1,10,11,11,-2,1,-3,1,-4,311,-4,-3,-4,3,-7,-3,-17,8,-7,-6,1,1,3,-3,-6,5
883,32,29,22,39,7,-1,-4,8,17,-43,-36,7,-34,-9,-46,-46,-25,-17,10,-42,-25,9,8,-30,-11,-46,-1,-40,-40,-39,-45,-42,3,-26,-47,11,-47,-24,-26,-22,-46,-38,-35,-24,-46,-44,-46,-36,-33,-37,-27,-47,5,-26,-49,-47,-23,-45,-49,-42,-35,-33,-47,-24,-41,-24,-39,-35,-24,-24,-40,-46,-46,-33,-49,-47,-39,-48,-8,-26,-19,-46,-46,-45,-39,-41,-31,-48,-45,-49,-38,-47,9,-4,-36,-44,-38,-9,-26,-23,-26,-45,-25,-36,-45,-37,-40,-45,-38,-41,-31,-41,-42,-32,-46,-6,-31,-13,-46,-32,-31,-41,7,-11,14,-3,-47,-41,-40,-39,-46,-47,-10,-23,-2,-42,-19,-48,-48,-24,-26,-47,-41,-40,-36,-18,-45,-24,-40,-44,-34,-44,-47,-41,-22,-32,-34,7,-40,-25,-9,-16,-22,11,3,-34,-43,-41,-38,-24,-45,-38,23,10,17,12,10,11,14,14,13,2,-5,4,-2,333,-9,-5,6,10,-6,-7,-11,13,1,-4,10,10,12,-6,-3,11
884,50,43,44,46,11,0,-5,6,23,-29,-16,9,-16,11,-35,-32,-15,6,9,-29,-22,9,7,-9,10,-32,14,-19,-21,-19,-38,-24,16,-27,-34,13,-30,-19,-16,-5,-33,-19,-14,-20,-27,-29,-26,-14,-16,-18,2,-28,4,-14,-41,-35,-9,-30,-35,-28,-15,-14,-36,-13,-21,-9,-19,-13,-8,-12,-19,-30,-39,-12,-43,-42,-19,-33,14,-14,6,-36,-32,-33,-24,-23,-13,-35,-35,-41,-16,-34,8,13,-16,-41,-18,12,-20,-18,-21,-31,-17,-17,-30,-19,-22,-29,-21,-27,-10,-26,-30,-11,-32,14,-12,10,-36,-11,-9,-26,10,13,11,15,-42,-24,-23,-28,-38,-28,10,-22,13,-25,-17,-38,-40,-18,-2,-38,-19,-19,-20,6,-31,-10,-20,-30,-12,-29,-38,-23,-7,-12,-14,11,-19,-13,11,7,-10,11,16,-13,-31,-24,-21,-14,-29,-15,21,27,24,17,24,21,24,20,30,2,-6,5,0,354,-9,-8,9,17,-10,-11,-1,15,7,-10,15,9,17,-10,-9,13
885,45,42,48,39,9,-2,-5,3,28,-9,4,10,4,22,-15,-13,11,16,11,-8,4,8,5,10,21,-12,20,0,2,4,-19,-4,26,-16,-14,10,-8,-1,5,21,-11,1,7,3,-5,-8,-1,7,7,2,19,-9,6,14,-22,-12,19,-7,-16,-10,6,9,-16,11,1,17,2,6,19,15,5,-11,-14,8,-26,-24,1,-14,21,13,21,-20,-11,-11,-2,0,8,-16,-13,-23,3,-9,8,25,7,-20,7,20,3,4,3,-12,4,2,-10,3,-1,-6,1,-5,7,-4,-10,9,-12,21,8,18,-15,10,11,0,7,25,10,23,-23,-2,0,-10,-18,-7,20,-7,22,-2,0,-18,-22,2,13,-21,0,2,1,19,-10,12,1,-8,9,-8,-19,0,20,7,6,8,2,15,22,15,17,11,23,6,-7,1,-2,12,-9,5,18,38,16,9,34,19,18,17,30,4,-9,6,-2,378,-5,-12,9,17,-9,-7,7,18,5,-9,13,4,15,-3,-8,18
886,19,30,37,27,10,0,-4,3,35,10,21,10,23,33,4,7,35,27,5,12,26,2,3,28,30,7,33,18,24,21,5,18,37,6,11,10,11,26,29,35,10,21,24,29,17,12,15,23,25,21,24,13,7,35,-1,8,34,11,4,13,21,25,5,30,18,32,19,21,37,35,21,12,6,22,-2,-4,18,4,33,32,31,4,10,9,15,16,26,4,8,-1,19,14,3,34,23,2,20,29,28,29,27,7,27,17,8,22,18,13,20,14,23,13,12,28,6,32,25,27,7,26,28,19,7,34,10,33,-5,19,19,10,3,12,31,21,33,14,26,2,1,28,28,1,16,19,19,31,12,34,18,13,24,10,2,17,35,25,24,3,18,34,31,26,34,6,35,23,13,20,18,34,13,22,12,27,-1,-6,24,4,-3,1,18,3,-10,8,-4,397,2,-3,8,18,0,4,15,17,4,1,10,5,18,4,0,17
887,-2,17,23,13,10,-1,-7,5,39,27,35,4,34,41,26,24,38,37,-6,30,34,-7,-5,37,42,25,38,33,36,36,20,32,40,30,26,8,29,34,36,28,30,33,38,36,30,27,33,36,38,35,38,31,7,33,18,24,33,29,22,29,34,39,22,34,34,34,34,35,35,36,37,26,24,34,16,15,35,22,40,32,38,21,24,26,30,32,36,22,26,16,35,29,-4,44,38,20,34,39,34,33,33,21,33,32,25,35,30,31,30,30,33,29,26,38,24,41,36,38,23,38,40,29,9,44,9,40,17,33,34,24,19,25,38,39,39,28,36,22,17,37,38,20,32,36,33,38,27,34,34,27,37,29,19,30,30,38,34,-5,32,32,40,37,37,-3,40,36,25,31,31,34,29,36,-2,1,-10,-15,5,-9,-11,-13,0,4,-10,7,-5,415,6,4,8,12,4,10,18,14,8,3,10,6,13,6,1,13
888,-13,0,10,-4,9,0,-3,2,42,41,42,-2,44,34,37,36,29,39,-12,39,26,-9,-13,42,40,37,30,42,43,45,35,41,22,37,40,-1,39,27,28,17,41,40,45,28,41,37,43,40,44,42,45,41,3,23,33,36,21,41,33,39,41,43,34,25,41,23,41,40,22,25,45,36,37,39,32,33,42,36,36,24,45,33,37,39,40,41,42,34,37,30,41,38,-15,34,43,34,40,37,25,25,26,38,22,38,37,42,37,43,38,42,40,39,38,40,38,35,43,38,36,40,43,40,3,42,2,35,29,42,41,36,32,37,36,38,27,39,30,35,32,28,42,34,39,40,41,38,39,22,42,38,42,38,33,41,18,42,43,-11,38,21,37,37,22,-11,32,40,38,40,39,22,39,42,-21,-9,-9,-12,-12,-11,-10,-13,-11,2,-9,9,-4,425,1,4,8,3,2,7,18,-1,4,0,6,5,0,6,3,2
889,-22,-22,-14,-23,10,-6,-2,0,46,41,40,-8,39,17,44,41,19,26,-11,45,17,-8,-10,41,23,43,11,43,41,44,44,46,7,27,46,-7,41,17,18,11,44,40,44,17,40,41,45,37,41,45,34,43,-6,14,38,46,14,41,39,41,39,40,41,15,43,10,41,38,14,14,42,43,45,34,38,42,40,41,17,16,29,40,38,42,42,42,36,41,43,41,42,45,-12,15,42,41,40,17,15,16,16,42,14,40,42,43,41,47,39,42,36,39,39,35,41,17,37,24,41,35,41,42,-4,25,-6,14,39,39,42,42,39,42,18,26,9,39,15,43,43,18,38,40,41,40,42,27,44,12,40,40,38,42,40,40,12,38,40,-11,39,14,20,21,13,-7,10,39,40,39,37,13,40,38,-29,-14,-14,-17,-16,-16,-15,-16,-18,1,-11,10,-4,437,4,1,1,-6,2,4,13,-8,1,1,2,-1,-5,7,0,-7
890,-35,-34,-28,-35,8,-8,-2,-1,50,37,31,-13,30,-2,41,36,12,5,-5,38,10,-6,-7,27,2,39,-6,34,31,37,44,38,-7,18,41,-12,37,11,11,5,41,30,32,10,34,36,38,26,30,34,13,37,-12,10,39,44,9,40,38,37,29,30,39,9,33,6,33,27,11,10,31,37,41,24,42,43,32,39,1,8,6,39,36,38,37,34,24,38,40,43,32,42,-10,-3,32,42,32,-2,10,8,11,39,7,31,35,34,35,41,30,36,23,35,37,22,39,-2,29,5,40,26,29,35,-10,1,-7,-3,41,35,36,37,40,37,1,16,-9,34,9,41,37,13,24,42,35,29,35,8,42,6,32,36,28,36,38,32,6,27,30,-9,32,9,4,-1,9,-6,-6,30,34,30,31,7,39,27,-28,-20,-21,-26,-19,-22,-23,-23,-24,-3,-10,12,-4,448,7,3,-6,-5,8,10,5,-8,-6,7,-3,-7,-8,8,4,-8
891,-43,-36,-37,-37,6,-9,4,2,51,26,16,-14,13,-13,32,25,3,-9,-8,28,5,-5,-10,7,-14,29,-17,19,16,19,36,25,-18,11,29,-8,24,3,3,-9,31,15,15,0,21,24,26,11,16,19,-4,25,-8,-1,33,33,-4,27,29,25,12,11,31,-3,20,-4,19,10,-2,1,18,26,33,7,38,35,17,29,-13,-3,-5,29,25,27,21,18,9,30,31,36,19,30,-11,-13,17,36,16,-12,4,1,2,30,-1,17,23,21,20,29,15,23,10,22,26,7,31,-14,14,-10,29,9,13,20,-7,-6,-7,-13,36,20,20,28,30,24,-13,11,-22,22,1,32,33,4,6,31,20,14,19,-8,29,-2,18,24,12,28,31,19,-3,10,16,-10,17,-3,-10,-11,-5,-11,-17,13,22,16,18,-3,30,12,-18,-28,-18,-21,-30,-22,-20,-24,-30,-2,-8,10,-2,454,6,7,-10,-5,7,9,-6,-11,-11,5,-7,-10,-6,8,4,-8
892,-39,-30,-34,-30,5,-10,4,-1,53,6,-6,-13,-5,-27,18,9,-12,-23,-7,7,-10,-3,-7,-12,-27,14,-29,-2,-6,0,19,6,-32,4,11,-8,7,-11,-11,-24,12,-4,-4,-13,5,8,9,-9,-6,0,-15,7,-5,-15,17,16,-22,11,11,8,-9,-8,15,-19,3,-21,-1,-9,-19,-18,-1,9,16,-9,23,21,-1,13,-27,-17,-17,16,9,11,3,2,-11,13,10,24,-1,13,-9,-24,-3,20,-3,-25,-11,-13,-14,13,-14,-1,8,2,2,13,-4,6,-7,3,10,-11,18,-24,-6,-19,14,-10,-7,3,-5,-18,-6,-23,22,1,0,10,15,6,-23,-1,-29,3,-14,17,19,-10,-14,14,0,-4,3,-22,13,-19,0,6,-6,9,19,1,-21,-7,-6,-8,-2,-18,-22,-21,-21,-6,-28,-8,6,-4,-2,-18,12,-8,-11,-23,-12,-12,-25,-15,-11,-15,-20,1,-5,8,-4,461,-2,0,-8,-9,0,0,-17,-8,-9,-2,-10,-11,-8,1,-1,-10
893,-20,-20,-24,-20,4,-13,5,-2,54,-11,-24,-3,-21,-43,-5,-10,-28,-34,3,-13,-25,5,2,-25,-39,-8,-44,-20,-18,-18,-1,-14,-46,-9,-9,-8,-16,-27,-27,-32,-9,-23,-22,-29,-13,-11,-11,-23,-20,-19,-33,-15,-5,-28,-3,-3,-33,-8,-8,-11,-21,-20,-7,-31,-17,-34,-19,-23,-31,-29,-18,-10,-3,-25,6,2,-18,-7,-37,-29,-32,-4,-6,-9,-14,-14,-26,-7,-8,4,-19,-4,-2,-41,-22,1,-19,-39,-25,-28,-27,-5,-30,-20,-9,-16,-17,-5,-18,-12,-24,-14,-11,-23,-4,-39,-20,-34,-5,-22,-20,-13,-12,-36,-9,-38,4,-14,-15,-10,-4,-15,-36,-17,-43,-13,-30,0,2,-26,-25,-6,-17,-20,-17,-34,-9,-30,-15,-12,-19,-11,-1,-18,-31,-22,-21,2,-20,-31,-35,-35,-33,2,-42,-21,-13,-18,-18,-30,-6,-21,0,1,-3,-6,-4,-10,-5,-6,3,2,-7,9,-2,458,-9,-9,-10,-10,-7,-9,-20,-10,-9,-9,-11,-9,-6,-8,-7,-10
894,7,-5,-11,-3,3,-15,9,-1,53,-22,-27,9,-28,-50,-22,-21,-29,-47,10,-23,-32,13,11,-29,-50,-22,-49,-25,-22,-26,-18,-25,-45,-25,-21,-2,-25,-32,-32,-26,-21,-28,-25,-34,-22,-23,-24,-27,-27,-28,-45,-22,-5,-29,-19,-16,-28,-23,-24,-23,-25,-24,-21,-34,-23,-30,-26,-26,-26,-29,-24,-26,-18,-26,-14,-17,-24,-20,-48,-30,-45,-20,-22,-21,-26,-21,-29,-22,-23,-13,-25,-17,5,-46,-26,-14,-25,-47,-27,-30,-29,-19,-33,-24,-21,-24,-25,-18,-24,-23,-26,-24,-22,-24,-18,-46,-24,-45,-21,-23,-23,-26,-7,-46,-3,-43,-13,-22,-23,-26,-20,-23,-44,-28,-48,-26,-34,-14,-18,-29,-24,-21,-23,-23,-26,-44,-18,-27,-22,-26,-22,-18,-15,-27,-26,-25,-25,8,-27,-27,-45,-44,-29,7,-49,-26,-25,-26,-26,-31,-19,-25,15,11,4,1,12,-4,2,-1,11,2,-5,8,2,460,-3,-8,-11,-2,-2,-4,-20,-2,-6,-6,-8,-6,3,-4,-9,-5
895,27,10,4,12,0,-13,13,-3,50,-24,-26,13,-28,-46,-25,-26,-19,-46,7,-23,-24,12,9,-30,-48,-29,-39,-25,-23,-25,-25,-24,-32,-29,-25,6,-26,-27,-22,-13,-27,-25,-28,-22,-21,-26,-23,-26,-27,-28,-50,-24,5,-16,-23,-21,-12,-23,-27,-22,-24,-24,-26,-19,-24,-19,-28,-23,-12,-14,-21,-27,-25,-24,-22,-25,-21,-25,-42,-17,-49,-27,-23,-24,-25,-20,-29,-26,-29,-22,-25,-23,7,-38,-29,-22,-22,-43,-20,-20,-18,-23,-22,-25,-23,-25,-24,-16,-22,-21,-24,-22,-21,-26,-24,-42,-25,-47,-25,-23,-25,-23,0,-43,5,-32,-24,-20,-23,-30,-24,-25,-39,-28,-38,-25,-23,-19,-25,-19,-26,-22,-27,-21,-25,-46,-23,-18,-22,-27,-23,-24,-21,-25,-13,-26,-26,7,-28,-11,-43,-40,-16,7,-36,-24,-26,-22,-25,-18,-21,-23,21,13,16,13,11,8,16,12,12,3,-5,10,1,453,0,-3,-3,5,3,-1,-15,8,-4,-2,-5,0,5,0,-3,6
896,32,19,15,24,1,-17,17,-3,50,-26,-29,14,-28,-24,-28,-23,-7,-30,4,-25,-8,5,6,-31,-31,-30,-18,-27,-25,-27,-25,-24,-12,-19,-23,11,-24,-9,-8,1,-26,-25,-26,-7,-24,-26,-23,-25,-30,-29,-40,-26,11,-2,-23,-19,-1,-25,-26,-25,-27,-27,-27,-5,-24,-5,-27,-25,4,2,-25,-25,-24,-27,-23,-25,-25,-25,-23,1,-34,-25,-22,-24,-27,-23,-29,-25,-26,-23,-25,-21,3,-20,-30,-24,-22,-26,-3,-6,-5,-24,-5,-25,-24,-25,-22,-19,-21,-23,-26,-23,-22,-25,-22,-22,-28,-30,-24,-27,-28,-23,6,-30,8,-15,-21,-21,-25,-30,-22,-24,-22,-16,-18,-27,-8,-19,-23,-2,-29,-24,-26,-22,-28,-30,-25,-3,-25,-25,-23,-22,-23,-24,0,-28,-25,6,-27,-2,-24,-22,-3,4,-16,-25,-26,-25,-27,-5,-20,-29,31,12,24,24,12,19,26,21,13,1,-6,12,-1,446,-1,-3,3,5,2,-3,-12,10,3,-3,2,4,10,-2,-5,11
897,31,31,27,32,3,-16,15,-4,46,-30,-30,14,-28,-6,-30,-29,4,-7,3,-31,0,4,2,-26,-10,-29,4,-25,-24,-27,-28,-26,8,-2,-29,9,-28,3,3,10,-27,-25,-25,2,-27,-26,-28,-23,-27,-31,-19,-25,10,9,-24,-25,9,-28,-27,-28,-24,-25,-27,5,-28,7,-28,-23,10,10,-26,-28,-26,-22,-24,-25,-24,-26,-1,6,-16,-27,-26,-25,-28,-25,-26,-26,-29,-23,-27,-22,4,3,-30,-25,-25,-2,6,5,4,-29,6,-28,-24,-28,-25,-25,-24,-23,-23,-24,-27,-22,-25,0,-30,-8,-24,-22,-26,-26,6,-11,7,5,-22,-22,-24,-34,-21,-26,1,-3,6,-26,3,-21,-26,5,-22,-23,-28,-23,-28,-11,-26,9,-26,-25,-23,-27,-25,-25,8,-24,-24,-1,-27,8,-4,0,6,2,6,-23,-27,-24,-26,3,-26,-27,32,18,25,20,20,21,26,27,21,3,-5,10,1,444,-3,-5,7,6,2,-5,0,8,9,-4,7,12,9,-8,-6,10
898,38,35,34,36,1,-16,17,-5,42,-21,-11,9,-8,18,-30,-23,14,12,4,-20,10,7,1,-5,10,-27,23,-11,-4,-16,-27,-18,23,8,-24,3,-21,9,12,23,-26,-12,-9,12,-17,-21,-18,-6,-9,-18,1,-17,6,18,-23,-23,20,-23,-25,-23,-5,-3,-26,18,-14,18,-18,-5,24,20,-12,-22,-26,1,-24,-26,-9,-29,16,16,5,-26,-22,-23,-18,-14,-6,-25,-30,-26,-13,-22,4,18,-13,-21,-10,17,17,15,16,-26,13,-14,-22,-16,-14,-19,-10,-18,-6,-18,-22,2,-25,17,-9,12,-26,-1,-3,-18,4,8,3,21,-24,-9,-13,-29,-21,-21,15,5,18,-20,13,-23,-26,16,3,-23,-17,-7,-17,8,-22,18,-13,-21,-4,-21,-28,-17,21,-7,-6,2,-16,22,13,18,19,3,20,-4,-19,-10,-14,16,-20,-5,23,21,20,18,19,20,20,22,19,2,-4,10,2,431,1,-4,15,8,3,-4,15,6,13,-1,14,17,11,-6,-5,9
899,37,26,32,27,1,-16,15,-6,36,5,17,2,21,35,-8,1,31,28,4,6,23,3,2,21,26,-5,36,16,23,13,-14,7,35,20,-4,3,4,26,26,36,-5,17,21,28,8,0,10,23,19,10,19,9,3,33,-11,-6,34,-3,-7,1,21,23,-8,31,16,33,10,23,38,34,16,-2,-8,28,-16,-17,19,-9,29,33,24,-10,-4,-3,5,14,21,-5,-14,-14,16,-1,5,34,14,-10,17,32,30,27,29,-6,28,12,-1,13,13,3,15,8,21,7,-1,27,-8,32,20,26,-7,25,22,8,4,25,1,35,-15,19,17,-12,-8,6,27,17,35,4,24,-11,-13,28,29,-11,11,22,10,26,1,31,14,4,25,2,-11,10,35,21,21,3,15,36,29,33,32,1,36,23,6,18,12,31,0,23,10,2,14,14,4,14,18,17,-1,3,-3,12,0,419,13,1,20,12,13,8,23,13,17,9,15,16,16,8,6,14
