,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
779,-35,1,-17,0,-13,5,-17,-3,-17,-19,-6,-17,-3,-19,-19,-16,-17,-17,-39,-17,-7,-17,2,-34,-12,-17,2,-17,-13,-12,-16,1,-16,-16,-16,-9,1,-11,-19,-17,-4,-17
780,-32,4,-14,8,-13,9,-13,-3,-11,-17,-2,-15,2,-14,-15,-16,-15,-14,-36,-15,0,-18,7,-37,-11,-16,8,-20,-13,-13,-13,4,-18,-15,-16,-6,4,-3,-16,-16,1,-15
781,-30,10,-12,10,-10,13,-15,3,-10,-16,-1,-13,6,-13,-11,-11,-15,-10,-34,-12,2,-20,13,-38,-9,-14,11,-19,-14,-10,-13,7,-14,-13,-14,-3,8,0,-15,-15,6,-15
782,-21,17,-14,12,-8,17,-12,9,-7,-12,2,-9,10,-11,-10,-12,-13,-12,-29,-9,11,-19,15,-33,-4,-11,17,-17,-10,-9,-11,14,-12,-10,-14,5,12,5,-13,-13,8,-12
783,-15,18,-11,19,-5,20,-11,15,-5,-12,8,-8,12,-10,-9,-11,-11,-9,-21,-8,15,-16,20,-34,-3,-9,18,-17,-7,-5,-8,17,-11,-11,-14,6,13,13,-11,-8,15,-10
784,-10,23,-6,21,-3,22,-5,16,-2,-7,13,-8,15,-4,-5,-11,-8,-4,-16,-9,18,-13,25,-28,-1,-8,22,-14,-3,-4,-5,18,-10,-7,-8,12,17,19,-8,-7,18,-6
785,-1,26,-6,22,-1,24,-4,19,0,-4,17,-3,23,-1,-2,-6,-4,-3,-7,-6,20,-11,26,-22,0,-4,27,-8,-1,-2,-3,22,-3,-2,-4,17,21,23,-5,-1,19,-7
786,6,28,-2,24,4,24,-3,23,2,-1,20,1,21,4,-2,-2,2,0,0,-4,24,-7,27,-15,8,-3,29,-5,2,3,1,26,-1,0,-5,20,21,24,-4,5,24,-6
787,14,28,0,27,7,21,3,25,6,2,23,4,24,8,2,0,4,1,6,0,27,-5,25,-7,12,1,29,3,6,8,5,28,-1,4,0,22,21,30,3,5,25,1
788,17,24,5,24,10,21,4,28,9,5,26,9,26,11,5,2,8,6,13,3,29,3,24,0,10,5,27,8,8,10,10,27,4,10,3,24,23,31,3,8,25,0
789,20,23,8,24,13,22,8,26,11,9,24,9,23,11,7,7,13,7,16,10,27,7,22,10,17,8,24,14,10,13,9,22,7,15,8,27,24,29,5,10,24,6
790,25,20,11,24,16,17,12,27,12,11,21,12,22,13,10,6,13,10,22,9,26,12,21,15,17,10,23,16,14,12,13,22,10,14,8,23,21,28,8,12,24,11
791,23,17,14,20,17,9,14,25,13,12,21,14,19,15,12,9,14,12,22,12,22,16,18,20,17,12,18,19,15,16,13,20,12,17,11,23,16,27,11,15,21,11
792,24,12,14,13,16,4,15,23,16,16,19,17,15,20,15,13,15,11,22,14,18,18,8,27,19,13,13,23,16,15,15,12,12,18,12,21,12,24,13,13,17,13
793,21,4,16,8,17,-1,16,19,13,17,16,18,9,15,13,14,17,11,21,13,13,19,4,27,18,18,6,25,18,14,16,7,13,18,13,16,6,18,12,17,17,16
794,18,-3,15,1,15,-7,16,11,14,17,10,16,4,15,15,14,16,13,20,13,7,21,-3,25,18,13,0,22,16,13,15,1,14,18,13,10,-1,11,16,12,6,16
795,13,-11,15,-5,14,-13,18,3,11,15,6,13,0,13,13,15,14,13,20,14,0,19,-7,24,13,15,-4,19,13,11,13,-7,15,14,14,6,-7,6,13,15,1,12
796,8,-14,13,-11,8,-15,13,-2,6,14,0,11,-5,11,13,13,16,12,13,13,-6,14,-11,24,9,14,-10,19,13,8,13,-10,16,14,9,1,-11,0,13,13,-3,12
797,4,-16,9,-16,6,-18,11,-7,5,15,-6,12,-12,8,10,12,13,6,9,11,-12,16,-15,21,5,12,-14,11,10,5,10,-14,10,9,11,-6,-14,-6,10,9,-8,12
798,-2,-20,9,-17,3,-20,8,-12,0,8,-9,5,-15,0,7,8,9,7,9,7,-17,11,-18,13,-2,8,-15,9,6,3,6,-15,8,5,10,-11,-16,-10,12,5,-12,11
799,-5,-22,3,-22,-2,-19,4,-19,0,4,-12,3,-16,2,5,3,3,1,2,4,-22,5,-18,9,-2,3,-17,4,0,-3,1,-18,3,0,5,-15,-15,-16,7,2,-17,5
800,-8,-22,0,-22,-4,-17,-3,-20,-4,2,-14,1,-20,-1,-2,1,-1,-1,0,1,-23,-2,-19,5,-4,1,-16,-2,-1,-6,0,-18,2,-2,0,-16,-15,-17,3,-2,-19,2
801,-13,-23,-2,-20,-6,-18,-3,-20,-7,-2,-16,-4,-19,-4,-3,-6,-3,-3,-3,-2,-24,-8,-19,3,-6,-3,-20,-11,-1,-8,-3,-19,-3,-6,-4,-19,-14,-21,2,-5,-21,-2
802,-14,-23,-6,-21,-12,-17,-5,-21,-10,-6,-15,-8,-19,-8,-6,-5,-7,-5,-5,-4,-23,-11,-18,-2,-10,-6,-18,-13,-8,-10,-6,-19,-7,-8,-4,-22,-15,-20,-4,-7,-20,-1
803,-13,-17,-7,-19,-14,-14,-11,-21,-11,-12,-15,-11,-17,-12,-8,-8,-8,-7,-11,-8,-22,-14,-16,-6,-14,-10,-15,-17,-11,-13,-7,-18,-9,-12,-9,-21,-12,-20,-7,-9,-20,-7
804,-11,-14,-12,-18,-15,-12,-12,-16,-12,-10,-16,-10,-17,-14,-12,-12,-11,-10,-13,-11,-21,-17,-16,-8,-13,-14,-15,-22,-14,-14,-10,-18,-10,-15,-13,-19,-12,-20,-8,-12,-20,-6
805,-10,-13,-12,-14,-17,-11,-15,-17,-14,-16,-14,-15,-14,-17,-16,-14,-14,-11,-9,-12,-17,-18,-12,-13,-16,-16,-10,-23,-12,-14,-13,-14,-14,-16,-13,-20,-11,-16,-10,-14,-15,-11
806,-9,-10,-14,-14,-19,-8,-14,-17,-16,-16,-13,-17,-13,-16,-14,-13,-18,-11,-9,-15,-15,-21,-13,-12,-15,-17,-13,-22,-17,-17,-19,-11,-15,-18,-13,-17,-11,-16,-16,-17,-13,-14
807,-8,-7,-18,-9,-18,-5,-17,-16,-18,-18,-11,-18,-10,-18,-17,-14,-18,-18,-8,-15,-14,-17,-8,-11,-19,-15,-9,-21,-18,-19,-16,-12,-14,-20,-16,-17,-10,-14,-17,-18,-12,-17
808,-3,-5,-18,-4,-18,-1,-17,-13,-17,-18,-9,-18,-9,-18,-19,-18,-20,-19,-8,-18,-12,-12,-6,-11,-17,-16,-6,-20,-17,-15,-15,-6,-16,-20,-16,-13,-7,-14,-15,-18,-9,-20
809,3,-3,-17,-3,-15,2,-18,-9,-17,-18,-8,-20,-4,-13,-15,-19,-22,-18,-3,-18,-9,-9,-4,-9,-14,-16,-4,-14,-17,-11,-13,-6,-18,-20,-15,-11,-5,-9,-17,-18,-8,-17
810,8,3,-16,-1,-12,4,-17,-6,-13,-18,-2,-13,-3,-11,-15,-17,-19,-13,1,-15,-3,-4,0,-7,-11,-16,0,-10,-15,-11,-14,-1,-16,-16,-16,-5,1,-6,-17,-11,-5,-17
811,8,5,-13,3,-8,8,-11,0,-10,-12,-1,-10,0,-7,-12,-16,-15,-11,2,-13,0,2,4,-2,-7,-14,3,-3,-11,-6,-9,3,-14,-13,-16,-3,4,-5,-15,-10,-3,-13
812,6,7,-8,6,-3,11,-9,2,-7,-12,0,-7,4,-5,-8,-12,-14,-9,5,-13,4,7,6,0,1,-10,5,3,-8,-1,-6,6,-12,-10,-14,-2,7,-3,-12,-7,1,-10
813,4,12,-3,11,4,11,-6,6,-1,-10,5,-2,6,3,-2,-7,-8,-2,4,-9,10,7,11,5,6,-4,10,5,-1,4,-1,9,-7,-5,-8,4,8,3,-10,-2,4,-4
814,3,15,3,13,8,13,0,9,5,-5,5,5,10,9,1,-3,-1,2,1,-3,11,11,13,6,13,-2,10,9,4,10,3,11,-3,3,-4,8,12,7,-3,4,9,-4
815,-2,14,8,14,14,16,7,14,10,4,10,10,12,13,5,4,5,8,0,1,16,12,14,2,17,4,12,11,11,15,12,14,7,7,2,9,11,9,1,11,13,2
816,-6,16,14,15,17,15,14,15,16,8,12,16,16,18,14,7,10,11,-2,8,18,11,15,1,22,8,15,15,15,20,15,15,7,13,9,12,12,14,9,15,13,9
817,-11,17,18,14,23,13,18,16,23,16,14,22,17,22,18,15,16,19,-7,14,20,11,17,1,24,16,15,15,18,21,20,15,12,17,14,14,14,17,11,20,17,13
818,-12,16,23,14,28,12,23,18,27,20,13,25,15,24,20,17,25,21,-9,16,21,13,19,-3,27,21,17,16,23,24,25,15,20,21,17,15,15,15,17,25,16,19
819,-12,12,25,18,26,11,24,18,28,25,14,25,15,26,24,24,27,24,-9,23,21,16,17,-8,28,23,15,20,24,26,25,13,22,24,25,15,14,17,23,24,14,24
820,-14,14,25,16,23,5,24,15,27,24,17,26,13,24,25,28,27,26,-11,25,21,13,17,-11,21,26,12,17,25,24,23,14,26,24,27,15,12,18,25,25,14,26
821,-12,11,26,11,20,5,22,16,25,26,14,24,13,21,27,25,28,23,-14,26,17,8,11,-9,20,27,10,14,24,22,22,13,22,24,25,14,10,15,28,23,17,24
822,-6,7,20,11,17,1,17,16,20,25,12,21,7,15,24,24,24,19,-11,25,15,6,7,-14,14,25,9,10,21,16,19,9,22,22,25,9,7,13,26,21,13,22
823,-4,3,18,7,8,-4,14,13,13,19,11,14,5,11,19,20,19,16,-7,20,13,3,5,-13,9,19,4,4,16,13,14,5,19,15,21,10,4,11,24,12,8,19
824,-3,-3,12,0,1,-6,10,7,9,16,8,10,2,5,14,16,14,10,-5,14,6,-4,-2,-9,3,15,1,1,10,6,9,-2,13,12,17,9,-1,8,19,7,5,13
825,-2,-6,7,-4,-3,-9,1,3,1,11,3,3,0,-3,7,10,8,5,-6,8,-1,-8,-4,-4,-2,10,-2,-4,5,0,6,-3,7,5,8,4,-3,4,13,0,2,8
826,3,-10,2,-7,-7,-12,-4,0,-6,3,0,-1,-5,-7,2,2,0,-2,1,2,-6,-11,-8,-3,-7,2,-7,-7,-2,-4,0,-5,1,-1,4,-1,-7,-2,9,-4,-6,3
827,8,-12,-3,-7,-13,-16,-7,-5,-11,-2,-4,-5,-9,-10,-6,-2,-5,-8,6,-2,-5,-10,-8,0,-11,-4,-10,-9,-5,-9,-6,-9,-5,-6,-4,-3,-8,-1,-1,-7,-5,-2
828,12,-12,-9,-11,-14,-14,-14,-6,-17,-7,-8,-11,-10,-13,-8,-8,-7,-11,9,-7,-10,-13,-12,3,-12,-7,-11,-9,-11,-13,-11,-13,-8,-11,-8,-7,-8,-7,-4,-13,-9,-9
829,15,-17,-14,-16,-18,-12,-18,-11,-22,-13,-10,-12,-13,-18,-12,-13,-12,-16,12,-11,-15,-9,-13,8,-17,-13,-14,-9,-14,-19,-12,-13,-14,-15,-13,-9,-13,-11,-8,-13,-12,-13
830,16,-20,-15,-13,-19,-14,-20,-14,-23,-16,-10,-17,-16,-18,-17,-16,-16,-17,18,-17,-18,-7,-13,11,-20,-16,-17,-9,-14,-20,-16,-16,-18,-18,-17,-10,-18,-10,-14,-17,-14,-16
831,19,-18,-17,-19,-18,-19,-19,-14,-23,-18,-13,-17,-17,-17,-17,-16,-18,-20,20,-20,-16,-5,-18,16,-19,-19,-16,-6,-18,-17,-18,-18,-18,-20,-18,-16,-15,-15,-16,-20,-17,-16
832,21,-20,-19,-20,-17,-15,-21,-16,-25,-18,-15,-17,-18,-19,-20,-16,-20,-21,22,-16,-18,-4,-17,19,-16,-17,-17,-2,-17,-17,-17,-20,-17,-16,-19,-16,-17,-18,-19,-17,-17,-20
833,20,-21,-16,-21,-13,-11,-22,-17,-24,-19,-17,-17,-20,-18,-22,-19,-19,-21,23,-19,-22,-2,-19,19,-14,-18,-20,-2,-17,-17,-14,-19,-18,-20,-19,-17,-16,-19,-18,-17,-19,-19
834,17,-19,-16,-18,-13,-11,-18,-20,-19,-17,-19,-15,-17,-9,-22,-19,-23,-17,22,-19,-21,2,-16,20,-13,-18,-17,1,-16,-14,-17,-18,-20,-18,-17,-18,-16,-21,-19,-15,-21,-17
835,11,-17,-17,-15,-11,-10,-15,-19,-20,-17,-16,-14,-17,-11,-17,-14,-17,-14,17,-17,-20,5,-12,21,-8,-16,-14,6,-11,-13,-13,-15,-18,-14,-17,-18,-10,-22,-18,-11,-19,-20
836,7,-12,-16,-12,-6,-5,-10,-18,-13,-12,-14,-10,-14,-6,-15,-13,-13,-12,14,-13,-18,9,-13,19,-2,-15,-8,8,-9,-7,-9,-11,-16,-12,-14,-15,-7,-21,-14,-6,-15,-13
837,3,-9,-8,-7,-2,1,-4,-16,-7,-11,-12,-7,-11,-1,-14,-9,-9,-7,11,-10,-11,11,-4,15,-1,-12,-5,10,-4,-2,-4,-9,-11,-8,-11,-15,-4,-14,-10,-3,-13,-10
838,-7,-3,-2,-2,4,9,-2,-11,0,-7,-8,-5,-6,3,-7,-7,-3,-1,4,-7,-9,14,4,12,1,-8,-3,10,-2,0,-1,-4,-5,-4,-5,-12,4,-10,-9,1,-8,-6
839,-11,8,-2,5,5,16,5,-5,6,-4,-3,2,2,4,-5,-1,-2,2,-2,-1,-3,13,7,5,6,-2,8,10,0,2,3,2,-1,0,-1,-6,10,-6,-4,4,-2,-3
840,-15,11,2,9,10,21,6,5,10,1,2,6,5,9,-2,0,0,4,-8,2,4,14,12,-3,10,1,11,10,7,7,5,8,3,1,1,0,14,0,-1,7,4,2
841,-20,17,6,15,14,25,11,8,13,3,7,8,13,13,4,3,6,6,-14,7,9,14,19,-5,9,6,15,12,9,12,9,12,3,7,7,4,20,6,3,7,10,8
842,-24,22,10,20,14,28,11,14,15,10,12,11,17,15,7,11,10,11,-16,8,14,13,24,-12,12,11,22,10,8,11,13,19,11,12,11,8,24,13,7,10,14,8
843,-25,27,13,23,16,32,14,23,16,11,15,12,23,13,10,11,13,14,-22,13,19,11,25,-16,16,13,24,4,8,12,13,27,12,13,13,18,26,17,11,13,21,11
844,-20,28,12,28,14,27,14,24,20,13,23,15,25,16,11,13,14,13,-22,13,26,8,27,-21,15,13,23,1,11,16,16,27,10,13,13,19,27,22,13,13,25,13
845,-24,30,17,25,16,22,14,29,21,14,24,14,25,14,15,15,16,17,-20,12,26,5,27,-23,13,14,21,1,12,14,16,27,15,14,16,23,28,25,15,11,27,11
846,-17,28,16,22,13,20,15,29,20,13,25,13,26,12,14,14,17,15,-18,15,26,0,21,-23,12,18,24,1,10,13,14,23,18,14,15,26,22,26,17,12,26,15
847,-11,23,17,21,13,14,16,28,18,15,25,16,19,12,15,13,16,14,-15,16,24,-4,19,-23,11,18,19,-6,12,11,15,20,14,14,14,25,17,25,15,13,26,14
848,-5,16,13,15,12,7,15,28,15,13,22,11,18,9,15,12,14,12,-14,17,19,-5,13,-18,9,18,11,-8,9,12,11,16,13,12,17,24,12,20,17,11,23,13
849,-2,11,11,11,6,2,12,20,14,13,20,8,13,9,13,12,12,10,-8,15,16,-9,6,-15,7,14,6,-7,5,9,12,10,13,12,17,19,4,18,13,9,18,10
850,5,7,10,3,6,-4,6,16,9,8,14,6,4,4,11,9,11,7,-3,14,11,-11,0,-10,6,12,-2,-7,8,7,11,4,10,10,14,16,0,12,13,6,15,9
851,9,0,8,-2,2,-8,8,7,6,7,7,6,-1,2,10,4,7,4,2,9,5,-9,-6,-5,3,8,-7,-7,6,4,3,-2,6,6,10,8,-7,7,13,4,6,8
852,14,-8,3,-8,-3,-17,3,-2,1,4,2,-1,-7,-3,4,5,5,2,11,5,-3,-7,-8,-1,-5,7,-10,-7,2,0,-3,-7,4,2,7,-1,-13,0,9,0,0,5
853,17,-12,-2,-15,-8,-21,-2,-5,-2,2,-5,-3,-8,-6,0,-1,-1,-5,14,3,-8,-6,-13,7,-8,4,-13,0,-3,-2,-4,-11,3,-1,5,-3,-14,-4,6,-4,-5,-1
854,22,-15,-7,-15,-10,-20,-6,-11,-6,-1,-10,-8,-14,-10,-3,-4,-4,-7,17,-2,-11,-8,-15,12,-10,0,-16,-3,-7,-8,-7,-17,-3,-4,-2,-10,-18,-6,0,-6,-9,-5
855,22,-18,-10,-19,-12,-21,-9,-12,-14,-5,-13,-11,-17,-11,-4,-12,-7,-8,22,-11,-16,-4,-18,17,-15,-4,-20,0,-8,-8,-13,-16,-9,-9,-8,-14,-22,-10,-1,-10,-14,-9
856,23,-20,-14,-24,-16,-18,-12,-16,-12,-8,-17,-12,-18,-14,-8,-11,-10,-12,21,-10,-19,-3,-17,21,-14,-9,-19,5,-13,-10,-14,-17,-11,-11,-9,-15,-22,-13,-7,-15,-17,-10
857,23,-17,-16,-21,-14,-18,-16,-18,-14,-12,-18,-14,-19,-17,-13,-11,-11,-14,22,-15,-19,0,-18,24,-15,-13,-17,5,-15,-13,-16,-17,-11,-11,-15,-17,-21,-17,-12,-16,-17,-15
858,19,-20,-18,-22,-16,-17,-17,-18,-17,-14,-19,-16,-20,-18,-14,-17,-16,-14,20,-19,-21,1,-17,25,-17,-16,-16,5,-15,-13,-20,-17,-15,-16,-18,-18,-20,-14,-14,-18,-20,-18
859,17,-21,-18,-16,-18,-14,-17,-21,-18,-14,-17,-16,-19,-20,-17,-16,-19,-16,23,-19,-17,4,-15,28,-20,-18,-13,5,-16,-15,-19,-20,-18,-18,-18,-17,-18,-14,-15,-20,-21,-16
860,12,-16,-18,-15,-18,-12,-19,-19,-20,-16,-18,-16,-17,-17,-17,-17,-19,-20,18,-19,-18,3,-12,27,-17,-21,-9,6,-19,-14,-18,-17,-18,-19,-20,-17,-13,-16,-18,-17,-19,-17
861,6,-10,-20,-12,-16,-7,-18,-17,-20,-18,-16,-16,-12,-16,-19,-20,-19,-22,13,-20,-16,1,-8,26,-16,-19,-4,4,-19,-15,-17,-12,-19,-19,-22,-18,-8,-17,-21,-17,-15,-17
862,0,-11,-17,-6,-15,-1,-19,-15,-19,-19,-13,-20,-11,-14,-19,-21,-20,-22,9,-22,-12,4,-3,20,-12,-19,-2,4,-16,-15,-14,-7,-19,-19,-22,-15,-4,-13,-20,-14,-11,-17
863,-6,-5,-15,-3,-12,1,-14,-10,-15,-17,-10,-18,-6,-11,-19,-18,-18,-19,1,-20,-10,0,2,12,-8,-23,2,0,-14,-12,-14,-5,-19,-16,-18,-8,-1,-12,-20,-14,-9,-17
864,-12,0,-13,2,-4,6,-11,-9,-13,-15,-6,-13,-1,-6,-16,-14,-13,-15,-5,-16,-6,-1,5,8,-4,-19,5,-3,-10,-8,-10,0,-15,-14,-19,-4,6,-6,-20,-9,-3,-16
865,-16,3,-8,4,1,9,-7,-1,-9,-11,-1,-7,2,-4,-12,-13,-9,-9,-8,-13,-2,-4,8,1,0,-17,8,-8,-4,0,-6,7,-10,-9,-15,-2,11,-4,-12,-4,4,-13
866,-17,7,-3,7,-2,12,-1,2,-4,-6,4,-1,6,0,-6,-6,-6,-6,-12,-6,2,-5,12,-6,3,-11,13,-10,-2,3,-2,7,-6,-5,-7,2,11,0,-11,-1,4,-8
867,-19,10,1,10,3,14,0,7,0,-4,10,2,10,6,-2,-1,-2,-1,-13,-3,8,-10,13,-10,4,-8,13,-10,1,2,1,11,-3,-1,-5,5,14,2,-7,4,8,-5
868,-19,15,5,15,8,17,8,11,4,1,13,5,13,8,-2,0,2,3,-19,1,9,-13,11,-11,8,-2,15,-14,5,6,4,12,2,1,-2,9,20,5,-3,5,13,2
869,-17,13,7,17,8,16,8,12,5,5,13,7,16,7,2,3,3,6,-17,8,12,-15,11,-16,10,2,15,-15,8,9,6,14,4,5,2,9,20,6,0,10,15,4
870,-18,16,7,18,10,14,11,12,8,7,15,9,14,10,7,8,7,9,-15,9,14,-15,15,-19,10,6,15,-17,11,9,9,15,7,6,8,10,20,10,5,10,15,6
871,-14,19,9,18,12,15,12,14,10,10,18,11,18,11,8,9,6,10,-18,11,15,-16,16,-17,11,10,14,-14,11,9,11,11,11,7,9,13,20,11,7,13,17,9
872,-12,18,10,14,16,15,13,16,8,9,17,12,18,12,7,9,11,11,-16,9,13,-18,12,-20,10,9,11,-16,13,12,13,14,13,9,10,14,18,12,9,14,17,10
873,-10,18,9,13,14,15,13,14,14,9,15,13,16,13,7,11,9,13,-8,10,13,-11,12,-18,12,9,13,-12,13,15,14,13,14,11,15,15,15,10,12,14,12,13
874,-9,17,12,13,16,9,14,14,18,13,16,14,11,15,11,13,10,14,-6,11,13,-10,11,-16,14,12,10,-12,13,14,14,11,16,13,13,12,11,14,11,14,16,11
875,-7,17,15,8,15,6,16,15,15,15,12,14,9,15,13,15,13,15,-7,15,10,-9,9,-12,16,15,7,-7,14,15,16,11,15,14,13,14,12,13,13,15,14,14
876,-2,9,13,5,14,2,18,13,13,15,11,14,9,12,14,13,15,15,-5,14,7,-5,5,-10,14,16,4,-4,13,15,16,8,15,15,17,10,6,8,14,14,6,15
877,-2,6,15,0,14,-4,18,10,15,15,9,12,4,14,14,13,15,14,0,14,6,-2,1,-11,12,13,-1,-1,13,15,15,4,18,12,16,7,1,7,16,14,4,13
878,-2,0,13,-1,15,-7,14,6,13,13,3,11,3,15,15,12,15,14,-4,14,2,1,-5,-7,12,14,-4,4,11,14,15,-3,16,14,15,6,-3,4,13,12,4,14
879,1,-6,13,-7,15,-11,14,2,12,14,-1,15,-4,12,13,13,18,14,-2,13,-2,4,-8,-3,12,15,-8,5,13,14,15,-4,16,15,13,1,-5,1,13,16,2,14
880,4,-9,13,-10,11,-14,14,-3,14,12,-3,13,-7,11,16,16,15,14,0,13,-4,5,-11,-7,10,14,-8,9,14,14,15,-9,14,11,15,-4,-11,-2,16,14,-4,14
881,5,-13,13,-15,10,-14,13,-9,14,16,-7,14,-10,11,15,16,14,12,3,13,-4,10,-14,-3,8,14,-11,13,7,12,10,-11,12,16,15,-7,-15,-4,15,10,-9,14
882,5,-16,11,-15,8,-17,7,-10,9,11,-11,10,-13,6,13,12,14,11,2,11,-9,15,-17,1,4,11,-14,16,8,7,10,-14,12,14,12,-10,-17,-9,14,9,-11,11
883,9,-20,7,-15,4,-15,6,-11,6,9,-15,9,-15,4,8,11,10,6,3,8,-11,17,-15,1,5,11,-14,19,5,6,5,-13,8,11,9,-14,-22,-12,15,8,-13,11
884,11,-22,7,-16,1,-20,5,-15,5,7,-15,3,-19,1,7,8,6,5,8,6,-13,20,-16,2,-1,8,-14,16,6,6,4,-18,4,9,7,-16,-21,-11,10,2,-15,6
885,10,-23,3,-18,-2,-20,0,-15,2,5,-16,-1,-19,-1,8,4,3,1,8,4,-17,18,-17,4,-5,4,-15,18,0,0,-2,-20,1,5,5,-17,-20,-11,7,-4,-16,5
886,12,-25,-2,-19,-6,-17,-2,-15,-5,2,-19,-1,-18,-7,1,0,2,-5,10,3,-19,16,-18,10,-5,6,-12,17,-5,-6,-3,-18,0,3,1,-18,-22,-14,6,-4,-17,0
887,13,-23,-5,-18,-10,-15,-6,-16,-9,-4,-20,-5,-22,-10,-5,-3,-1,-7,9,-7,-21,13,-14,9,-6,-2,-16,14,-5,-6,-5,-16,-3,-3,-4,-17,-20,-14,3,-6,-19,-2
888,12,-19,-9,-18,-13,-10,-10,-17,-11,-7,-19,-8,-20,-11,-6,-8,-8,-11,12,-9,-18,13,-11,11,-11,-8,-10,11,-9,-11,-9,-15,-9,-8,-6,-18,-16,-15,-4,-12,-17,-5
889,9,-15,-13,-14,-16,-8,-14,-15,-14,-11,-18,-10,-13,-17,-11,-9,-9,-16,11,-10,-18,9,-9,13,-14,-10,-7,10,-13,-15,-13,-11,-9,-9,-11,-16,-10,-12,-10,-14,-15,-11
890,11,-9,-18,-8,-18,-2,-16,-11,-19,-11,-14,-12,-9,-18,-15,-14,-14,-18,9,-13,-15,4,-7,13,-15,-12,-3,7,-15,-14,-15,-8,-13,-16,-13,-12,-6,-11,-9,-18,-13,-12
891,9,-6,-17,-2,-21,-1,-19,-8,-21,-17,-10,-17,-6,-20,-16,-18,-19,-19,11,-17,-9,2,-1,13,-18,-15,-1,3,-16,-17,-18,-5,-15,-21,-17,-13,-3,-7,-15,-20,-9,-16
892,9,-1,-21,-2,-21,2,-22,-5,-21,-18,-6,-21,-3,-20,-18,-18,-19,-20,8,-19,-7,-2,5,14,-21,-21,4,-2,-18,-20,-21,-1,-18,-23,-19,-7,0,-1,-17,-23,-5,-19
893,7,4,-25,2,-21,9,-24,-2,-26,-17,-3,-19,4,-22,-23,-21,-22,-25,11,-22,-2,-1,5,13,-19,-21,8,-4,-20,-21,-22,3,-21,-24,-22,-1,5,-1,-19,-24,-1,-22
894,7,5,-19,5,-20,10,-24,1,-26,-21,2,-20,4,-22,-25,-20,-20,-23,12,-24,-1,-3,8,9,-18,-24,8,-7,-19,-20,-21,6,-21,-26,-24,3,8,1,-22,-23,2,-21
895,5,7,-19,7,-20,11,-22,4,-21,-21,7,-21,9,-20,-22,-22,-18,-22,10,-22,2,-7,10,11,-18,-24,9,-9,-20,-19,-21,5,-22,-26,-22,5,10,7,-25,-22,5,-19
896,4,10,-19,9,-17,13,-22,6,-19,-20,8,-19,8,-19,-22,-20,-16,-20,8,-21,5,-7,12,10,-16,-19,13,-9,-18,-18,-19,8,-18,-23,-21,8,10,8,-24,-20,9,-21
897,2,13,-17,10,-13,13,-19,7,-17,-19,9,-15,7,-14,-21,-20,-14,-18,5,-21,6,-9,11,9,-10,-20,13,-9,-14,-14,-14,12,-17,-19,-22,9,12,7,-21,-15,10,-20
898,3,16,-16,12,-10,15,-16,8,-14,-14,11,-11,13,-9,-19,-14,-15,-15,3,-19,9,-9,13,8,-6,-20,12,-11,-10,-11,-13,12,-19,-16,-19,9,12,8,-21,-14,10,-18
899,-3,15,-11,12,-1,15,-11,10,-8,-14,13,-11,15,-8,-15,-11,-9,-10,3,-15,9,-9,15,5,-3,-16,11,-12,-8,-6,-9,14,-13,-14,-14,11,16,8,-18,-11,13,-16
900,-5,18,-6,13,3,15,-9,13,-4,-9,16,-3,17,3,-10,-8,-8,-6,-3,-10,9,-12,13,5,7,-12,13,-13,-4,-1,-3,13,-11,-7,-10,13,16,10,-14,-4,13,-8
901,-5,17,-3,16,11,17,0,16,3,-3,17,3,15,8,-6,-3,-3,2,-6,-8,14,-8,14,0,11,-7,13,-14,3,3,7,15,-4,-3,-5,13,15,12,-10,3,14,-4
902,-8,17,8,14,17,14,6,16,10,0,20,7,14,14,2,2,5,10,-6,0,13,-6,16,-3,16,0,13,-15,9,12,11,14,1,4,0,13,16,13,-5,9,13,3
903,-10,16,13,15,21,15,14,15,17,7,17,13,15,22,13,10,10,15,-9,11,15,-5,13,-1,23,7,15,-13,16,15,15,16,10,11,9,12,17,15,2,18,13,9
904,-13,17,19,14,26,17,19,14,22,16,17,21,16,24,14,15,16,21,-12,16,15,-2,14,-8,27,15,14,-12,21,22,23,14,15,18,16,14,18,13,11,25,14,16
905,-17,15,25,15,30,18,25,15,27,21,16,22,15,29,21,20,18,28,-15,19,17,0,14,-10,31,21,12,-5,24,28,27,14,19,20,19,14,15,13,17,26,15,22
906,-20,14,28,12,31,12,27,15,33,23,17,25,13,31,25,25,25,31,-17,26,15,8,13,-13,31,25,12,4,25,29,29,12,26,26,24,16,13,13,23,30,13,25
907,-21,17,29,12,31,8,30,17,33,26,15,29,12,32,28,29,27,32,-23,31,14,3,8,-13,31,31,11,6,29,29,29,13,30,28,29,16,12,11,26,33,13,28
908,-19,11,31,8,30,8,34,14,31,30,12,29,9,29,29,33,27,31,-21,31,12,7,4,-18,28,34,6,10,30,29,31,8,31,29,30,12,6,12,32,31,11,31
909,-19,5,31,6,26,-1,33,14,28,29,10,26,6,24,30,31,25,31,-19,31,11,11,4,-20,22,32,2,15,27,27,28,7,31,29,30,8,4,10,31,28,11,29
