,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
789,-15,12,14,-13,-17,5,13,7,-22,-16,-14,-13,-8,-17,-14,12,-17,-17,-16,8,-19,-18,10,-20,-17,-18,-17,-10,7,-18,-16,-19,-20,-17,-16,-17,-16,-16,-21,-21,-14,-20,-16,-18,-14,-21,-19,-20,-20,-17,-18,-20,-13,-21,-19,-18,9,-20,-21,-18,-20,-21,-19,-15,-18,7,-18,-19,-19,6,-18,-21,-18,-17,-21,-21,-19,-20,-19,-20,7,-24,5,-18,-21,-19,-24,-18,7,-21
790,-17,10,14,-14,-14,3,10,5,-23,-17,-16,-14,-9,-18,-16,8,-15,-18,-17,5,-19,-19,8,-20,-18,-19,-19,-10,6,-19,-16,-20,-21,-18,-16,-22,-19,-16,-20,-20,-16,-20,-18,-19,-17,-18,-19,-20,-21,-19,-20,-22,-12,-21,-20,-21,7,-22,-24,-18,-23,-19,-23,-15,-22,5,-19,-20,-22,2,-20,-21,-18,-18,-19,-22,-19,-21,-21,-21,6,-24,3,-20,-22,-22,-25,-17,7,-22
791,-19,10,12,-15,-14,2,9,3,-20,-17,-17,-15,-10,-20,-17,4,-16,-17,-15,4,-16,-19,8,-21,-18,-22,-21,-12,1,-23,-18,-18,-23,-18,-20,-23,-21,-18,-22,-17,-21,-20,-21,-18,-17,-16,-19,-21,-22,-20,-23,-23,-12,-23,-19,-22,5,-20,-21,-19,-20,-21,-22,-13,-21,3,-20,-20,-21,0,-20,-22,-16,-17,-21,-20,-18,-19,-20,-21,4,-21,2,-20,-22,-23,-23,-17,4,-20
792,-17,7,9,-18,-13,3,3,3,-18,-17,-20,-17,-13,-17,-17,7,-18,-18,-17,4,-17,-19,4,-20,-20,-23,-21,-11,-1,-21,-20,-20,-22,-19,-23,-19,-21,-17,-22,-17,-20,-18,-20,-21,-17,-14,-19,-19,-21,-19,-23,-22,-11,-23,-19,-22,4,-20,-19,-20,-18,-18,-23,-10,-19,0,-21,-23,-22,-1,-20,-22,-14,-20,-21,-20,-19,-21,-18,-21,5,-20,1,-22,-22,-20,-21,-19,1,-18
793,-18,7,6,-18,-11,0,2,0,-18,-16,-20,-18,-16,-17,-18,3,-18,-17,-19,3,-17,-19,5,-18,-17,-22,-19,-15,-1,-21,-18,-19,-20,-19,-21,-19,-22,-19,-20,-15,-19,-17,-18,-21,-20,-14,-19,-19,-19,-20,-21,-17,-11,-24,-16,-23,4,-18,-17,-23,-18,-15,-22,-9,-21,-1,-23,-24,-21,-1,-19,-21,-13,-21,-18,-18,-16,-18,-14,-22,3,-18,-4,-22,-20,-21,-19,-18,1,-16
794,-16,4,5,-21,-11,-1,2,-2,-14,-15,-18,-18,-18,-17,-19,1,-17,-16,-19,0,-16,-21,2,-16,-16,-22,-22,-16,-3,-20,-20,-19,-20,-19,-19,-16,-18,-16,-19,-12,-19,-17,-19,-21,-19,-12,-16,-22,-17,-20,-24,-20,-11,-21,-19,-21,2,-19,-17,-20,-16,-16,-22,-7,-20,-6,-23,-22,-20,-5,-17,-19,-10,-22,-18,-16,-15,-14,-13,-20,1,-17,-4,-21,-19,-19,-17,-17,1,-16
795,-18,3,2,-20,-10,-2,-3,-2,-14,-17,-19,-17,-19,-16,-18,-3,-18,-14,-17,-2,-13,-19,0,-15,-17,-22,-18,-18,-5,-22,-19,-18,-20,-20,-16,-13,-20,-16,-16,-13,-18,-18,-19,-20,-19,-9,-15,-18,-16,-16,-18,-18,-7,-21,-16,-23,-2,-19,-16,-19,-13,-15,-22,-7,-19,-4,-23,-23,-19,-6,-15,-19,-7,-22,-15,-14,-12,-10,-11,-19,-4,-16,-8,-15,-18,-17,-15,-18,-4,-15
796,-17,2,0,-20,-7,-3,-5,-2,-13,-14,-20,-18,-19,-14,-19,-2,-18,-11,-18,-2,-12,-17,-2,-13,-14,-19,-17,-20,-7,-20,-15,-18,-19,-16,-15,-13,-19,-15,-12,-12,-20,-17,-16,-16,-19,-10,-12,-17,-17,-17,-15,-15,-8,-19,-15,-23,0,-19,-14,-17,-9,-12,-20,-4,-19,-5,-21,-20,-18,-7,-17,-16,-7,-22,-12,-14,-9,-10,-10,-15,-5,-14,-8,-15,-13,-16,-13,-16,-4,-13
797,-16,0,-1,-20,-4,-4,-6,-4,-11,-14,-18,-19,-20,-13,-17,-5,-19,-12,-17,-2,-8,-17,-4,-13,-13,-20,-15,-21,-8,-19,-15,-15,-17,-16,-15,-13,-17,-13,-11,-11,-16,-13,-15,-14,-17,-4,-11,-14,-13,-16,-17,-15,-4,-15,-16,-22,-2,-16,-12,-15,-9,-13,-15,-3,-14,-8,-19,-17,-19,-7,-16,-15,-4,-22,-12,-10,-7,-8,-8,-14,-5,-10,-7,-13,-12,-15,-10,-17,-8,-10
798,-13,-1,-4,-19,-4,-2,-7,-3,-10,-13,-16,-16,-22,-13,-17,-4,-17,-9,-13,-4,-9,-15,-5,-9,-11,-17,-14,-21,-8,-15,-15,-15,-14,-14,-12,-10,-14,-11,-10,-8,-17,-12,-14,-14,-14,-6,-12,-13,-10,-12,-15,-14,-3,-13,-13,-21,-4,-14,-11,-12,-7,-10,-10,-1,-15,-9,-18,-16,-17,-9,-10,-13,-3,-19,-11,-6,-8,-8,-7,-11,-8,-7,-7,-9,-11,-14,-7,-15,-8,-9
799,-14,-4,-4,-16,-2,-1,-6,-3,-9,-9,-15,-16,-19,-11,-16,-4,-16,-8,-13,-4,-5,-14,-6,-9,-12,-15,-11,-21,-8,-15,-15,-13,-12,-11,-12,-12,-12,-11,-8,-6,-14,-8,-12,-14,-13,0,-9,-10,-9,-14,-11,-12,-3,-10,-15,-20,-6,-11,-10,-14,-5,-11,-11,-1,-13,-6,-16,-13,-15,-7,-12,-10,-1,-19,-11,-6,-7,-7,-4,-6,-9,-8,-8,-9,-5,-12,-6,-13,-5,-6
800,-13,-2,-4,-13,1,0,-6,-6,-5,-10,-16,-16,-19,-8,-16,-5,-15,-5,-13,-3,-5,-11,-6,-6,-11,-12,-11,-21,-5,-13,-11,-11,-11,-11,-12,-10,-12,-7,-7,-4,-13,-4,-11,-9,-12,0,-7,-10,-9,-11,-9,-9,1,-9,-12,-16,-7,-9,-7,-12,-5,-7,-10,2,-9,-3,-14,-11,-14,-4,-11,-9,0,-15,-6,-3,-5,-3,-3,-7,-7,-5,-7,-6,-5,-7,-4,-10,-3,-6
801,-12,0,-4,-11,2,0,-7,-4,-5,-9,-12,-13,-17,-10,-11,-3,-14,-3,-10,-2,-2,-9,-5,-2,-7,-10,-10,-16,-2,-13,-12,-9,-8,-9,-9,-9,-11,-8,-6,-1,-12,-4,-9,-8,-12,4,-7,-9,-6,-6,-10,-7,2,-6,-8,-14,-6,-7,-6,-7,-3,-7,-7,3,-8,0,-12,-10,-12,-3,-8,-8,0,-15,-5,-2,-3,-2,-2,-5,-8,-3,-4,-6,-5,-7,-3,-9,-5,-2
802,-10,-1,-2,-11,4,1,-8,-3,-4,-9,-9,-13,-18,-8,-10,-4,-11,-7,-8,-1,-2,-8,-4,-2,-4,-10,-10,-16,-4,-11,-9,-5,-8,-7,-11,-5,-8,-6,-4,-1,-8,-4,-7,-6,-11,4,-6,-4,-7,-7,-9,-6,4,-3,-5,-11,-6,-5,-2,-5,-3,-4,-4,6,-7,2,-11,-8,-10,-1,-7,-3,3,-12,-3,0,-2,1,0,-4,-8,-1,-2,-4,-5,-8,-2,-11,-2,0
803,-10,1,-2,-8,8,2,-2,-2,0,-6,-8,-11,-13,-4,-9,-1,-6,-5,-7,1,2,-6,-1,2,-6,-9,-6,-13,0,-6,-7,-6,-8,-4,-10,-3,-7,-6,-3,-1,-5,0,-6,-7,-10,7,-6,-2,-2,-6,-3,-5,6,-1,-6,-8,-8,-6,0,-6,0,-5,-2,9,-3,3,-10,-7,-5,1,-1,-2,8,-12,-5,0,-2,5,-1,-2,-5,-1,2,-3,0,-8,2,-8,0,2
804,-7,1,-1,-8,8,1,-1,0,3,-5,-7,-9,-12,-2,-8,-2,-6,-1,-4,2,3,-2,-2,4,-3,-6,-4,-9,2,-6,-4,-3,-5,-6,-8,-3,-5,-1,-3,2,-5,3,-5,-4,-7,10,-2,0,-1,-3,0,-3,8,2,-4,-7,-4,-5,2,-3,2,0,-1,11,-4,4,-7,-6,-4,4,-1,-1,13,-9,-3,2,0,8,2,-2,-1,-1,5,-2,2,-3,2,-7,2,4
805,-5,2,-1,-8,11,1,1,1,4,-1,-4,-8,-10,-2,-8,-1,-5,2,0,3,8,-1,0,5,-1,-5,-3,-10,2,-4,-4,1,-2,-5,-6,0,-3,-2,-1,7,-1,2,-2,-2,-5,12,-2,0,2,-2,-1,1,9,7,-2,-3,-5,-3,6,-2,4,0,0,14,0,5,-5,-4,-2,3,1,2,15,-8,-1,6,3,10,3,-1,1,5,8,1,3,-2,4,-2,3,5
806,-4,0,0,-3,10,2,0,0,6,2,-2,-6,-7,-1,-3,1,-3,2,1,2,11,-2,2,9,1,-4,-1,-7,5,0,-1,2,0,-2,-2,1,2,2,2,11,2,2,-2,-1,-2,15,1,4,3,3,3,5,13,8,2,-2,-2,0,6,2,7,6,5,16,2,5,-3,0,1,4,3,4,17,-6,1,10,6,12,3,1,3,9,7,3,6,2,6,-4,4,8
807,-3,2,0,-1,13,0,1,1,8,2,3,-3,-7,3,0,2,0,4,4,2,12,-1,4,12,4,-2,1,-5,4,2,-1,5,2,1,-2,5,5,2,5,11,3,5,0,2,0,19,5,5,5,6,6,7,16,10,4,0,0,4,9,3,9,7,7,18,5,7,0,1,3,6,3,6,20,-3,8,13,10,17,6,3,6,14,8,8,11,4,7,-2,3,9
808,1,1,2,-1,10,-1,2,-1,11,4,4,-4,-6,3,1,1,0,8,8,4,15,3,5,13,5,1,3,-4,6,3,3,8,5,4,-1,5,4,5,7,15,7,8,7,5,3,19,8,8,8,7,10,10,19,13,10,2,1,9,10,5,14,11,6,20,8,5,6,1,5,4,7,8,21,0,8,17,11,18,9,6,6,16,7,12,14,6,12,1,4,12
809,4,0,1,2,11,-3,1,-2,10,7,7,2,-3,6,5,0,3,8,7,3,15,3,4,13,8,9,6,-2,4,7,7,10,7,6,-1,10,9,8,13,17,7,10,6,6,7,21,10,14,10,8,12,13,19,16,13,7,1,14,13,8,17,15,10,20,10,4,6,4,8,3,9,9,21,0,9,17,14,20,9,9,6,18,4,14,17,11,16,5,3,17
810,6,-2,0,7,12,-5,-2,-1,14,10,8,3,0,8,7,0,6,12,11,1,17,5,5,16,9,9,7,0,2,8,9,14,9,8,3,13,10,11,15,16,10,9,9,10,8,22,15,18,13,13,14,15,21,20,12,8,1,15,17,12,19,18,13,20,16,1,8,7,12,3,12,13,19,5,12,20,19,20,13,11,3,22,5,14,19,15,18,5,2,18
811,7,-6,3,8,14,-5,-1,-3,15,13,10,5,2,12,9,-1,8,12,14,-2,19,11,5,22,13,12,10,5,0,10,10,15,12,11,6,14,13,14,16,18,12,11,11,12,10,20,15,19,13,16,17,18,20,22,13,11,2,19,17,16,22,18,16,22,17,-1,13,11,15,1,15,16,20,8,17,25,19,24,15,13,5,24,2,17,20,16,19,10,2,22
812,10,-6,1,10,11,-5,-3,-4,14,14,10,9,6,13,11,-2,11,13,15,-2,21,12,4,19,15,15,13,6,-2,11,12,19,16,15,9,15,15,14,19,19,15,14,14,15,12,19,17,20,16,19,20,22,17,23,19,14,1,22,19,17,20,20,18,19,19,-1,14,14,19,0,17,16,22,12,19,23,21,24,17,16,4,25,0,22,22,19,19,14,1,24
813,11,-6,-1,12,10,-8,-6,-6,15,16,13,8,8,15,13,-4,14,15,17,-4,17,13,0,19,17,17,16,10,-4,16,15,18,18,17,12,18,17,18,21,21,18,15,16,16,15,19,21,21,21,21,21,19,18,25,18,17,2,23,19,20,20,22,20,17,22,-2,16,19,22,-2,19,19,21,11,20,25,23,25,18,16,2,25,0,23,22,22,24,15,0,25
814,13,-5,-3,15,9,-7,-6,-7,16,14,12,10,11,13,16,-3,15,15,17,-3,18,13,-1,20,19,18,18,12,-4,20,15,20,17,20,16,19,20,20,20,19,16,15,18,19,20,17,23,22,22,22,22,23,14,24,23,21,2,23,18,23,19,21,22,15,23,-3,22,18,21,-3,21,21,17,14,20,22,25,23,19,19,0,24,0,21,22,23,24,19,-1,23
815,12,-8,-5,15,10,-8,-7,-8,16,15,15,13,13,16,16,-5,18,17,21,-5,18,14,0,18,18,20,18,13,-4,22,16,21,17,18,18,20,19,22,20,17,17,17,21,19,19,15,24,23,20,24,21,22,13,25,23,21,-1,24,17,23,18,23,22,14,22,-2,23,22,23,-4,21,21,15,17,23,22,21,22,21,21,0,25,0,24,23,25,22,22,-3,22
816,13,-11,-7,17,7,-8,-10,-9,13,17,16,15,17,13,17,-5,18,15,21,-4,15,16,-2,17,15,19,18,15,-5,22,16,21,19,19,18,19,19,20,19,17,19,16,19,20,20,11,19,21,20,24,21,23,12,23,24,24,0,24,16,22,16,22,24,10,23,-2,24,19,24,-3,23,23,11,19,24,23,20,18,19,21,-3,23,1,27,21,23,22,23,-4,21
817,13,-8,-9,13,7,-10,-8,-9,10,16,18,19,16,16,19,-4,16,15,19,-5,13,15,-2,13,17,19,18,20,-7,19,16,18,17,21,20,19,19,18,19,14,19,17,19,19,20,8,20,18,20,22,22,21,10,19,23,26,0,23,16,22,14,21,25,8,24,-2,24,20,25,0,24,19,12,21,20,19,21,15,18,22,-3,18,0,24,20,22,17,22,-4,19
818,11,-8,-6,13,6,-9,-9,-8,7,12,14,20,18,17,18,-9,18,12,18,-6,10,14,-3,12,15,19,16,20,-8,20,18,16,18,19,20,17,19,18,17,11,16,14,23,19,21,8,18,18,17,20,19,19,7,16,20,26,-1,22,15,20,13,20,22,6,21,1,24,21,22,0,23,19,7,22,17,14,14,12,18,19,-3,18,-1,23,17,23,16,23,-6,15
819,9,-10,-7,15,3,-6,-6,-7,6,14,14,17,16,13,17,-6,17,12,18,-4,6,11,-5,10,13,17,15,20,-6,20,17,14,16,17,21,14,18,17,11,10,15,13,21,18,21,4,17,14,15,18,16,13,4,17,18,26,0,20,13,18,11,18,17,6,20,3,23,18,20,-1,21,19,6,21,17,13,13,9,15,19,-2,14,1,19,16,20,15,22,-4,14
820,6,-10,-7,12,1,-6,-6,-7,5,11,12,17,18,13,16,-5,13,12,15,1,4,10,-5,6,12,18,14,21,-6,16,14,13,14,13,18,14,16,14,9,7,16,10,14,15,19,3,14,11,15,17,15,12,3,15,13,21,0,15,11,12,9,14,14,3,16,4,19,18,19,3,19,15,2,22,16,10,11,5,12,17,0,12,2,19,13,16,13,21,-1,11
821,5,-8,-7,10,5,-5,-7,-6,4,9,12,19,18,9,15,-3,12,8,12,-2,4,12,-4,4,12,14,10,20,-5,15,14,11,11,13,16,12,14,12,7,4,17,10,14,13,18,3,8,9,12,14,15,11,5,10,11,20,0,12,10,11,7,11,12,1,15,4,16,16,15,4,14,13,2,22,15,6,9,3,11,13,1,10,4,13,11,14,9,20,0,8
822,4,-8,-5,7,5,-3,-3,-5,1,7,10,15,18,9,10,-1,11,5,9,0,3,9,-4,6,8,12,8,16,-2,11,10,6,10,12,19,10,12,10,5,5,12,7,12,9,14,3,8,7,10,12,11,8,2,8,9,17,1,7,8,9,5,8,9,2,11,5,16,15,10,3,13,12,-1,22,10,4,7,1,8,12,2,8,4,9,5,13,6,17,3,6
823,3,-7,-5,8,3,-3,-2,-4,2,6,7,13,14,8,7,1,10,3,7,1,5,7,-1,1,6,9,9,13,-3,10,10,8,6,8,14,5,8,7,3,4,10,8,9,8,11,2,5,4,5,10,9,5,1,6,10,15,2,6,6,8,4,8,6,1,7,5,12,12,9,1,10,7,0,19,9,0,6,1,7,10,1,4,5,9,3,10,4,17,3,8
824,4,-7,-7,7,5,-3,-1,-5,5,6,6,10,13,10,5,2,7,1,6,1,3,5,2,-1,4,8,6,14,1,5,9,4,4,7,13,5,5,6,1,3,7,6,6,7,9,1,3,2,7,9,5,4,1,3,6,11,3,3,5,6,3,7,4,0,5,4,9,9,7,5,7,6,-1,15,7,0,2,0,4,9,2,1,6,7,3,5,4,12,5,4
825,3,-4,-5,5,5,-1,0,-1,2,4,6,5,10,6,3,1,3,2,3,3,4,4,1,2,3,4,5,11,0,3,7,2,3,6,7,1,2,4,0,1,6,7,6,4,8,2,4,2,6,6,5,2,0,2,4,10,2,1,3,4,2,1,3,0,-1,4,8,8,5,3,4,3,0,13,5,-2,2,0,3,7,4,2,6,5,1,6,2,7,5,2
826,2,-3,-5,4,7,-2,-2,1,2,2,5,3,5,5,2,0,3,1,2,3,2,5,0,3,3,2,4,9,0,2,5,3,0,3,8,2,1,1,1,1,3,4,5,3,5,0,2,-1,4,4,3,1,0,2,3,5,4,0,3,0,0,2,3,2,-2,3,4,5,2,4,2,1,-1,8,2,-2,0,-2,3,3,1,1,4,4,0,3,1,6,4,1
827,3,0,-2,1,4,-1,-3,-1,4,4,4,3,4,3,2,1,4,2,2,1,0,5,1,3,4,0,3,6,-1,0,2,2,0,3,5,2,-1,1,-1,3,1,5,4,1,5,1,3,-2,4,3,3,1,0,-2,4,5,5,0,2,2,2,3,2,-1,-1,2,4,4,3,2,1,1,-2,7,-1,-3,0,-1,3,4,3,0,2,2,-2,0,0,3,5,2
828,4,3,-2,2,5,2,-1,0,3,3,1,3,2,5,2,0,3,2,2,-1,2,6,0,1,4,2,2,3,-2,0,3,1,2,2,5,2,-1,2,-1,3,-2,3,1,2,4,2,4,1,3,3,2,0,-1,-1,3,2,4,-2,2,2,2,0,0,-2,-1,0,2,3,1,1,0,0,-3,6,1,-1,-3,0,3,0,1,-1,3,2,-3,0,-1,1,7,2
829,4,1,0,-1,4,3,2,2,3,3,1,2,0,5,0,0,3,3,1,-1,3,5,1,5,3,0,3,1,-1,-1,1,2,1,4,1,0,0,4,4,5,-2,3,4,1,2,-1,2,-2,2,1,3,-1,0,-2,3,2,1,-5,5,2,4,1,0,-4,0,1,0,2,-2,0,-2,-1,-3,3,0,-3,1,-2,0,2,1,0,1,1,-3,1,-2,1,5,1
830,6,4,-1,-1,4,2,0,1,5,4,3,2,3,4,0,-2,3,5,2,1,3,5,-1,2,2,0,6,0,-1,0,1,0,2,3,2,1,0,4,2,5,0,5,2,0,3,-1,3,-3,0,2,3,-2,-1,-2,3,1,3,-4,2,1,2,-1,-2,-3,-4,0,1,3,-1,-1,-1,2,-4,0,0,-2,-2,-2,0,2,-1,-1,0,1,-5,-2,-1,3,5,2
831,7,3,-1,2,4,3,1,2,5,5,2,1,2,2,2,0,5,4,1,1,1,6,-1,1,2,-1,3,1,0,-1,4,-1,3,4,1,2,3,3,2,3,0,3,-1,-1,2,-2,0,-1,1,4,2,-3,-2,0,4,-2,1,-4,4,-1,0,-1,-3,-4,-1,-2,0,0,0,0,-1,0,-6,-1,0,-3,-2,-3,1,0,-2,-3,-1,-1,-2,-2,-2,2,4,4
832,7,2,2,3,6,3,1,2,9,5,4,2,3,5,2,0,3,3,0,1,-1,5,0,2,3,3,3,2,0,-2,5,1,4,3,3,1,2,3,2,2,-1,2,-1,1,1,-2,2,-2,3,2,4,-3,-4,0,2,-2,2,-4,3,-2,-1,-2,0,-6,-1,-3,0,-1,0,-1,-1,-2,-7,-1,-1,-3,-1,-4,0,1,1,-5,-1,-1,-2,0,-2,2,1,3
833,8,4,0,2,4,4,2,5,7,-1,6,4,2,5,4,0,4,2,0,1,0,6,1,0,2,1,4,0,0,-2,4,1,3,0,5,1,-1,1,1,3,-1,1,1,3,0,-2,0,-1,0,0,2,-4,-5,-1,2,-2,2,-6,1,-2,-2,-2,0,-9,-3,-1,0,1,-2,-1,-3,-1,-9,0,0,-3,-2,-5,0,1,-2,-6,-1,-2,-1,-2,0,1,-2,-3
834,7,3,0,3,2,5,1,6,3,3,2,2,4,7,3,2,3,3,0,2,-2,3,0,0,-2,0,5,-2,3,1,4,1,2,-1,0,1,1,1,0,0,-3,3,0,2,0,-2,-1,-2,-1,-1,1,-5,-7,-2,2,-1,0,-4,0,-1,-1,-5,-3,-9,-4,2,-2,-1,-4,2,-5,-3,-10,0,-3,-4,-3,-6,0,1,-3,-7,-1,-3,-1,-3,-5,-2,0,-7
835,6,4,2,5,0,6,4,4,4,2,4,3,4,6,3,3,5,3,3,0,-3,2,0,0,0,2,2,1,4,-1,1,2,1,-1,-2,1,1,0,-1,2,-1,1,0,1,-1,-6,-2,1,-2,0,1,-6,-8,-3,0,-2,0,-5,-1,-2,-3,-3,-2,-9,-4,2,-3,0,-1,4,-6,-2,-11,1,-5,-6,-8,-6,0,0,-2,-9,-3,-5,-3,-3,-7,-2,-1,-6
836,6,5,1,5,-1,7,3,6,4,2,4,3,4,6,3,3,4,1,2,3,-2,2,-1,-1,0,-3,1,1,4,1,0,-1,-1,-3,-1,-1,0,0,-3,-2,-2,0,1,1,-2,-8,-4,0,-4,-2,-3,-8,-9,-5,-2,-3,-3,-5,0,-4,-2,-6,-3,-8,-4,1,-4,-1,-5,5,-4,-1,-10,2,-7,-6,-7,-8,-2,-4,-1,-10,-3,-5,-6,-4,-5,-4,0,-8
837,4,1,4,5,0,6,4,7,4,3,5,3,1,2,-1,4,3,-1,2,4,-3,2,2,1,0,-3,1,0,6,-1,0,-1,-1,-5,-1,-5,-2,2,-3,-5,-4,-3,2,1,-1,-7,-4,-1,-8,-4,-1,-8,-8,-6,-5,-2,-3,-4,-3,-5,-4,-5,-5,-8,-3,0,-4,0,-4,5,-7,-4,-10,1,-6,-7,-9,-8,-6,-2,-1,-11,-3,-8,-6,-5,-7,-5,-4,-11
838,2,3,5,3,-4,7,5,9,0,-2,4,5,2,3,1,5,3,1,2,4,-5,0,5,-4,-2,-3,2,-1,5,-3,-1,-3,-4,-6,-1,-5,0,-1,-2,-6,-3,-3,0,0,-2,-7,-5,-5,-8,-2,-4,-10,-8,-7,-7,-4,1,-5,-7,-5,-6,-6,-5,-8,-5,-1,-6,-2,-6,3,-6,-6,-10,-1,-9,-8,-10,-8,-7,-3,-1,-12,-2,-7,-6,-9,-7,-8,-1,-12
839,2,5,5,4,-3,6,5,6,0,-1,2,4,3,-1,1,5,2,0,0,4,-6,-2,4,-4,-4,-3,0,-1,4,-1,-2,-5,-5,-7,-4,-6,-3,-3,-6,-6,-3,-4,0,-1,-5,-8,-6,-8,-9,-5,-3,-8,-10,-7,-8,-3,2,-5,-4,-5,-8,-8,-6,-10,-9,1,-8,-6,-5,4,-8,-6,-9,-2,-10,-5,-11,-9,-7,-9,-1,-13,0,-7,-10,-8,-9,-8,-3,-14
840,2,2,6,4,-6,4,5,8,-2,-2,3,2,2,-2,1,3,0,-3,-2,6,-6,-2,5,-5,-6,-3,-1,-1,2,-2,-3,-7,-5,-7,-4,-4,-3,-6,-4,-6,-5,-6,-3,-6,-6,-4,-7,-7,-10,-6,-6,-7,-9,-7,-8,-6,2,-3,-6,-7,-9,-7,-7,-8,-9,-1,-4,-6,-7,3,-9,-8,-8,-3,-10,-9,-11,-9,-7,-9,-1,-12,-3,-9,-8,-9,-11,-10,-4,-14
841,-1,0,6,4,-6,3,5,7,-2,-1,2,1,3,-4,1,5,0,-3,0,2,-4,-2,5,-4,-5,-4,-2,-2,1,-4,-3,-4,-6,-7,-5,-6,-5,-6,-4,-10,-5,-6,-5,-5,-6,-5,-8,-7,-10,-5,-6,-7,-8,-5,-7,-5,0,-6,-6,-8,-9,-9,-8,-9,-8,-1,-6,-7,-8,-2,-9,-9,-7,-3,-9,-7,-11,-8,-12,-8,2,-11,-3,-10,-8,-10,-12,-8,-4,-13
842,-3,0,7,5,-7,1,3,2,-4,-3,3,1,1,-3,0,3,0,-3,-2,2,-6,-3,3,-2,-8,0,-4,-2,0,-2,-4,-4,-7,-10,-5,-7,-4,-7,-5,-10,-5,-7,-7,-6,-8,-5,-7,-8,-11,-5,-7,-7,-8,-7,-9,-8,2,-5,-9,-6,-9,-7,-9,-7,-7,-3,-5,-8,-8,-3,-9,-9,-4,-5,-10,-5,-9,-6,-12,-8,2,-11,-4,-11,-10,-10,-9,-11,-9,-12
843,-3,-1,4,4,-5,0,2,2,-4,-3,1,-1,1,-3,-2,3,-1,-5,-3,0,-4,-2,3,-6,-7,-2,-5,-2,-1,-4,-7,-5,-8,-8,-6,-8,-5,-6,-3,-9,-5,-10,-9,-7,-7,-5,-6,-8,-13,-4,-8,-6,-7,-8,-9,-6,0,-6,-8,-7,-9,-8,-5,-8,-7,-2,-5,-9,-10,-4,-8,-10,-6,-6,-11,-7,-10,-7,-11,-8,-1,-7,-3,-11,-11,-7,-10,-10,-10,-10
844,-5,0,6,1,-6,1,2,1,-3,-2,0,1,2,-4,-2,2,-2,-4,-4,-2,-3,-2,2,-8,-7,-2,-6,-4,-1,-7,-6,-4,-6,-9,-7,-6,-6,-7,-3,-9,-6,-9,-10,-7,-8,-3,-7,-7,-12,-4,-6,-5,-5,-7,-9,-6,2,-4,-8,-6,-9,-7,-7,-9,-6,-6,-4,-9,-10,-7,-7,-9,-5,-8,-8,-7,-9,-5,-12,-7,-1,-7,-7,-8,-9,-9,-10,-8,-9,-11
845,-6,1,6,1,-5,-1,1,0,-5,0,-1,-2,2,-4,1,-1,-2,-3,-4,-2,-6,-6,1,-7,-7,-3,-5,-5,-5,-6,-6,-4,-4,-6,-7,-5,-7,-6,-5,-7,-7,-8,-11,-6,-7,-7,-7,-8,-9,-7,-9,-4,-7,-5,-9,-9,1,-6,-6,-6,-9,-6,-6,-7,-7,-7,-4,-10,-6,-8,-7,-9,-8,-7,-10,-7,-7,-6,-10,-8,-1,-6,-6,-7,-9,-7,-8,-8,-9,-7
846,-5,-2,3,-2,-4,-2,1,1,-5,-2,-3,-1,0,-6,-1,-3,1,-5,-6,-3,-6,-4,-2,-4,-8,-6,-7,-5,-3,-4,-8,-5,-4,-4,-8,-6,-5,-4,-5,-5,-5,-10,-7,-9,-8,-6,-7,-7,-7,-6,-8,-2,-6,-7,-7,-8,-3,-3,-8,-5,-8,-6,-8,-5,-6,-10,-5,-8,-4,-9,-7,-9,-4,-7,-7,-9,-8,-7,-10,-8,-3,-7,-8,-6,-7,-8,-9,-10,-13,-7
847,-3,0,1,-2,-5,-5,-1,-2,-4,-1,-5,-1,-2,-5,-4,-3,-1,-5,-5,-5,-5,-4,-3,-3,-4,-4,-5,-6,-6,-4,-8,-6,-4,-3,-8,-5,-4,-3,-4,-7,-6,-9,-10,-7,-7,-7,-6,-7,-6,-8,-9,-1,-6,-4,-8,-8,-5,-4,-7,-6,-7,-8,-6,-5,-5,-7,-5,-8,-6,-10,-6,-11,-3,-8,-7,-7,-7,-5,-10,-8,-4,-4,-7,-6,-8,-7,-8,-7,-12,-8
848,-5,-1,1,-2,-5,-4,0,-5,-6,0,-3,-2,-1,-5,-2,-3,-2,-6,-7,-4,-4,-5,-3,-5,-7,-4,-4,-2,-6,-5,-8,-5,-6,-3,-7,-7,-6,-6,-4,-7,-4,-7,-8,-5,-7,-7,-5,-7,-6,-7,-8,-1,-8,-6,-9,-8,-6,-5,-7,-4,-7,-6,-8,-5,-4,-12,-4,-9,-4,-9,-5,-7,-6,-9,-7,-7,-8,-3,-9,-8,-4,-4,-10,-4,-8,-4,-7,-6,-12,-6
