,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
829,-37,-31,-36,-34,-35,-31,-3,0,0,4,13,16,16,19,16,18,16,17,20,19,13,0,-33,-31,-28,-31,-6,20,-5,15,18,-8,-6,11,-24,29,1,32,-2,16,12,-13,-18,-16,-21,-23,-7,-20,-18,-13,0,17,36,15,5,14,-9,-2,0,-25,81,-6,-13,-14,-24,3,-21,9
830,-34,-27,-34,-32,-30,-29,-1,-2,2,0,17,12,11,19,16,17,17,18,19,19,14,-5,-33,-35,-33,-37,-8,19,-9,18,20,-12,-4,18,-27,33,9,34,6,22,18,-14,-18,-15,-20,-22,-5,-18,-14,-8,-6,24,35,20,9,17,-12,-2,2,-30,79,-12,-18,-17,-23,1,-22,10
831,-28,-21,-32,-28,-23,-24,1,2,5,-2,16,11,10,17,13,15,14,17,19,18,12,-11,-31,-35,-36,-42,-7,22,-12,22,21,-14,-4,22,-30,34,14,34,14,26,24,-15,-17,-17,-20,-21,1,-15,-13,-9,-8,25,32,26,13,20,-8,-2,0,-34,80,-19,-23,-22,-25,-1,-22,10
832,-22,-13,-26,-22,-16,-17,0,0,8,-6,14,8,9,14,10,15,13,15,18,15,12,-18,-31,-35,-36,-44,-10,22,-11,26,20,-13,-5,26,-30,33,22,31,21,30,28,-14,-18,-16,-20,-23,2,-14,-11,-4,-10,28,30,31,18,21,-5,1,0,-38,83,-19,-23,-25,-24,-3,-24,10
833,-15,-4,-19,-14,-9,-10,4,2,10,-8,12,5,5,11,9,14,12,15,15,13,10,-25,-30,-35,-35,-40,-11,20,-13,27,23,-16,-2,29,-32,32,29,30,25,34,31,-15,-19,-15,-20,-20,3,-13,-10,-2,-16,27,28,38,18,21,-6,2,0,-42,86,-21,-26,-25,-24,-6,-24,8
834,-7,-1,-8,-7,-1,-2,5,5,10,-10,9,2,2,11,7,9,9,11,11,10,8,-29,-25,-33,-38,-37,-9,20,-10,26,20,-17,-1,31,-36,28,32,25,30,35,33,-14,-16,-15,-20,-16,5,-11,-10,-1,-20,33,26,43,21,22,-2,4,-1,-49,89,-25,-26,-27,-21,-7,-26,7
835,2,8,-1,2,9,5,5,10,11,-11,4,0,-4,5,4,7,4,7,8,8,5,-33,-28,-28,-34,-36,-7,19,-13,25,17,-14,-1,29,-36,22,33,18,34,35,31,-13,-12,-12,-18,-14,7,-10,-10,4,-23,32,24,44,25,20,2,7,-3,-52,93,-24,-24,-26,-18,-6,-25,7
836,9,17,7,9,16,14,4,7,10,-13,-1,-4,-5,2,2,4,0,3,3,6,5,-34,-26,-22,-28,-33,-7,18,-11,24,16,-13,1,29,-36,14,35,11,36,34,30,-10,-15,-9,-15,-11,8,-4,-6,5,-25,27,22,49,26,21,3,8,-1,-57,100,-25,-22,-26,-18,-6,-24,7
837,18,22,18,16,24,21,8,9,9,-16,-3,-7,-6,-1,-1,1,-4,1,1,2,1,-35,-25,-17,-22,-28,-8,19,-11,21,11,-12,0,25,-39,7,32,4,35,30,27,-10,-11,-10,-12,-7,10,-1,-6,6,-29,26,21,51,30,19,6,6,0,-59,111,-22,-20,-17,-16,-2,-23,2
838,24,27,23,21,31,28,9,9,6,-16,-5,-9,-7,-3,-3,-2,-9,-3,-5,-4,1,-33,-24,-13,-17,-24,-7,17,-9,18,10,-12,3,20,-38,0,31,-6,32,23,20,-7,-7,-8,-8,-5,11,-3,-5,8,-32,24,19,52,33,15,8,7,2,-58,117,-19,-17,-16,-9,-1,-22,0
839,30,31,29,26,33,32,10,8,5,-13,-9,-11,-9,-4,-8,-7,-9,-4,-8,-4,-2,-30,-23,-9,-11,-18,-6,17,-7,14,6,-11,3,13,-37,-9,26,-15,30,16,14,-7,-7,-4,-5,-2,12,-3,-3,10,-34,19,16,53,37,16,10,4,2,-59,126,-16,-10,-12,-6,5,-18,-2
840,32,27,35,30,38,30,9,10,4,-11,-11,-13,-11,-10,-11,-10,-12,-6,-8,-8,-3,-25,-24,-1,-9,-13,-6,16,-4,8,1,-8,6,5,-39,-21,19,-22,25,9,7,-5,-4,-2,-5,0,15,0,-2,11,-35,17,16,53,39,10,15,7,1,-55,135,-13,-10,-7,-2,9,-17,-3
841,35,28,38,33,37,34,7,11,1,-10,-12,-13,-10,-8,-13,-11,-12,-10,-10,-9,-5,-19,-25,2,-4,-7,-5,11,1,6,-1,-8,6,0,-42,-30,13,-27,18,1,1,-3,-2,-4,-2,1,14,2,-1,12,-37,10,15,51,39,6,15,7,2,-51,148,-10,-4,-2,1,13,-13,-5
842,33,28,39,33,36,32,6,10,-2,-7,-14,-13,-10,-11,-10,-13,-13,-10,-12,-11,-5,-10,-25,3,1,-2,-3,8,1,0,-9,-8,5,-10,-40,-35,3,-33,10,-11,-8,-3,-3,-2,-2,1,15,4,3,14,-39,5,13,50,41,2,18,9,4,-45,158,-6,0,0,4,13,-10,-7
843,33,26,37,34,31,29,5,10,-4,-6,-15,-11,-11,-9,-11,-11,-13,-12,-10,-12,-5,-4,-26,5,4,2,-2,12,2,-4,-10,-3,2,-15,-39,-41,-4,-41,0,-17,-15,-4,-1,-1,-1,3,13,5,5,13,-39,1,11,48,40,-3,18,9,4,-38,167,-3,4,4,8,14,-9,-8
844,31,22,34,30,26,25,3,10,-7,-2,-12,-9,-9,-11,-11,-10,-12,-12,-12,-12,-5,4,-26,6,8,7,0,11,2,-6,-13,-4,2,-21,-35,-46,-9,-47,-7,-24,-22,-1,0,-3,-2,6,13,9,4,15,-39,-6,8,46,41,-10,17,10,6,-29,177,0,8,10,12,15,-6,-10
845,22,15,30,24,19,18,2,11,-9,0,-13,-9,-10,-13,-9,-12,-10,-10,-11,-12,-4,10,-23,7,7,8,2,11,4,-9,-14,-2,2,-26,-34,-49,-19,-47,-16,-33,-30,-3,0,-2,0,5,13,9,8,15,-37,-11,8,42,40,-16,16,10,6,-22,183,4,10,11,14,12,-3,-9
846,18,10,25,18,13,12,2,10,-10,3,-10,-6,-7,-10,-7,-10,-11,-9,-8,-11,-6,16,-25,7,11,11,6,9,3,-12,-15,0,2,-31,-34,-47,-27,-46,-24,-38,-35,-5,-3,-4,-2,5,13,12,11,16,-38,-14,5,41,42,-21,15,7,5,-12,190,7,12,12,14,8,1,-12
847,9,3,18,14,5,8,-3,7,-7,4,-9,-6,-3,-8,-6,-8,-10,-7,-7,-9,-4,21,-24,8,8,12,5,7,4,-17,-14,1,1,-34,-32,-46,-31,-47,-29,-41,-41,-5,-5,-6,-4,9,12,16,10,15,-36,-22,4,35,43,-28,12,5,6,-5,194,9,14,14,16,2,4,-14
848,4,-3,11,9,1,3,-5,6,-9,5,-6,-3,-4,-8,-5,-6,-8,-5,-5,-7,-4,26,-22,3,6,10,7,7,5,-17,-15,0,-2,-38,-27,-41,-33,-41,-35,-42,-39,-7,-7,-7,-6,8,11,19,15,16,-34,-23,3,30,41,-33,8,4,6,2,193,14,15,17,18,-7,9,-12
849,-3,-8,3,2,-6,-4,-5,6,-9,4,-3,1,-4,-6,-3,-6,-8,-3,-6,-6,-7,30,-19,3,6,8,8,6,6,-15,-14,0,-3,-35,-23,-34,-37,-32,-36,-43,-39,-9,-11,-7,-7,9,11,20,16,17,-31,-27,-1,27,41,-37,2,4,5,8,190,13,18,17,16,-16,12,-12
850,-10,-12,-2,-5,-10,-11,-8,4,-5,6,-1,0,-3,-6,-3,-4,-4,-4,-6,-5,-3,29,-20,3,4,6,11,7,4,-15,-10,1,-3,-34,-20,-27,-36,-25,-38,-41,-35,-11,-14,-12,-8,12,10,22,16,17,-30,-30,-5,22,41,-42,-4,5,4,16,184,13,15,16,15,-29,14,-8
851,-17,-19,-8,-12,-17,-15,-10,2,-4,4,-1,1,0,-5,-2,-4,-1,-4,-3,-2,-4,29,-18,3,2,4,12,4,3,-14,-8,1,-3,-28,-15,-18,-34,-18,-39,-35,-30,-12,-15,-15,-11,14,9,21,15,15,-22,-32,-7,17,39,-47,-6,2,4,22,174,13,16,13,15,-38,20,-4
852,-18,-20,-14,-18,-20,-19,-9,-1,-4,2,1,2,-2,-3,-3,-3,-1,-5,-4,-4,-4,27,-15,0,1,5,12,3,1,-13,-3,4,-5,-23,-8,-10,-33,-7,-37,-30,-23,-14,-17,-15,-13,15,11,23,19,12,-18,-32,-7,11,35,-50,-11,4,1,27,161,12,17,11,10,-47,24,-4
853,-21,-19,-19,-18,-22,-22,-6,-4,-1,-2,2,0,-5,0,-3,-5,0,-3,-4,-5,-4,24,-15,0,0,1,13,3,-1,-10,-2,5,-7,-14,-4,0,-27,1,-34,-21,-17,-12,-17,-14,-13,12,11,24,19,14,-15,-32,-13,6,35,-50,-15,1,0,33,148,13,12,11,9,-50,28,0
854,-25,-20,-22,-21,-23,-20,-7,-5,2,-4,4,-1,-3,-1,-3,-7,-2,-5,-4,-3,-3,19,-15,0,0,-1,13,-1,-1,-8,0,3,-8,-6,1,8,-20,9,-28,-11,-9,-12,-19,-15,-15,11,10,23,21,16,-10,-32,-17,-2,31,-51,-17,0,2,40,131,10,11,10,8,-52,31,1
855,-25,-19,-23,-20,-25,-21,-5,-5,5,-7,3,-3,-4,-2,-5,-5,-1,-5,-6,-2,-6,11,-14,3,1,-1,12,-3,-2,-5,1,4,-7,5,6,17,-16,19,-20,-2,0,-14,-18,-12,-12,11,11,23,15,15,-8,-33,-20,-5,27,-52,-19,3,-2,42,112,8,7,8,7,-52,31,5
856,-26,-17,-24,-19,-24,-20,-4,-7,9,-8,1,-4,-7,-2,-6,-6,-1,-5,-7,-4,-7,6,-15,4,-1,-2,12,-2,-5,-1,3,6,-10,11,13,24,-7,30,-11,6,8,-13,-17,-12,-10,12,13,23,12,16,-4,-31,-26,-11,24,-50,-22,0,-2,49,91,6,5,6,1,-49,35,7
857,-24,-15,-22,-17,-18,-19,-3,-8,13,-11,-2,-7,-7,-7,-6,-8,-3,-7,-6,-5,-8,0,-14,3,-1,-1,13,-5,-4,1,5,5,-11,20,18,30,1,33,-4,16,17,-12,-16,-10,-10,10,12,23,12,13,0,-30,-29,-17,20,-48,-24,0,-5,53,70,5,1,4,-2,-42,36,11
858,-21,-11,-18,-15,-16,-15,-3,-9,14,-14,-4,-8,-7,-7,-8,-6,-5,-6,-4,-4,-7,-7,-12,4,3,-1,11,-6,-4,5,6,7,-9,27,22,35,9,37,6,24,24,-7,-11,-8,-7,11,12,22,12,14,5,-28,-31,-20,17,-46,-27,-2,-6,57,55,1,-2,-1,-5,-33,37,10
859,-15,-4,-16,-10,-13,-11,-2,-8,19,-16,-5,-12,-12,-7,-10,-9,-6,-6,-7,-6,-9,-12,-16,4,4,2,6,-7,-4,6,7,7,-13,32,23,39,17,40,16,32,31,-6,-6,-4,-4,11,12,19,8,11,8,-25,-36,-23,12,-41,-24,-3,-7,61,38,0,-2,-2,-7,-23,37,14
860,-10,-1,-13,-12,-7,-8,-3,-9,17,-16,-7,-13,-13,-11,-11,-10,-5,-11,-7,-5,-7,-17,-19,6,5,3,4,-9,-3,6,9,5,-14,34,30,38,26,41,23,38,34,-2,-2,-3,0,10,12,16,5,14,10,-22,-35,-28,8,-38,-25,-6,-11,63,19,-2,-3,-2,-6,-11,37,11
861,-6,1,-9,-4,-4,-2,-2,-8,15,-17,-9,-11,-12,-11,-10,-11,-10,-11,-9,-8,-7,-22,-19,8,5,3,0,-10,-2,8,10,8,-12,37,34,37,34,36,30,38,37,1,2,3,4,8,10,15,4,10,16,-20,-37,-30,6,-34,-21,-7,-12,64,3,-5,-5,-4,-6,2,34,13
862,1,8,-5,-1,2,2,2,-8,16,-15,-13,-13,-12,-13,-9,-9,-10,-11,-10,-6,-7,-24,-24,9,8,6,0,-10,2,11,5,10,-12,39,36,33,38,32,36,41,41,6,10,5,12,7,10,13,0,9,19,-16,-36,-32,3,-29,-17,-6,-14,60,-7,-4,-9,-2,-8,15,33,13
863,5,12,2,3,9,7,4,-6,17,-14,-14,-12,-12,-12,-11,-11,-9,-10,-8,-8,-7,-20,-27,7,11,7,-1,-12,6,10,7,9,-15,41,40,27,40,29,40,42,40,9,15,12,17,10,8,10,-3,10,25,-12,-36,-33,-4,-26,-14,-6,-16,58,-16,-4,-7,-3,-2,28,29,14
864,10,14,6,6,10,9,3,-8,10,-11,-12,-14,-11,-12,-12,-9,-7,-11,-10,-8,-4,-21,-33,8,8,7,-5,-12,7,8,7,8,-15,32,43,20,43,21,42,39,38,13,18,16,19,8,6,8,-5,11,25,-11,-33,-35,-9,-17,-12,-8,-17,55,-22,-4,-5,-2,1,39,26,15
865,12,13,8,8,14,12,5,-10,7,-6,-13,-13,-7,-9,-12,-7,-9,-8,-9,-7,-2,-17,-37,10,11,7,-8,-12,7,6,9,7,-15,30,45,13,42,12,38,36,33,19,23,23,25,8,4,6,-6,9,28,-8,-32,-36,-10,-14,-5,-7,-17,53,-26,-4,-2,3,4,45,20,13
866,11,17,13,11,14,13,7,-9,8,-3,-13,-10,-5,-9,-9,-7,-6,-8,-7,-8,-1,-12,-42,9,12,7,-11,-12,10,7,7,7,-13,23,44,6,37,7,35,32,27,18,29,26,27,6,0,1,-7,5,32,-1,-27,-36,-15,-12,-3,-6,-19,46,-31,-3,1,2,10,49,17,12
867,13,16,13,10,16,16,9,-9,4,1,-12,-7,-4,-6,-8,-3,-7,-3,-8,-7,0,-9,-51,11,10,7,-12,-14,10,5,5,8,-16,16,44,-3,32,-2,32,22,21,22,29,29,31,4,-1,0,-10,1,35,2,-23,-37,-19,-10,1,-7,-21,36,-32,2,6,6,10,52,10,12
868,13,14,13,11,18,15,5,-7,0,6,-8,-3,2,-4,-4,0,-3,-1,0,-2,2,-3,-56,11,8,7,-14,-11,11,1,5,5,-17,7,45,-10,23,-9,28,14,14,23,30,30,31,5,-8,-4,-15,0,35,8,-17,-38,-20,-2,6,-9,-21,31,-34,5,9,10,13,50,3,8
869,17,12,19,15,18,17,4,-5,-6,10,-5,1,6,-2,-1,3,0,2,-2,0,3,4,-62,10,7,5,-16,-10,12,0,3,3,-14,0,44,-14,17,-13,20,6,5,25,34,32,31,4,-11,-9,-11,-4,36,11,-11,-35,-24,-3,8,-9,-21,23,-38,9,9,14,17,50,0,6
870,15,9,16,14,16,14,4,-3,-12,14,-3,4,9,4,2,3,1,4,2,3,4,9,-70,9,4,5,-17,-9,12,-2,0,3,-12,-7,41,-20,9,-18,14,0,-5,26,33,30,33,3,-14,-9,-11,-6,38,13,-6,-35,-25,-3,11,-8,-22,18,-45,14,13,16,19,47,-6,3
871,11,9,15,11,11,12,4,-4,-18,15,0,8,13,6,5,6,5,7,3,6,4,13,-74,6,5,3,-17,-7,10,-4,1,0,-13,-16,41,-24,2,-24,5,-9,-12,26,30,28,32,1,-18,-13,-13,-10,36,17,-2,-34,-28,1,12,-9,-19,9,-47,16,15,16,19,45,-13,3
872,7,5,13,9,10,8,3,-4,-19,19,6,12,16,9,9,10,7,8,6,11,6,20,-81,4,4,4,-19,-7,9,-6,-1,-1,-12,-21,43,-25,-4,-24,-4,-16,-18,23,26,26,30,-2,-17,-12,-11,-15,35,21,3,-33,-28,-1,14,-9,-18,9,-49,15,18,18,16,37,-14,2
873,5,1,12,7,6,4,6,-4,-22,19,8,17,18,13,14,13,11,12,10,9,7,24,-88,5,1,3,-16,-6,5,-6,-3,-3,-7,-24,43,-25,-15,-25,-10,-24,-24,22,25,24,26,-3,-20,-15,-11,-16,35,24,7,-32,-29,0,17,-5,-18,4,-58,18,17,16,12,31,-24,1
874,1,-2,8,8,5,3,4,-4,-25,20,12,20,20,14,17,15,12,13,11,12,6,25,-92,4,1,2,-14,-7,2,-9,0,-6,-4,-28,40,-22,-21,-22,-15,-27,-24,19,22,20,21,-2,-22,-17,-7,-19,34,26,14,-32,-28,0,17,-8,-20,0,-65,16,14,15,10,25,-27,-1
875,-3,-6,2,5,0,-1,4,-7,-25,19,14,20,17,17,18,15,17,19,13,16,5,27,-94,0,0,-1,-12,-4,1,-11,-2,-7,-2,-28,37,-20,-27,-22,-21,-29,-27,16,19,15,17,-3,-24,-19,-4,-21,31,28,15,-32,-28,2,17,-5,-16,-1,-74,14,12,12,6,17,-31,-5
876,-5,-11,-1,1,-4,-2,3,-7,-26,19,16,20,19,16,19,18,19,17,15,16,3,28,-98,0,1,-2,-10,-3,0,-11,-5,-11,1,-30,35,-16,-28,-17,-28,-31,-28,12,13,13,12,-5,-25,-21,-1,-21,23,31,18,-28,-29,2,15,-4,-14,1,-81,10,9,7,1,10,-31,-7
877,-9,-13,-2,-2,-7,-4,4,-7,-24,16,18,18,18,15,19,17,17,15,17,16,1,24,-100,-2,0,-1,-8,-2,-4,-12,-5,-10,5,-27,34,-10,-30,-9,-30,-31,-27,8,10,8,6,-9,-22,-22,0,-26,23,30,17,-24,-26,2,15,-3,-16,0,-87,6,6,3,-7,0,-32,-8
878,-11,-13,-5,-6,-8,-8,1,-10,-22,14,21,18,19,18,19,18,17,15,18,14,-1,22,-103,-3,0,-2,-4,-2,-5,-10,-5,-12,6,-24,32,-5,-30,-3,-29,-27,-24,7,4,1,3,-11,-25,-23,1,-27,18,29,19,-26,-25,5,16,-4,-11,1,-97,0,-1,-4,-8,-7,-31,-11
879,-12,-19,-6,-10,-13,-11,-1,-9,-20,10,18,17,16,16,17,17,16,14,15,13,-4,18,-102,-1,-2,-4,0,0,-7,-8,-7,-11,9,-19,32,2,-28,2,-30,-23,-22,4,2,-2,-2,-10,-24,-23,3,-28,15,27,20,-23,-24,7,14,-1,-11,0,-105,-3,-7,-11,-14,-12,-30,-14
880,-14,-17,-10,-10,-15,-13,1,-10,-14,11,17,13,13,14,14,12,13,12,12,11,-3,14,-99,-3,-4,-4,4,2,-6,-7,-6,-11,12,-14,27,10,-22,10,-28,-17,-14,0,1,-3,-6,-12,-23,-22,2,-26,11,23,20,-24,-21,7,12,-2,-11,-1,-114,-8,-11,-14,-18,-17,-26,-13
881,-15,-17,-12,-9,-15,-14,2,-10,-10,5,16,8,9,11,12,11,12,9,11,10,-3,7,-99,-6,-2,0,6,2,-8,-8,-7,-8,13,-8,23,15,-17,16,-24,-12,-8,-3,-6,-9,-10,-12,-22,-24,3,-24,8,25,18,-22,-19,10,12,1,-5,-2,-119,-15,-16,-17,-21,-21,-24,-15
882,-18,-17,-16,-12,-18,-17,2,-9,-5,1,13,5,4,8,9,6,10,8,10,6,-4,-2,-96,-2,1,-3,9,3,-9,-9,-6,-7,14,0,19,24,-11,19,-16,-4,-2,-5,-6,-11,-12,-12,-19,-23,5,-23,6,23,19,-21,-16,12,10,0,-4,-5,-123,-17,-22,-25,-23,-24,-21,-17
883,-19,-17,-16,-15,-19,-18,2,-7,0,-1,10,2,5,4,8,3,7,4,6,2,-7,-10,-91,3,-2,0,12,5,-8,-4,-5,-6,16,6,14,29,-5,26,-12,3,5,-6,-8,-11,-15,-13,-19,-21,3,-19,1,22,18,-18,-16,13,9,2,-3,-8,-124,-20,-22,-27,-25,-30,-18,-18
884,-17,-17,-17,-14,-21,-18,2,-5,7,0,8,-1,3,3,4,1,4,2,4,0,-4,-14,-84,3,-2,1,13,6,-5,-4,-6,-3,18,11,9,31,3,26,-4,7,9,-5,-9,-9,-15,-12,-16,-17,2,-17,-1,21,16,-18,-11,14,11,6,-4,-13,-121,-22,-22,-26,-23,-26,-16,-16
885,-15,-14,-19,-16,-18,-17,2,-6,10,-4,5,-6,1,0,1,1,1,-3,2,-2,-2,-18,-78,3,1,1,16,9,-7,-2,-6,-2,21,17,3,30,7,25,4,13,18,-4,-11,-12,-14,-12,-12,-18,2,-13,-3,18,14,-18,-9,20,10,7,-1,-20,-120,-25,-25,-24,-21,-25,-10,-15
886,-13,-12,-17,-15,-14,-16,0,-4,18,-5,0,-8,1,-1,1,-3,1,0,2,-4,-1,-22,-71,3,5,-1,20,10,-6,-1,-8,1,24,21,-5,29,13,24,9,19,20,-2,-10,-10,-13,-13,-11,-20,-1,-13,-6,18,12,-18,-7,19,9,4,1,-27,-116,-27,-24,-23,-16,-23,-5,-12
887,-12,-9,-16,-12,-13,-15,-3,-3,19,-6,-4,-11,-1,-5,-1,-5,-3,-2,-1,-5,1,-29,-64,5,6,1,21,11,-2,0,-9,3,24,24,-10,27,17,20,15,23,23,-2,-5,-11,-12,-13,-9,-16,-2,-9,-11,14,10,-13,-6,25,10,7,4,-29,-108,-22,-20,-24,-11,-17,0,-10
888,-10,-7,-12,-10,-8,-13,-1,-1,20,-4,-2,-10,-1,-5,-2,-2,-3,-4,-2,-5,5,-31,-53,6,5,4,20,10,-2,1,-7,7,23,25,-16,22,21,16,19,24,25,-1,-8,-6,-12,-12,-6,-13,-4,-8,-16,8,10,-11,-3,26,13,6,-1,-34,-99,-19,-15,-18,-6,-9,1,-7
889,-6,-1,-10,-7,-2,-8,-3,0,19,-2,-4,-10,-2,-5,-3,-4,-1,0,-3,-3,8,-30,-43,8,8,4,22,12,2,1,-8,5,25,28,-27,18,23,14,20,24,24,0,-6,-5,-10,-13,-2,-11,-7,-3,-15,6,10,-10,-3,28,12,8,2,-38,-89,-12,-12,-13,-3,-1,6,-5
890,-5,1,-7,-2,3,-4,0,2,19,-1,-4,-7,-3,-7,-1,-2,1,0,1,-2,11,-31,-34,9,8,7,20,8,3,3,-5,6,25,26,-33,8,24,8,25,26,24,3,-5,-3,-8,-11,0,-8,-9,-1,-20,3,9,-9,-1,29,13,7,0,-45,-77,-10,-7,-6,4,3,4,-2
891,-4,6,-2,3,5,-1,-1,1,19,5,-4,-4,0,-5,-1,-2,3,1,-1,-1,15,-29,-25,8,11,7,17,10,6,0,-6,8,26,23,-41,3,25,0,25,23,20,3,-4,-5,-6,-13,2,-5,-9,0,-26,1,10,-7,0,31,13,10,1,-43,-62,-5,-1,-2,9,13,4,4
892,-1,11,1,4,7,0,0,2,19,5,-1,-1,1,1,1,0,3,1,2,3,18,-23,-15,9,14,8,17,7,5,2,-4,8,26,20,-48,-5,21,-9,20,18,17,2,-2,-3,-7,-9,6,-3,-9,2,-26,-5,11,-6,0,31,16,10,0,-48,-49,0,6,6,12,21,5,5
893,6,14,3,8,11,9,-3,1,14,8,1,2,4,2,3,6,6,5,4,7,19,-17,-6,8,13,12,17,5,6,2,-2,9,27,14,-56,-13,14,-15,17,13,8,1,-1,-3,-9,-11,6,2,-9,5,-26,-5,12,-3,3,32,17,11,-4,-51,-33,6,12,11,15,26,4,11
894,13,17,9,12,14,14,-1,2,14,11,1,6,4,6,6,7,7,8,6,8,20,-14,4,5,10,13,14,7,8,4,-3,7,26,6,-60,-21,14,-23,15,5,2,-1,-4,-4,-6,-10,8,3,-10,8,-28,-7,10,1,3,32,16,10,-6,-51,-19,12,14,12,19,29,3,11
895,14,19,12,17,14,16,0,5,8,12,4,11,4,9,9,8,10,11,8,9,24,-7,11,1,10,10,11,4,7,3,0,6,27,-2,-64,-29,7,-30,10,1,-4,-5,-4,-8,-10,-9,10,7,-10,11,-31,-11,11,4,6,31,11,12,-7,-54,-5,14,17,18,20,32,1,12
896,20,22,14,19,17,20,1,7,3,13,8,12,7,12,10,12,11,10,9,12,27,1,17,-1,11,7,7,4,8,3,3,2,28,-8,-64,-35,-1,-32,5,-5,-9,-9,-8,-8,-13,-8,9,7,-8,11,-31,-11,11,7,7,29,11,12,-11,-51,6,15,20,23,22,31,1,15
897,20,23,15,21,19,22,3,7,2,17,9,14,9,10,11,13,14,14,13,12,26,5,25,-3,5,6,5,2,7,5,6,0,29,-16,-67,-39,-3,-35,1,-13,-15,-10,-13,-11,-12,-6,10,10,-6,11,-32,-11,10,13,9,25,8,12,-11,-50,16,17,18,23,21,25,0,15
898,23,22,23,21,20,23,3,5,-1,17,12,17,8,14,13,16,15,13,12,12,23,11,31,-5,3,-1,1,3,8,7,9,-1,24,-22,-66,-39,-12,-37,-4,-19,-20,-15,-14,-11,-17,-4,11,12,-2,14,-33,-11,11,14,12,22,7,14,-12,-47,26,20,18,19,19,16,-3,18
899,23,21,25,23,20,25,3,10,-4,14,14,19,10,18,14,13,13,15,14,14,20,18,36,-11,-1,-1,0,0,5,7,9,-6,23,-28,-65,-42,-17,-38,-15,-24,-27,-21,-18,-15,-19,-4,12,14,1,12,-33,-9,11,18,13,17,3,14,-14,-45,34,21,19,20,18,12,-6,17
900,24,21,24,25,19,25,0,6,-7,13,15,18,10,18,13,14,13,15,12,15,20,19,41,-13,-5,-7,-3,2,5,8,14,-8,19,-32,-62,-37,-24,-35,-17,-29,-29,-25,-22,-16,-23,0,15,14,0,14,-31,-8,13,18,17,13,-2,13,-14,-41,35,19,18,20,12,-1,-11,13
901,23,17,24,22,19,23,1,6,-6,11,13,16,10,15,11,13,13,16,13,16,17,20,44,-14,-10,-7,-4,1,2,12,13,-10,20,-35,-58,-34,-25,-30,-25,-27,-31,-31,-25,-21,-28,0,15,11,5,12,-29,-6,11,23,18,9,-7,15,-16,-40,36,15,13,17,10,-11,-13,10
902,21,14,22,20,16,21,1,6,-4,6,15,13,7,13,9,12,11,15,11,13,12,23,44,-17,-13,-13,-5,0,1,11,15,-11,16,-37,-54,-28,-30,-24,-26,-27,-33,-34,-30,-29,-29,6,12,15,8,11,-30,-3,10,27,18,2,-10,14,-19,-37,32,16,10,13,9,-21,-14,11
903,17,8,22,18,11,17,-1,4,-8,2,15,13,5,13,8,10,7,10,10,10,5,22,48,-20,-18,-17,-7,-2,2,11,16,-11,15,-33,-45,-20,-32,-19,-29,-28,-31,-36,-31,-29,-31,9,14,14,10,15,-28,0,10,29,20,-1,-15,15,-19,-35,22,12,7,9,0,-33,-15,7
904,13,4,18,16,10,13,-1,3,-5,-1,9,8,4,9,5,8,5,8,7,9,-2,18,50,-21,-23,-20,-9,-5,-2,12,17,-10,15,-32,-40,-14,-30,-9,-30,-25,-28,-37,-30,-31,-29,10,14,14,11,15,-25,1,8,31,19,-7,-20,14,-19,-30,12,8,4,7,-2,-43,-16,7
905,12,0,14,12,4,8,0,1,-4,-5,8,4,1,7,3,5,6,4,2,4,-11,17,49,-21,-24,-23,-8,-5,-3,13,15,-12,11,-26,-32,-3,-29,-2,-34,-21,-24,-37,-30,-33,-31,12,15,15,12,15,-24,3,7,34,19,-12,-26,13,-19,-25,-3,1,-1,2,-8,-48,-18,4
906,5,-6,8,5,0,2,1,2,-3,-11,6,0,-4,3,0,2,-1,0,2,-3,-17,15,48,-24,-28,-26,-8,-6,-6,12,14,-14,10,-24,-22,3,-26,7,-29,-16,-21,-34,-32,-34,-29,12,13,14,11,14,-21,5,4,35,17,-17,-28,15,-17,-20,-21,-2,-7,-4,-9,-52,-17,3
907,-2,-13,1,-4,-8,-4,0,1,-3,-13,0,-5,-6,-2,-5,-5,-7,-2,-3,-4,-22,9,46,-20,-27,-25,-9,-8,-8,9,15,-12,8,-18,-13,12,-20,13,-26,-12,-12,-32,-31,-33,-27,15,15,14,10,13,-16,6,1,37,16,-22,-29,14,-17,-10,-39,-6,-10,-7,-13,-51,-15,-2
908,-9,-18,-5,-5,-11,-10,2,-2,0,-15,-3,-9,-11,-6,-8,-9,-10,-8,-10,-10,-26,4,42,-21,-27,-27,-10,-8,-9,11,11,-9,8,-8,-4,20,-15,23,-21,-6,-5,-28,-27,-30,-26,16,16,14,11,14,-14,6,1,39,15,-26,-31,12,-19,-2,-59,-8,-12,-13,-16,-52,-14,-3
