,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
579,-23,-3,32,-7,17,13,14,17,16,15,9,3,10,21,15,12,18,10,13,13,13,12,17,18,18,21,11,22,11,19,20,13,12,16,15,27,26,15,12,17,11,19,19,16,20,19,24,26,13,28,9,21,9,20,8,18,18,16,17,15,19,20,21,25,12,25,20,26,25,19,21,15,25,10,18,17,14,26,20,17,14,23,21,13,18,21,25,18,26,27,25,27,13,12,15,26,21,22,30,17,19,16,24,18,26,20,16,25,27,26,13,22
580,-19,-7,32,-11,15,11,16,15,15,13,12,2,11,21,19,13,19,13,14,14,15,12,13,19,17,19,14,20,16,20,21,14,12,17,16,24,26,15,15,18,12,18,22,15,17,17,24,25,13,27,11,21,11,21,9,20,18,15,19,17,20,21,20,24,13,26,19,26,25,20,18,19,27,11,20,20,18,22,20,19,15,23,21,14,19,20,27,18,25,27,26,27,13,12,17,26,19,21,29,16,18,18,24,21,23,20,17,24,26,28,15,25
581,-18,-9,32,-13,14,9,17,18,13,13,14,-2,12,21,19,17,17,12,15,14,17,16,15,19,19,21,17,22,16,20,19,15,12,18,17,21,24,15,17,19,13,18,22,18,18,17,25,22,13,28,14,23,14,19,10,17,19,17,17,16,19,21,16,25,15,28,18,25,24,21,20,21,26,15,22,19,19,24,19,17,16,23,20,16,19,20,27,21,25,24,23,27,14,14,19,27,18,20,29,19,18,17,27,22,23,20,17,26,26,27,18,25
582,-14,-9,31,-17,15,11,16,19,13,12,13,-1,14,19,19,17,17,14,17,15,18,14,17,20,19,19,16,21,15,19,19,17,17,17,19,19,21,18,16,21,16,18,20,16,20,18,24,21,14,24,14,21,16,17,13,15,19,17,20,17,23,19,15,23,17,25,18,22,22,19,21,20,25,15,20,22,19,24,20,16,16,22,21,17,20,18,26,22,24,25,23,27,16,15,20,25,19,19,27,20,18,17,27,22,24,19,18,27,25,25,17,23
583,-8,-9,33,-19,16,12,16,20,13,14,13,0,12,19,17,18,16,13,16,16,19,15,16,19,19,17,15,17,16,19,17,14,17,16,18,17,19,18,16,20,17,19,21,15,18,17,24,21,15,21,15,21,18,17,14,15,15,19,19,18,21,19,17,23,18,26,19,24,20,20,20,21,26,18,19,22,18,19,16,18,15,21,21,22,18,20,26,22,22,23,21,25,16,16,19,25,16,18,24,20,19,14,28,21,26,21,18,27,22,25,18,25
584,-1,-5,32,-21,13,10,15,21,11,13,15,1,16,18,19,20,15,14,15,16,19,16,13,16,16,17,16,17,18,18,19,18,17,17,17,14,16,19,16,21,16,18,19,14,17,17,23,18,18,19,15,22,15,15,15,13,16,19,20,18,20,18,14,24,19,24,20,24,21,21,18,19,22,18,18,20,15,18,14,15,15,21,18,20,18,21,24,19,22,23,22,24,16,16,17,24,14,19,22,18,17,17,28,18,23,20,20,27,20,28,20,26
585,7,1,32,-23,15,11,14,19,11,15,15,0,16,17,19,17,17,13,14,16,19,16,13,16,16,13,18,16,18,15,17,17,15,16,17,15,16,19,18,17,18,20,16,13,18,16,23,17,17,17,15,23,15,15,14,9,16,15,18,15,22,17,13,22,17,23,20,22,17,19,15,20,21,19,19,19,18,16,13,13,16,17,18,23,17,19,22,20,19,21,19,21,19,18,17,22,12,17,22,18,17,16,25,17,23,17,20,25,18,23,19,24
586,13,3,32,-23,14,13,14,17,11,13,13,0,17,13,19,15,15,13,16,14,19,17,14,17,16,12,16,13,19,14,16,17,15,13,16,12,13,18,19,19,16,18,14,14,15,13,21,13,19,14,13,20,15,15,17,9,12,14,16,13,20,18,10,20,19,22,19,20,15,17,13,18,19,22,15,20,16,14,13,12,17,14,17,21,16,18,20,17,15,20,15,20,17,18,16,20,9,16,18,15,16,16,24,17,24,14,18,25,15,24,20,25
587,20,4,35,-23,11,12,15,16,11,16,12,-3,17,12,18,15,12,13,16,16,20,16,15,14,14,8,15,8,20,13,17,17,15,11,14,9,11,18,18,17,16,15,13,14,12,11,21,11,18,14,16,17,18,14,16,8,12,13,18,16,18,15,11,20,20,20,17,22,13,17,10,17,17,19,13,15,16,8,10,11,16,12,14,22,13,17,16,15,14,19,16,14,17,16,16,18,9,14,16,16,14,19,22,13,20,12,16,24,12,23,19,20
588,25,6,34,-23,11,11,13,14,10,12,13,-1,15,11,17,13,9,12,15,16,16,16,13,11,11,4,17,5,18,11,15,15,15,10,13,1,6,16,16,14,15,14,13,11,12,10,17,7,17,10,17,15,18,8,15,8,12,10,17,18,16,13,8,17,19,18,14,19,12,17,8,16,14,16,11,15,13,7,10,9,16,9,11,19,12,17,12,14,12,16,13,13,17,16,12,15,6,12,13,15,10,17,18,10,16,11,19,18,9,19,20,18
589,32,3,33,-21,10,13,13,12,12,12,13,-3,16,8,16,13,8,9,16,15,15,12,14,10,8,2,16,3,16,9,12,16,15,8,11,-1,2,16,16,14,15,12,8,9,10,7,14,5,15,7,16,13,19,8,15,4,12,7,13,18,11,11,6,13,17,15,12,14,8,11,7,14,11,16,11,14,12,4,7,6,15,5,9,19,9,14,11,12,7,10,9,8,17,15,11,12,4,10,9,13,8,16,15,11,14,8,16,15,6,15,18,18
590,39,6,35,-19,9,11,13,11,10,11,14,-6,14,2,13,11,4,12,14,14,12,11,13,9,7,1,14,1,17,9,8,15,15,7,9,-5,0,17,15,12,12,9,5,8,11,3,10,3,12,4,18,11,15,5,16,-1,10,4,12,18,11,8,4,11,17,11,8,11,4,9,5,10,9,15,8,13,10,-1,3,5,17,1,8,17,7,11,9,11,5,8,6,6,17,14,7,9,4,8,5,10,5,12,13,10,12,5,15,12,1,14,16,15
591,42,3,36,-19,8,10,9,11,9,8,16,-9,12,0,12,10,1,8,9,14,8,10,11,5,2,-5,11,1,16,8,6,11,13,6,7,-9,-4,16,14,8,12,5,3,5,8,0,5,0,12,0,15,6,16,1,17,-1,7,2,10,17,8,6,3,7,18,4,8,8,3,11,1,10,5,18,6,8,9,-2,4,5,15,-1,3,16,5,8,3,7,3,5,2,2,18,10,5,6,-1,6,0,7,2,10,9,7,9,4,12,8,-1,9,16,12
592,43,2,36,-18,8,9,7,11,9,7,13,-9,11,-2,12,6,1,9,10,10,6,8,11,4,2,-8,14,-6,13,4,5,8,13,5,3,-11,-10,13,14,4,13,3,1,5,7,-1,1,-3,10,-3,16,4,17,0,14,-3,6,-1,6,14,5,3,-1,4,14,5,5,4,1,8,0,5,2,16,3,7,6,-7,0,3,13,-2,2,15,-1,5,-1,5,-2,2,0,-2,16,11,8,2,-2,6,-3,6,1,10,7,2,3,0,13,3,0,8,15,9
593,44,1,35,-18,9,8,6,8,8,5,12,-7,8,-4,8,2,-2,7,9,7,5,7,13,2,1,-7,13,-6,12,0,4,6,11,4,-1,-16,-12,10,12,1,12,-1,-1,4,6,-2,-2,-8,10,-9,13,1,15,-2,12,-8,4,-2,6,14,3,1,-2,0,15,2,3,1,-2,5,0,6,-1,14,0,6,4,-9,-1,0,11,-8,0,13,0,1,-3,5,-3,-1,-2,-7,17,8,5,-1,-4,3,-8,6,0,6,3,-1,2,-1,11,-1,-6,5,11,6
594,44,0,35,-16,6,7,3,8,6,4,8,-6,5,-5,5,2,-5,2,6,7,3,5,11,1,0,-11,8,-7,10,-2,0,3,10,2,-6,-17,-15,8,10,-3,8,-2,-1,5,1,-6,-5,-10,11,-8,12,-2,13,-3,10,-9,2,-4,4,11,-2,-1,-5,-3,13,-3,1,-3,-5,2,-4,2,-5,12,-4,4,3,-13,-3,-2,10,-10,-4,10,-2,-2,-4,0,-10,-5,-5,-9,14,7,1,-5,-4,1,-9,3,-2,6,-1,0,0,-2,9,-4,-9,1,9,2
595,39,-1,34,-15,4,5,3,7,6,2,4,-7,3,-10,4,-2,-9,2,4,4,-2,4,9,-3,-4,-11,5,-9,12,-5,-3,2,8,-2,-8,-20,-19,6,10,-7,6,-4,-3,1,-4,-9,-7,-9,7,-15,12,-5,11,-5,8,-10,-1,-7,3,7,-1,-2,-9,-5,12,-5,-1,-5,-5,3,-4,1,-8,10,-2,1,1,-13,-4,-3,9,-13,-6,9,-5,-3,-8,-3,-11,-6,-9,-13,14,3,-3,-8,-5,-1,-12,-1,-5,9,-4,0,-5,-2,7,-8,-12,-4,8,-1
596,35,-5,34,-13,1,3,2,3,4,0,6,-7,0,-13,3,-6,-8,1,4,2,-3,3,6,-8,-6,-10,5,-12,9,-7,-7,3,8,-4,-8,-19,-20,6,8,-9,3,-7,-7,1,-6,-10,-13,-11,6,-17,7,-5,5,-9,8,-11,-2,-8,-1,6,-5,-4,-7,-9,10,-10,-2,-8,-7,2,-5,-1,-11,6,-6,-1,-2,-16,-5,-8,7,-15,-7,4,-6,-4,-13,-3,-14,-11,-13,-13,10,2,-4,-13,-4,-3,-16,-2,-6,3,-7,-3,-7,-4,8,-10,-12,-8,6,-3
597,28,-8,32,-13,-1,1,0,1,1,1,3,-6,-2,-12,1,-8,-8,-3,2,1,-7,-1,5,-9,-8,-13,3,-13,6,-7,-7,-2,5,-6,-10,-22,-21,4,6,-12,0,-7,-9,1,-5,-10,-14,-13,5,-20,9,-8,4,-12,6,-14,-5,-9,-4,2,-7,-7,-8,-11,6,-12,-5,-11,-11,-1,-8,-5,-13,5,-7,-2,-3,-17,-8,-8,4,-19,-9,2,-8,-5,-13,-4,-15,-13,-16,-17,9,-2,-7,-15,-6,-5,-15,-4,-11,1,-10,-2,-10,-6,2,-12,-15,-10,5,-4
598,20,-12,33,-12,-1,-3,-4,-1,-1,0,0,-6,-5,-13,1,-5,-13,-3,-1,0,-7,-4,1,-11,-11,-13,2,-14,4,-10,-11,-3,4,-8,-13,-22,-22,2,5,-13,-3,-12,-9,-2,-11,-11,-18,-14,1,-19,7,-11,3,-11,6,-16,-6,-9,-4,-1,-10,-8,-9,-12,3,-15,-7,-15,-13,-4,-8,-5,-13,1,-8,-4,-7,-19,-9,-11,2,-18,-9,1,-9,-7,-17,-6,-17,-16,-17,-20,7,-5,-10,-16,-7,-9,-16,-6,-12,1,-13,-6,-14,-8,0,-16,-18,-11,4,-8
599,13,-15,34,-10,-3,-3,-4,-4,-5,0,-5,-6,-7,-13,-3,-8,-16,-6,-3,-4,-8,-5,0,-13,-10,-14,0,-16,2,-9,-13,-7,2,-9,-13,-21,-22,1,1,-14,-1,-11,-10,-5,-13,-12,-21,-16,-2,-19,5,-11,0,-15,2,-15,-8,-12,-7,-3,-10,-9,-10,-13,-1,-15,-8,-16,-13,-9,-10,-6,-16,-2,-11,-8,-8,-19,-8,-10,0,-19,-11,-2,-10,-8,-19,-7,-17,-18,-18,-18,1,-7,-11,-18,-8,-9,-19,-9,-9,-2,-16,-9,-16,-9,-3,-16,-17,-10,1,-12
600,1,-17,35,-9,-6,-4,-5,-4,-5,-5,-4,-2,-8,-18,-5,-10,-17,-7,-1,-4,-11,-9,-2,-15,-12,-16,-3,-17,1,-14,-15,-10,-4,-13,-14,-22,-24,-2,-2,-15,-5,-12,-13,-5,-13,-12,-22,-16,-5,-22,3,-13,-4,-16,0,-18,-12,-15,-10,-7,-9,-10,-11,-12,-1,-16,-11,-18,-16,-9,-10,-8,-17,-2,-12,-11,-8,-21,-8,-12,-3,-20,-14,-4,-13,-11,-19,-7,-18,-17,-21,-20,-1,-9,-11,-19,-11,-10,-23,-10,-10,-2,-15,-8,-21,-9,-5,-17,-19,-14,-2,-15
601,-8,-16,34,-7,-8,-7,-8,-6,-7,-5,-6,2,-11,-17,-7,-11,-14,-11,-5,-7,-15,-11,-5,-16,-14,-17,-6,-18,-1,-15,-14,-11,-3,-14,-15,-20,-24,-5,-3,-17,-11,-15,-14,-8,-13,-13,-22,-19,-6,-22,-3,-15,-5,-18,-3,-15,-13,-13,-11,-8,-9,-15,-14,-16,-4,-19,-11,-19,-19,-11,-12,-10,-18,-4,-13,-12,-11,-21,-10,-15,-3,-22,-14,-7,-12,-9,-20,-10,-23,-19,-22,-21,-6,-10,-10,-20,-15,-11,-22,-12,-10,-6,-19,-11,-21,-10,-10,-18,-20,-18,-5,-15
602,-20,-14,34,-5,-8,-9,-11,-5,-8,-7,-8,2,-13,-14,-8,-15,-16,-15,-5,-8,-14,-12,-8,-18,-12,-18,-6,-19,-4,-15,-19,-13,-4,-15,-19,-21,-23,-7,-5,-18,-9,-15,-14,-9,-13,-15,-23,-18,-6,-21,-2,-16,-5,-17,-2,-16,-13,-16,-12,-10,-11,-13,-17,-17,-4,-18,-11,-21,-18,-13,-14,-11,-18,-10,-13,-12,-13,-20,-10,-14,-6,-22,-14,-8,-13,-11,-23,-12,-19,-20,-24,-18,-9,-12,-12,-20,-16,-13,-21,-12,-13,-8,-21,-9,-22,-11,-11,-19,-19,-21,-7,-18
603,-31,-11,34,-1,-9,-9,-12,-9,-9,-7,-9,5,-14,-16,-11,-17,-18,-14,-7,-11,-14,-13,-10,-19,-13,-18,-11,-18,-8,-14,-18,-14,-6,-17,-18,-21,-21,-7,-6,-16,-14,-15,-15,-11,-17,-16,-24,-18,-10,-22,-5,-17,-7,-21,-5,-14,-12,-15,-15,-11,-13,-14,-16,-17,-8,-19,-13,-21,-19,-14,-11,-14,-23,-10,-15,-15,-12,-20,-9,-14,-7,-21,-12,-10,-13,-12,-23,-12,-20,-20,-25,-18,-11,-12,-12,-22,-17,-12,-21,-13,-12,-13,-22,-10,-23,-13,-15,-19,-20,-21,-7,-20
604,-41,-10,35,-1,-10,-9,-15,-13,-10,-10,-12,8,-14,-14,-11,-17,-16,-15,-9,-15,-17,-14,-11,-19,-14,-16,-12,-19,-10,-17,-17,-16,-9,-18,-18,-19,-20,-10,-12,-15,-14,-17,-16,-13,-15,-12,-23,-18,-12,-22,-8,-18,-11,-21,-8,-14,-14,-14,-15,-13,-15,-16,-18,-19,-10,-20,-13,-20,-17,-14,-12,-14,-23,-14,-14,-14,-12,-18,-11,-13,-9,-23,-15,-12,-12,-13,-22,-12,-20,-23,-27,-15,-14,-11,-12,-19,-17,-13,-21,-13,-14,-13,-22,-9,-22,-14,-14,-20,-19,-24,-9,-20
605,-48,-11,34,3,-10,-11,-17,-15,-14,-11,-12,8,-16,-14,-14,-17,-17,-17,-11,-14,-16,-18,-14,-18,-15,-13,-11,-20,-11,-18,-17,-18,-11,-18,-17,-17,-18,-14,-15,-15,-16,-16,-16,-13,-16,-12,-24,-17,-14,-19,-13,-15,-14,-20,-11,-14,-15,-13,-15,-13,-13,-16,-17,-19,-13,-18,-14,-22,-18,-12,-15,-13,-19,-14,-15,-13,-12,-17,-10,-13,-12,-22,-14,-14,-12,-14,-19,-14,-21,-23,-24,-17,-17,-11,-13,-22,-16,-11,-18,-14,-15,-15,-21,-9,-23,-13,-18,-19,-19,-27,-14,-19
606,-55,-11,36,4,-12,-14,-14,-13,-14,-12,-12,11,-18,-14,-17,-17,-17,-16,-9,-17,-17,-17,-16,-18,-14,-16,-15,-19,-12,-18,-19,-17,-11,-20,-15,-16,-16,-14,-15,-15,-17,-16,-16,-14,-16,-13,-20,-14,-16,-17,-14,-16,-15,-18,-12,-13,-16,-14,-15,-12,-13,-16,-18,-21,-13,-19,-14,-20,-19,-13,-14,-14,-19,-15,-14,-14,-16,-16,-10,-17,-10,-20,-12,-15,-10,-17,-19,-16,-18,-19,-23,-16,-18,-16,-16,-20,-19,-12,-18,-13,-13,-19,-21,-12,-22,-14,-19,-18,-21,-26,-16,-20
607,-59,-13,33,7,-14,-16,-14,-16,-14,-10,-16,12,-18,-15,-18,-15,-15,-19,-10,-19,-17,-19,-15,-17,-12,-15,-14,-17,-13,-18,-16,-20,-13,-20,-17,-15,-15,-16,-16,-13,-18,-17,-15,-16,-18,-12,-19,-13,-16,-15,-18,-14,-17,-20,-12,-13,-17,-17,-15,-14,-16,-17,-20,-21,-16,-19,-14,-21,-19,-15,-14,-17,-20,-17,-16,-15,-15,-14,-12,-16,-12,-17,-11,-16,-10,-15,-16,-15,-17,-19,-21,-15,-22,-15,-13,-20,-17,-13,-13,-15,-15,-19,-21,-13,-20,-13,-17,-17,-15,-24,-16,-19
608,-62,-13,35,11,-14,-16,-16,-15,-13,-12,-15,10,-19,-13,-17,-17,-11,-19,-15,-21,-16,-20,-18,-17,-14,-13,-17,-15,-16,-16,-16,-20,-14,-19,-15,-12,-12,-18,-18,-13,-18,-16,-14,-16,-18,-14,-19,-14,-19,-14,-18,-11,-18,-16,-16,-13,-13,-13,-14,-18,-17,-16,-19,-20,-19,-22,-13,-21,-18,-17,-13,-16,-15,-18,-16,-14,-17,-13,-14,-14,-15,-14,-11,-17,-12,-15,-13,-16,-17,-17,-20,-16,-20,-17,-14,-17,-15,-13,-12,-14,-14,-19,-20,-11,-18,-14,-19,-15,-15,-22,-18,-21
609,-64,-10,36,18,-15,-16,-16,-18,-15,-15,-17,10,-20,-12,-16,-15,-12,-19,-14,-21,-16,-20,-18,-16,-13,-12,-17,-14,-15,-14,-17,-17,-15,-16,-12,-8,-10,-18,-18,-11,-19,-15,-13,-17,-17,-11,-18,-15,-19,-14,-19,-13,-18,-14,-19,-13,-13,-14,-12,-18,-17,-16,-18,-20,-19,-16,-13,-19,-15,-16,-14,-15,-15,-20,-14,-15,-16,-9,-14,-13,-18,-13,-13,-18,-13,-14,-11,-15,-13,-15,-16,-14,-21,-14,-14,-16,-14,-16,-13,-12,-12,-18,-18,-12,-17,-14,-20,-15,-13,-21,-21,-20
610,-66,-9,35,18,-15,-17,-15,-15,-14,-15,-16,14,-19,-12,-17,-17,-9,-18,-16,-22,-15,-18,-20,-14,-10,-9,-19,-11,-18,-12,-16,-17,-14,-17,-12,-4,-7,-19,-17,-11,-18,-14,-12,-16,-15,-12,-14,-9,-17,-12,-21,-9,-15,-16,-20,-11,-13,-14,-12,-15,-16,-14,-18,-16,-21,-14,-14,-16,-12,-14,-13,-14,-14,-21,-12,-13,-15,-9,-14,-15,-18,-12,-12,-16,-13,-15,-10,-14,-10,-14,-14,-12,-23,-14,-12,-14,-14,-15,-11,-14,-13,-19,-18,-13,-17,-14,-18,-13,-11,-21,-20,-18
611,-61,-4,35,20,-15,-16,-15,-15,-14,-14,-20,17,-18,-11,-17,-16,-8,-15,-17,-20,-16,-20,-20,-15,-13,-7,-16,-7,-18,-11,-14,-17,-16,-17,-9,-3,-4,-19,-16,-13,-18,-14,-15,-16,-14,-9,-12,-8,-21,-8,-20,-9,-19,-12,-19,-11,-11,-13,-12,-18,-14,-12,-15,-16,-20,-11,-13,-13,-10,-15,-12,-15,-10,-20,-11,-13,-15,-8,-11,-15,-19,-10,-10,-17,-14,-12,-10,-14,-6,-14,-10,-10,-19,-12,-13,-12,-11,-14,-7,-13,-11,-17,-16,-14,-14,-13,-20,-12,-12,-20,-19,-16
612,-57,-3,38,22,-17,-16,-14,-15,-13,-14,-17,17,-19,-10,-17,-14,-7,-15,-16,-22,-14,-16,-19,-12,-9,-8,-17,-6,-16,-11,-10,-17,-18,-18,-8,-3,-3,-19,-19,-12,-18,-13,-11,-15,-15,-9,-12,-6,-21,-5,-22,-10,-19,-10,-21,-8,-10,-12,-10,-15,-13,-11,-11,-16,-18,-12,-12,-11,-8,-15,-12,-13,-9,-19,-11,-13,-15,-5,-13,-12,-20,-6,-9,-18,-13,-13,-9,-13,-9,-13,-9,-10,-17,-13,-14,-10,-7,-14,-7,-10,-14,-16,-12,-14,-13,-13,-18,-13,-10,-16,-16,-13
613,-54,4,37,22,-16,-20,-12,-16,-14,-16,-18,17,-17,-5,-16,-12,-5,-14,-15,-17,-13,-15,-19,-10,-8,-8,-19,-5,-17,-7,-12,-16,-15,-14,-8,0,0,-18,-15,-10,-18,-10,-11,-15,-15,-8,-9,-4,-20,-4,-23,-9,-20,-9,-21,-6,-10,-12,-11,-15,-12,-9,-14,-16,-16,-10,-12,-8,-4,-11,-12,-14,-7,-19,-10,-12,-14,-4,-11,-9,-21,-6,-9,-17,-13,-10,-5,-11,-9,-11,-6,-7,-18,-15,-13,-8,-8,-14,-7,-10,-10,-15,-13,-12,-10,-11,-19,-11,-8,-13,-18,-13
614,-52,6,38,27,-14,-16,-11,-13,-12,-16,-16,15,-15,-4,-15,-9,-1,-14,-16,-18,-10,-16,-16,-8,-6,-4,-14,-4,-18,-5,-8,-14,-18,-13,-8,3,4,-17,-15,-7,-16,-8,-8,-15,-9,-7,-6,-5,-20,-4,-20,-9,-18,-8,-19,-9,-8,-10,-12,-16,-11,-9,-9,-14,-18,-8,-12,-6,-6,-9,-11,-13,-5,-18,-9,-13,-12,-1,-8,-11,-19,-4,-10,-15,-13,-10,-3,-11,-3,-11,-4,-4,-17,-13,-10,-6,-6,-13,-4,-9,-10,-18,-10,-11,-8,-9,-16,-7,-4,-11,-20,-12
615,-43,5,37,27,-12,-12,-10,-13,-12,-13,-15,13,-13,-5,-11,-12,-3,-10,-17,-14,-9,-12,-14,-6,-5,-3,-13,0,-15,-4,-10,-14,-16,-9,-7,3,7,-16,-13,-7,-14,-9,-7,-13,-10,-7,-4,-4,-19,-1,-21,-7,-21,-8,-19,-6,-6,-9,-9,-15,-8,-8,-5,-14,-17,-7,-11,-7,-4,-7,-9,-10,-6,-16,-8,-14,-11,1,-5,-9,-21,-2,-6,-14,-9,-7,-3,-9,1,-10,-1,-5,-16,-12,-8,-5,-4,-11,-1,-12,-8,-13,-8,-9,-6,-10,-17,-6,-2,-9,-20,-9
616,-37,9,40,27,-12,-11,-9,-13,-13,-12,-16,12,-9,-2,-9,-10,-3,-9,-15,-12,-10,-12,-15,-5,-4,-1,-13,-1,-15,-4,-7,-11,-14,-7,-7,7,8,-17,-11,-7,-15,-7,-5,-12,-9,-4,-1,-2,-14,2,-18,-7,-17,-5,-17,-3,-4,-6,-8,-15,-5,-3,-4,-9,-14,-3,-9,-3,-3,-7,-10,-9,-5,-15,-3,-10,-12,4,-7,-6,-19,-1,-6,-14,-10,-7,-3,-10,3,-7,-1,-2,-15,-11,-10,-3,-2,-11,-1,-10,-8,-10,-5,-8,-4,-9,-13,-5,-2,-5,-18,-5
617,-31,16,42,26,-12,-10,-8,-9,-11,-9,-14,10,-6,1,-9,-6,2,-8,-10,-10,-8,-11,-14,-2,-5,2,-11,0,-14,-4,-4,-7,-15,-8,-4,9,8,-14,-8,-2,-13,-5,-5,-9,-6,-4,1,-1,-15,2,-16,-4,-13,-5,-15,0,-2,-3,-6,-11,-5,-4,-2,-8,-15,-3,-7,-1,1,-7,-7,-8,0,-15,-1,-10,-9,5,-3,-5,-17,3,-4,-12,-9,-5,-1,-7,2,-5,4,1,-11,-11,-8,2,1,-10,2,-9,-6,-9,-3,-6,-2,-8,-13,-1,2,-4,-15,-3
618,-25,19,41,27,-9,-10,-6,-7,-12,-9,-10,8,-7,2,-7,-4,3,-7,-11,-10,-5,-6,-12,-2,-5,4,-11,0,-16,-1,-3,-7,-15,-5,-2,11,10,-10,-8,-4,-8,-2,-4,-7,-4,-2,3,3,-12,5,-13,-4,-14,-2,-14,2,-5,-2,-9,-11,-3,-4,1,-3,-11,0,-6,-1,3,-4,-3,-5,-1,-11,-1,-7,-8,5,-3,-3,-13,5,-5,-10,-7,-6,-1,-9,6,-2,4,4,-11,-11,-6,3,4,-10,1,-9,-6,-8,-1,-6,1,-5,-10,-2,2,0,-15,-1
619,-19,25,40,28,-9,-8,-4,-5,-12,-7,-8,6,-4,4,-6,-5,3,-5,-6,-8,-1,-3,-12,0,-2,4,-10,4,-11,-2,0,-7,-11,-1,-1,10,12,-11,-9,0,-6,1,-3,-9,-3,0,3,5,-10,7,-12,-2,-13,2,-11,4,-2,1,-4,-10,-1,-1,6,0,-11,1,-3,2,4,-5,-2,-5,2,-8,2,-8,-3,8,2,-1,-12,6,-3,-9,-4,-6,2,-5,8,-1,6,2,-9,-7,-6,2,5,-8,4,-6,0,-3,1,-6,2,-2,-10,-3,5,2,-13,0
620,-15,31,40,28,-7,-4,-1,-5,-7,-7,-8,2,-3,6,-3,-3,6,-2,-6,-4,-1,-2,-6,0,-2,7,-9,3,-10,-1,2,-3,-9,1,1,12,15,-5,-9,0,-3,3,-2,-5,-2,2,4,4,-8,8,-12,0,-11,4,-14,5,-2,4,-4,-8,-1,1,4,5,-10,1,-3,5,5,-6,0,-2,3,-10,3,-7,3,9,-1,-2,-11,7,-1,-8,-3,-5,2,-3,9,0,6,5,-7,-6,-3,4,7,-4,6,-5,1,-4,2,-4,3,-2,-8,0,6,3,-12,2
621,-11,33,41,26,-5,-2,-1,-1,-8,-7,-5,1,-1,7,-1,-1,5,0,-3,0,0,-2,-7,3,-1,8,-7,3,-8,1,3,-3,-9,1,6,12,14,-2,-7,2,-5,4,-1,-6,1,5,8,4,-8,8,-11,0,-6,6,-9,9,-1,5,-2,-5,-2,1,7,5,-8,5,-4,5,8,-3,6,-1,5,-6,4,-4,3,11,1,3,-8,11,0,-7,-1,-2,2,-2,8,2,8,6,-4,-7,-3,6,9,-1,8,-3,3,-1,2,-1,5,-1,-7,4,7,5,-10,4
622,-9,35,41,25,-3,3,-3,-2,-7,0,-3,-2,4,7,-2,-1,9,2,-3,0,3,-1,-4,6,-1,11,-4,9,-4,4,3,0,-8,4,7,15,15,-1,-5,4,-1,6,2,-5,1,6,10,6,-4,11,-7,2,-5,9,-6,11,2,8,-2,-5,1,5,9,5,-7,5,-1,7,9,0,6,2,7,-4,5,-2,1,14,4,4,-8,10,2,-4,1,-2,4,-2,10,1,11,8,-4,-3,-1,8,9,-1,10,-1,8,-1,5,0,6,2,-4,5,6,8,-8,4
623,-7,33,41,25,-1,3,1,1,-4,0,0,-5,4,9,2,0,11,4,0,0,1,3,-1,7,1,10,-3,10,-3,6,4,2,-8,6,8,16,18,-1,-5,6,1,9,5,-3,5,9,13,9,-4,12,-5,3,-3,11,-4,15,3,9,1,-3,0,4,10,11,-5,7,0,7,12,2,7,4,9,-3,9,-1,7,12,6,8,-5,11,6,-1,1,0,5,-1,12,6,11,5,-3,0,3,9,9,1,8,1,8,4,4,1,8,3,-3,7,9,7,-7,6
624,-2,27,41,20,1,5,2,1,-1,1,2,-7,5,10,4,2,13,6,-1,1,6,4,1,10,3,11,-3,10,-2,8,7,2,-5,5,12,16,15,4,-4,8,2,9,7,1,8,8,12,12,-1,11,-2,4,0,11,-3,19,7,11,1,1,2,6,12,11,-3,10,1,9,13,3,9,3,9,-2,10,1,8,12,7,9,0,12,7,0,5,1,8,1,13,7,13,9,-3,2,4,10,10,1,10,2,8,6,7,5,10,3,1,7,12,10,-5,7
625,0,22,40,18,-1,8,4,2,1,3,1,-9,9,13,3,2,14,6,2,2,7,3,4,13,6,13,-1,13,-2,11,11,4,-5,7,13,13,15,5,-2,11,3,11,6,1,7,10,13,14,1,12,0,6,0,15,-1,18,8,14,2,0,2,8,12,13,-3,10,0,11,11,2,13,6,8,0,11,5,9,14,8,10,4,12,9,2,8,2,8,3,12,7,15,8,-3,2,7,11,12,6,8,3,11,5,10,7,12,6,2,8,14,10,-2,9
626,2,14,41,15,2,11,5,4,4,7,2,-8,7,15,7,4,15,10,3,4,12,3,4,14,6,14,2,15,1,12,13,7,-5,8,14,13,17,5,-1,12,6,13,10,2,10,13,18,15,-1,15,0,5,2,14,2,18,8,16,4,3,6,12,15,14,-2,11,5,12,11,6,15,8,9,1,11,4,13,13,10,15,6,13,10,4,12,6,10,5,16,10,17,11,0,6,8,12,15,7,13,5,10,5,10,8,13,7,2,9,14,8,2,12
